时间,收盘价,最高价,最低价,信号类型,量能比率,价格vsEMA%,张力,加速度,后验最优动作
2025/11/20 20:00,86637.23,88250,86325.23,BEARISH_SINGULARITY,0.7678667812023796,-5.019395042,0.576935695,-0.063789132,继续持空 (+7.04%)
2025/11/21 0:00,85821.34,87498.94,85360,BEARISH_SINGULARITY,1.017687340359965,-5.380939496,0.5904948086517197,-0.072897309,继续持空 (+7.91%)
2025/11/21 4:00,84049.39,86459.53,82000,BEARISH_SINGULARITY,2.1444033134280263,-6.682688893,0.5121265265146925,-0.069218901,继续持空 (+9.81%)
2025/11/21 8:00,82309.66,84709.89,81648,BEARISH_SINGULARITY,2.345188179657952,-7.85831953,0.4035177885954292,-0.054696932,"平空/反多 (低点,盈利11.68%)"
2025/11/21 16:00,84209.3,85572.82,82333,OSCILLATION,1.0504036539642532,-4.622582581,0.191455138,-0.004650078,继续持多 (+2.31%)
2025/11/22 20:00,84739.74,85260,84237.7,OSCILLATION,0.2394108111931307,-1.924975752,0.2991334612846441,-0.004879031,继续持多 (+2.95%)
2025/11/23 0:00,86308.54,86349.84,84667.57,BEARISH_SINGULARITY,0.586983418,-0.098898562,0.4164884103071479,-0.031921403,继续持多 (+4.86%)
2025/11/23 4:00,85782.19,86860,85420,BEARISH_SINGULARITY,0.4377166771934445,-0.641132645,0.4857561273353562,-0.053934715,继续持多 (+4.22%)
2025/11/23 8:00,86331.28,86465.24,85768.22,BEARISH_SINGULARITY,0.3180593185749097,-0.004649249,0.576586713,-0.073191063,继续持多 (+4.89%)
2025/11/23 12:00,87087.44,87244.51,86271.1,BEARISH_SINGULARITY,0.5302296527157068,0.787567761,0.6600891322133048,-0.086448439,继续持多 (+5.80%)
2025/11/23 16:00,87325.01,87689.47,86502.47,BEARISH_SINGULARITY,0.5647737687815152,0.960347682,0.7320203804639963,-0.09382606,继续持多 (+6.09%)
2025/11/23 20:00,86830,88127.64,86701.54,BEARISH_SINGULARITY,0.5505684973105135,0.3509581723270096,0.7980913137163602,-0.097829396,继续持多 (+5.49%)
2025/11/24 0:00,87460.02,88059.44,85946.65,BEARISH_SINGULARITY,0.7473740379865549,0.9753111968722036,0.8820962859358058,-0.100751234,"平多/反空 (高点,盈利6.26%)"
2025/11/24 4:00,87050.39,87837.57,86450,BEARISH_SINGULARITY,0.5759127615593909,0.454317485,0.9970781931220488,-0.099821056,继续持空 (+0.47%)
2025/11/24 8:00,86264.72,87050.39,85696.56,BEARISH_SINGULARITY,0.6287741123801397,-0.409426565,1.147967448435183,-0.104351402,"平空/反多 (低点,盈利1.37%)"
2025/11/24 12:00,86616.44,86741.5,85272,BEARISH_SINGULARITY,0.9155202904784084,-0.003052826,1.2724778065310884,-0.118228904,继续持多 (+0.41%)
2025/11/24 16:00,88327.29,88834.62,86616.43,BEARISH_SINGULARITY,1.3183240146413455,1.7809263454650357,1.3482731674675132,-0.131328739,"平多/反空 (高点,盈利2.39%)"
2025/11/24 20:00,88300.01,89228,88252.5,BEARISH_SINGULARITY,0.8296394971472524,1.580239997718784,1.3547534931276766,-0.138827671,继续持空 (+0.03%)
2025/11/25 0:00,87822.12,88300.01,87457.53,BEARISH_SINGULARITY,0.7666442905798085,0.9314211791374196,1.345597361181592,-0.147860237,继续持空 (+0.57%)
2025/11/25 4:00,87384.81,88519.99,87300,BEARISH_SINGULARITY,0.9457601363491656,0.3878337734152082,1.3330705004952303,-0.157800364,继续持空 (+1.07%)
2025/11/25 8:00,87361.71,87606.57,86666,BEARISH_SINGULARITY,1.053131692561778,0.3267748237750891,1.3005679695484933,-0.166251303,继续持空 (+1.09%)
2025/11/25 12:00,86988.94,87792.2,86116,BEARISH_SINGULARITY,1.4557053445062424,-0.091676381,1.2192520463641598,-0.169205134,继续持空 (+1.52%)
2025/11/25 16:00,86882.85,88155.65,86182.49,BEARISH_SINGULARITY,0.9611819749803724,-0.193226414,1.0974407542597668,-0.165319886,"平空/反多 (低点,盈利1.64%)"
2025/11/25 20:00,87369.96,87889.38,86565.48,BEARISH_SINGULARITY,0.7461841484748045,0.3313364634925169,0.9522543259273684,-0.150740873,继续持多 (+0.56%)
2025/11/26 0:00,87119.92,88224,87069.97,BEARISH_SINGULARITY,0.6584954006199814,0.039991423,0.775934068,-0.126405861,继续持多 (+0.27%)
2025/11/26 4:00,87935.05,87970,86909.99,BEARISH_SINGULARITY,0.5376129497774514,0.8822338474226581,0.620244681,-0.098315217,继续持多 (+1.21%)
2025/11/26 8:00,87095.79,87941.58,86670.36,BEARISH_SINGULARITY,0.6642707791511383,-0.072925097,0.4524569245924135,-0.068357191,继续持多 (+0.25%)
2025/11/26 20:00,90484.02,90656.08,89508.85,OSCILLATION,1.0124223214326675,3.1710153846204383,0.1455356585194894,-0.000465427,继续持多 (+4.14%)
2025/11/27 0:00,91091.68,91950,90089.91,OSCILLATION,1.5276845203338374,3.483071369307087,0.085901935,0.011718367,继续持多 (+4.84%)
2025/11/27 4:00,91408.34,91554.49,90889.11,OSCILLATION,0.6596477282635257,3.4641474993468915,0.084923258,0.014514904,"平多/反空 (高点,盈利5.21%)"
2025/11/27 8:00,91371.88,91940.18,91221.17,OSCILLATION,0.6527132261863073,3.086827645809396,0.1512156863834767,0.008296402,继续持空 (+0.04%)
2025/11/27 12:00,90958.3,91457.36,90438.43,OSCILLATION,0.8140791561480606,2.364775720011847,0.2482771857558032,-0.007337146,"平空/反多 (低点,盈利0.49%)"
2025/11/27 16:00,91528.21,91843.59,90850.77,BEARISH_SINGULARITY,0.6460606991854743,2.712089208022792,0.3543433775852479,-0.027914432,"平多/反空 (高点,盈利0.63%)"
2025/11/27 20:00,91333.95,91600,91114.52,BEARISH_SINGULARITY,0.3254880852804345,2.251212497437288,0.415270975,-0.046842453,继续持空 (+0.21%)
2025/11/28 0:00,91208.85,91417.99,90652.55,BEARISH_SINGULARITY,0.6131912659024863,1.906263574973976,0.4555136257136957,-0.060028016,继续持空 (+0.35%)
2025/11/28 4:00,90910.87,91707.79,90867.43,BEARISH_SINGULARITY,0.6056603605363127,1.4213638195465412,0.4477209082067344,-0.067998928,继续持空 (+0.67%)
2025/11/28 8:00,91437.64,92030,90907.98,BEARISH_SINGULARITY,1.015301975,1.8142273841929064,0.4139690586377567,-0.066281176,继续持空 (+0.10%)
2025/11/29 0:00,90680.26,91119.99,90546.36,OSCILLATION,0.3095766301062779,0.454520158,0.086241181,-0.003302137,继续持空 (+0.93%)
2025/11/29 4:00,90567.67,90931.56,90311.92,OSCILLATION,0.4132206249481385,0.2982916165504234,0.002590092,0.01282161,"平空/反多 (低点,盈利1.05%)"
2025/11/30 4:00,90968.16,91037.72,90670.4,OSCILLATION,0.2457220327273998,0.4632424648229084,0.1162271288694388,0.018253968,继续持多 (+0.44%)
2025/11/30 8:00,91048.78,91632,90927.16,OSCILLATION,1.211470461005055,0.4994168934905846,0.1232946382738659,0.007245146,继续持多 (+0.53%)
2025/11/30 12:00,91435.31,92000.01,91009,OSCILLATION,1.260481919426137,0.8371324927147001,0.1309100820314438,-0.000456885,继续持多 (+0.96%)
2025/11/30 16:00,91460.79,91850,91159.42,OSCILLATION,0.519165923,0.7821848331465797,0.097608134,-0.007087346,"平多/反空 (高点,盈利0.99%)"
2025/11/30 20:00,90360,91626.75,90336.9,OSCILLATION,0.9302372841947956,-0.389926166,0.035907429,-0.009839381,继续持空 (+1.20%)
2025/12/1 0:00,86346.13,90417,86161.61,OSCILLATION,4.334908124243001,-4.376217168,-0.01262947,-0.009213881,继续持空 (+5.59%)
2025/12/1 4:00,86550.3,86578.06,85604,OSCILLATION,1.9310206290752685,-3.769761052,-0.008643181,-0.011658664,继续持空 (+5.37%)
2025/12/1 8:00,86149.15,86938.01,86131.01,OSCILLATION,1.1513920073753312,-3.829650008,-0.074132785,-0.00722214,继续持空 (+5.81%)
2025/12/1 12:00,84677.87,86674,83822.76,OSCILLATION,2.7793936216841635,-4.976861869,-0.170198962,0.003933114,"平空/反多 (低点,盈利7.42%)"
2025/12/1 16:00,85024.5,85555,84030.95,OSCILLATION,1.535663352932701,-4.169158877,-0.255781162,0.017635092,继续持多 (+0.41%)
2025/12/1 20:00,86286.01,86860,85007.69,BULLISH_SINGULARITY,1.2301368258692824,-2.492186738,-0.396487003,0.03352254,继续持多 (+1.90%)
2025/12/2 0:00,86976.99,87350,86184.39,BULLISH_SINGULARITY,1.1613310281170657,-1.550885052,-0.576364049,0.053911203,继续持多 (+2.72%)
2025/12/2 4:00,87012.65,87288.48,86818.14,BULLISH_SINGULARITY,0.6123891049634337,-1.368631262,-0.745421933,0.074325116,继续持多 (+2.76%)
2025/12/2 8:00,87368.92,87628.78,86296.21,BULLISH_SINGULARITY,1.1388340844167388,-0.873707007,-0.886555032,0.089437088,继续持多 (+3.18%)
2025/12/2 12:00,90850.01,91200,87032.75,BULLISH_SINGULARITY,2.7722610802663734,2.7747733873300104,-0.990909169,0.099758685,继续持多 (+7.29%)
2025/12/2 16:00,91903.39,92307.65,90201,BULLISH_SINGULARITY,1.7021724477367044,3.5751582588481177,-1.093162432,0.1097091515420742,继续持多 (+8.53%)
2025/12/2 20:00,91277.88,92000,90720.87,BULLISH_SINGULARITY,1.1691107216783427,2.589775832896636,-1.126742951,0.1104117142311618,继续持多 (+7.79%)
2025/12/3 0:00,92628.91,93087.09,90990.23,BULLISH_SINGULARITY,1.1376456508239123,3.702489441435492,-1.077392125,0.099767666,继续持多 (+9.39%)
2025/12/3 4:00,92999.99,93958.58,92625,BULLISH_SINGULARITY,1.1173610809568415,3.7111925999269366,-0.986814901,0.084570542,继续持多 (+9.83%)
2025/12/3 8:00,93005.68,93389.62,92666,BULLISH_SINGULARITY,0.6672257077182349,3.3516202559860533,-0.835585579,0.064733221,继续持多 (+9.83%)
2025/12/3 12:00,92373.3,93700,91697,BULLISH_SINGULARITY,1.465785052,2.3905878568056167,-0.64307471,0.041446093,继续持多 (+9.09%)
2025/12/3 16:00,93024.99,93500,91786.99,OSCILLATION,0.8044507861362434,2.8081526857926016,-0.438964375,0.015894841,继续持多 (+9.86%)
2025/12/3 20:00,93429.95,94150,92825.56,OSCILLATION,0.8373629780064671,2.9365291541480745,-0.295441212,-0.006346749,"平多/反空 (高点,盈利10.34%)"
2025/12/4 12:00,92971.49,93257,91801,OSCILLATION,0.9947880831005712,1.536923323886995,-0.276660911,-0.015086188,继续持空 (+0.49%)
2025/12/4 16:00,91975.44,93174.55,90889,OSCILLATION,1.1018488981228227,0.4061616867386091,-0.343370024,-0.002339749,"平空/反多 (低点,盈利1.56%)"
2025/12/4 20:00,92078.06,92718.53,91688.92,OSCILLATION,0.4430829164879887,0.4686056059987062,-0.384374579,0.011087475,继续持多 (+0.11%)
2025/12/5 0:00,92142.75,92692.36,91959.92,BULLISH_SINGULARITY,0.4429617224785224,0.4875885808681472,-0.424156467,0.024865482,继续持多 (+0.18%)
2025/12/5 4:00,92258.65,92497.51,91813.37,BULLISH_SINGULARITY,0.360941485,0.555185574,-0.475999731,0.036574407,"平多/反空 (高点,盈利0.31%)"
2025/12/5 8:00,91351.43,92258.65,90956.25,BULLISH_SINGULARITY,0.6394909372893519,-0.392483059,-0.557516582,0.047178363,继续持空 (+0.98%)
2025/12/5 12:00,90459.35,91478.67,89874.7,BULLISH_SINGULARITY,1.3417095818970066,-1.236777,-0.640874654,0.057250582,继续持空 (+1.95%)
2025/12/5 16:00,89629.26,90498.59,88056,BULLISH_SINGULARITY,1.5717079339715136,-1.942930527,-0.72445969,0.069124969,继续持空 (+2.85%)
2025/12/5 20:00,89330.04,89745.37,88901.6,BULLISH_SINGULARITY,0.6249654478211264,-2.058519245,-0.787613738,0.084310911,"平空/反多 (低点,盈利3.17%)"
2025/12/6 0:00,89688.35,89806.43,89030.67,BULLISH_SINGULARITY,0.4297188305972293,-1.509427489,-0.84820175,0.1021331463566513,"平多/反空 (高点,盈利0.40%)"
2025/12/6 4:00,89597.13,89764.19,89459.19,BULLISH_SINGULARITY,0.2276360169884248,-1.458540664,-0.898206409,0.122931133,继续持空 (+0.10%)
2025/12/6 8:00,89631.28,89750.01,89217.59,BULLISH_SINGULARITY,0.4652075344940857,-1.287392201,-0.875725572,0.1422392351243493,继续持空 (+0.06%)
2025/12/6 12:00,89758.77,90289.97,89490.98,BULLISH_SINGULARITY,0.6598834548719814,-1.038883244,-0.759701593,0.1546522937098445,继续持空 (-0.08%)
2025/12/6 16:00,89405.64,89981.2,89077.6,BULLISH_SINGULARITY,0.4871537888881085,-1.293956584,-0.632951653,0.1547249905140744,继续持空 (+0.32%)
2025/12/6 20:00,89236.79,89615.34,88908.01,BULLISH_SINGULARITY,0.3853863236490551,-1.341274473,-0.487297292,0.1431953940008819,"平空/反多 (低点,盈利0.50%)"
2025/12/7 20:00,90395.31,91510.4,88995.33,OSCILLATION,1.2642109737234948,0.1532969106399652,-0.005393938,0.013644676,继续持多 (+1.30%)
2025/12/8 0:00,91068.29,91700,89860,OSCILLATION,1.0786963150475315,0.8126162336822205,0.051892294,-0.002770438,继续持多 (+2.05%)
2025/12/8 4:00,91565.46,91868.76,91023.06,OSCILLATION,0.7035562615029207,1.2315768886492209,0.1311592413227079,-0.015466485,继续持多 (+2.61%)
2025/12/8 20:00,90634.34,91374,90124.49,BEARISH_SINGULARITY,0.859597021,0.1379308843454558,0.3563956919827402,-0.066046146,继续持多 (+1.57%)
2025/12/9 16:00,93800.83,94588.99,92693.5,OSCILLATION,2.840727520429994,3.083440351304528,0.1206672733168748,-0.008314748,"平多/反空 (高点,盈利5.11%)"
2025/12/9 20:00,92678.8,93857.47,92254.92,OSCILLATION,1.2290258248746322,1.6712021808979631,0.050450729,0.003346909,继续持空 (+1.20%)
2025/12/10 0:00,92410.62,92786.35,91976,OSCILLATION,0.751871764,1.2442266187662565,0.099155935,0.002909647,继续持空 (+1.48%)
2025/12/10 4:00,92782.91,92782.92,92386.83,OSCILLATION,0.5106519069195881,1.4924126633640178,0.1965858267387605,-0.006692011,继续持空 (+1.09%)
2025/12/10 12:00,92063.69,92226,91563.15,BEARISH_SINGULARITY,0.8835997642482012,0.5715530094500576,0.4024751863441992,-0.03686966,继续持空 (+1.85%)
2025/12/10 16:00,92957.67,93243.59,91684.39,BEARISH_SINGULARITY,1.755776857757878,1.3986433178102762,0.5062737400854339,-0.04967218,继续持空 (+0.90%)
2025/12/10 20:00,92015.37,94476,91878,BEARISH_SINGULARITY,1.6124752717386008,0.3353476187925906,0.5463656878461767,-0.055814093,继续持空 (+1.90%)
2025/12/11 0:00,89880.01,92080.32,89389.63,BEARISH_SINGULARITY,1.2926961408130386,-1.806701735,0.6062121209700214,-0.059900957,"平空/反多 (低点,盈利4.18%)"
2025/12/11 4:00,90272.75,90480.14,89694.81,BEARISH_SINGULARITY,0.7201279014299942,-1.248070047,0.720503498,-0.064672427,继续持多 (+0.44%)
2025/12/11 8:00,90242.35,90504.19,89971.11,BEARISH_SINGULARITY,0.489812443,-1.160710902,0.767865928,-0.06214787,继续持多 (+0.40%)
2025/12/11 12:00,89872.51,90653.33,89260.63,BEARISH_SINGULARITY,1.1177911090522843,-1.41877717,0.7293689783097485,-0.057167973,继续持多 (-0.01%)
2025/12/11 16:00,90839.81,91538.26,89333,BEARISH_SINGULARITY,1.120381827942419,-0.323784439,0.6430249952677954,-0.048322348,继续持多 (+1.07%)
2025/12/11 20:00,92513.38,93555,90797.76,BEARISH_SINGULARITY,1.5303700505255498,1.3665574304611792,0.499163204,-0.033449646,"平多/反空 (高点,盈利2.93%)"
2025/12/12 0:00,92283.4,92754,91448.31,OSCILLATION,0.6727109070698362,1.007350475368086,0.3180040681229757,-0.015603761,继续持空 (+0.25%)
2025/12/12 4:00,92425.34,92720,92078.91,OSCILLATION,0.4678840360110664,1.0508109132165937,0.1843539228814214,-0.00713475,继续持空 (+0.10%)
2025/12/12 8:00,92418.19,92650.01,92044.8,OSCILLATION,0.5144205818821922,0.9427244866187128,0.0976648,-0.007009796,继续持空 (+0.10%)
2025/12/12 12:00,89935.14,92660.74,89780,OSCILLATION,1.6639202729978462,-1.603550622,0.060034288,-0.015910974,"平空/反多 (低点,盈利2.79%)"
2025/12/13 16:00,90178.16,90268.13,89981,OSCILLATION,0.2461004127318459,-0.703496216,-0.332203584,-0.005093889,继续持多 (+0.27%)
2025/12/13 20:00,90240.01,90280.76,89766.39,BULLISH_SINGULARITY,0.259170959,-0.575226808,-0.499505612,0.028347027,继续持多 (+0.34%)
2025/12/14 0:00,90258.98,90472.4,90117.05,BULLISH_SINGULARITY,0.294205544,-0.501797973,-0.64712689,0.062031929,"平多/反空 (高点,盈利0.36%)"
2025/12/14 4:00,90245.6,90329.24,90050.74,BULLISH_SINGULARITY,0.3139308689376386,-0.467582615,-0.741858806,0.090122804,继续持空 (+0.01%)
2025/12/14 8:00,89360,90280.01,88687.27,BULLISH_SINGULARITY,0.9718235196444882,-1.308562259,-0.754396038,0.1073787999762323,继续持空 (+1.00%)
2025/12/14 12:00,89022.91,89666,88882.66,BULLISH_SINGULARITY,0.8358568763583734,-1.523210096,-0.678609938,0.1056391572972353,继续持空 (+1.37%)
2025/12/14 16:00,88644.88,89398.71,88497.02,BULLISH_SINGULARITY,0.8108029957761116,-1.759745197,-0.550583196,0.090227468,继续持空 (+1.79%)
2025/12/14 20:00,88172.17,88827.71,87577.36,BULLISH_SINGULARITY,1.263826110375463,-2.070639159,-0.397518671,0.063957468,"平空/反多 (低点,盈利2.31%)"
2025/12/15 4:00,89753.42,89918.48,89272.88,OSCILLATION,0.7314607117998536,-0.21252971,-0.197850273,0.007159497,"平多/反空 (高点,盈利1.79%)"
2025/12/15 8:00,89641.28,89986.68,89572.05,OSCILLATION,0.8620136368976357,-0.305189593,-0.250343406,-0.009715873,继续持空 (+0.12%)
2025/12/15 12:00,87033.22,89876.42,86621.91,OSCILLATION,2.961640673,-2.909323928,-0.336057929,-0.012241088,继续持空 (+3.03%)
2025/12/15 16:00,86149.96,87220,85146.64,OSCILLATION,2.635830950172896,-3.536851999,-0.371993512,-0.010074202,继续持空 (+4.01%)
2025/12/15 20:00,86432.08,86472.7,85530.01,OSCILLATION,1.2512108078712327,-2.923167903,-0.436176718,0.006138545,继续持空 (+3.70%)
2025/12/16 0:00,85875.92,86535.22,85386,BULLISH_SINGULARITY,1.1794489364777692,-3.220817971,-0.542909248,0.036964307,"平空/反多 (低点,盈利4.32%)"
2025/12/16 4:00,86021.51,86615.38,85266,BULLISH_SINGULARITY,1.2227310997376328,-2.773699453,-0.621982257,0.071780241,继续持多 (+0.17%)
2025/12/16 8:00,87261.45,87330,85930.97,BULLISH_SINGULARITY,1.1630951105520353,-1.243184448,-0.675473868,0.1060202367114437,继续持多 (+1.61%)
2025/12/16 12:00,87977.43,88175.98,86107.43,BULLISH_SINGULARITY,2.8133448618098384,-0.391819392,-0.691197189,0.1379530396585281,"平多/反空 (高点,盈利2.45%)"
2025/12/16 16:00,87585.77,88050.17,87061.23,BULLISH_SINGULARITY,1.4042645312711142,-0.756310747,-0.619134884,0.1555990328607352,继续持空 (+0.45%)
2025/12/16 20:00,87863.42,87931.48,87343.75,BULLISH_SINGULARITY,0.4508849348871319,-0.399805799,-0.42005201,0.1499643583108152,继续持空 (+0.13%)
2025/12/17 8:00,86983.26,87137.42,86238.91,OSCILLATION,0.6479183683454266,-1.065084753,0.4866350922057326,0.01588741,继续持空 (+1.13%)
2025/12/17 12:00,87233.44,90365.85,86817.27,BEARISH_SINGULARITY,2.740960963709343,-0.706718772,0.6847860976126298,-0.04380548,继续持空 (+0.85%)
2025/12/17 16:00,86018.53,87769.23,85314,BEARISH_SINGULARITY,1.6185240460773425,-1.894349122,0.7618899923971699,-0.092163525,"平空/反多 (低点,盈利2.23%)"
2025/12/17 20:00,86243.22,86431.14,85644.09,BEARISH_SINGULARITY,0.5457479749113118,-1.484393779,0.8385789210754072,-0.128460528,继续持多 (+0.26%)
2025/12/18 0:00,86618.34,86863.75,85863.93,BEARISH_SINGULARITY,0.5504415373062349,-0.956294607,0.7974423592100456,-0.151267991,继续持多 (+0.70%)
2025/12/18 4:00,86833.84,86901.4,86384.61,BEARISH_SINGULARITY,0.5058042305226685,-0.642708006,0.6540125732710189,-0.157783727,继续持多 (+0.95%)
2025/12/18 8:00,87300.74,87453.63,86685.14,BEARISH_SINGULARITY,0.6260627651327233,-0.098149849,0.469064995,-0.149387195,继续持多 (+1.49%)
2025/12/19 4:00,87953.4,88449.06,86647.51,BULLISH_SINGULARITY,1.050212322760691,0.9575246399656484,-0.530182774,0.020460714,继续持多 (+2.25%)
2025/12/19 8:00,88198.7,88385.06,87742.6,BULLISH_SINGULARITY,0.5118658957012466,1.1197625820069306,-0.642696073,0.04415104,"平多/反空 (高点,盈利2.53%)"
2025/12/19 12:00,87951.87,89399.97,87514.59,BULLISH_SINGULARITY,1.622926694969814,0.7564766799366665,-0.678802114,0.052391261,继续持空 (+0.28%)
2025/12/19 16:00,87845.92,88882.55,86846.16,BULLISH_SINGULARITY,1.2069714693613462,0.5742685521449209,-0.579141561,0.047581881,"平空/反多 (低点,盈利0.40%)"
2025/12/19 20:00,88136.94,88426.85,87614.79,BULLISH_SINGULARITY,0.5232807235285725,0.8203223080666955,-0.439659832,0.028771392,继续持多 (+0.33%)
2025/12/20 0:00,88214.98,88339.27,87961.6,OSCILLATION,0.2870710028691103,0.8222525113610377,-0.30219766,0.007828032,继续持多 (+0.42%)
2025/12/20 4:00,88275.41,88573.07,88123.07,OSCILLATION,0.2337110138351694,0.8057473927091807,-0.166991174,-0.010694293,继续持多 (+0.49%)
2025/12/20 20:00,88360.9,88443.44,88154.06,OSCILLATION,0.2150333515488725,0.6391864921868894,0.2407774115891518,-0.019956619,"平多/反空 (高点,盈利0.59%)"
2025/12/21 0:00,88070.64,88433.64,87869.35,OSCILLATION,0.3639753404177154,0.2791212415465505,0.2763233075265021,-0.0048821,"平空/反多 (低点,盈利0.33%)"
2025/12/21 4:00,88174.79,88201.59,88050,OSCILLATION,0.17116455,0.3596954094303261,0.3418670971977559,0.010327417,继续持多 (+0.12%)
2025/12/21 20:00,88658.86,88823.52,88091.96,HIGH_OSCILLATION,0.3441315064046015,0.6828666587578752,0.862130895,0.001357368,继续持多 (+0.67%)
2025/12/22 0:00,88774.12,89627.24,87900,BEARISH_SINGULARITY,1.318931150563008,0.7356873818305063,0.9983098806535972,-0.025790661,继续持多 (+0.80%)
2025/12/22 4:00,89170.1,89200,88712.11,BEARISH_SINGULARITY,0.6897853010594227,1.0709544184664257,1.1179091237105088,-0.055199787,继续持多 (+1.25%)
2025/12/22 8:00,89945.43,90118,89093.44,BEARISH_SINGULARITY,1.428029198200341,1.7608005513824476,1.207130882736708,-0.082539624,"平多/反空 (高点,盈利2.13%)"
2025/12/22 12:00,89726.92,90588.23,89196.42,BEARISH_SINGULARITY,2.1332942322668305,1.3674644070566426,1.2561400626387311,-0.103799578,继续持空 (+0.24%)
2025/12/22 16:00,88052.43,90127,87965.76,BEARISH_SINGULARITY,1.381612141237072,-0.474569454,1.3056611124776172,-0.12338647,"平空/反多 (低点,盈利2.10%)"
2025/12/22 20:00,88620.79,88833.33,87911.79,BEARISH_SINGULARITY,0.9512552312578004,0.1518367232098692,1.3801084693123349,-0.145412339,继续持多 (+0.65%)
2025/12/23 0:00,88170,88940,87800,BEARISH_SINGULARITY,0.9940232216758468,-0.323660865,1.3482689473295204,-0.150770259,继续持多 (+0.13%)
2025/12/23 4:00,87574.79,88368.1,87051.52,BEARISH_SINGULARITY,1.3120876895738125,-0.902494141,1.2689825208439476,-0.14491034,继续持多 (-0.54%)
2025/12/23 8:00,87856.65,87890,87297.69,BEARISH_SINGULARITY,0.9277276007928296,-0.528265778,1.1482963677555358,-0.128759424,继续持多 (-0.22%)
2025/12/23 12:00,87443.45,87963.03,86601.9,BEARISH_SINGULARITY,2.035266008587535,-0.902082647,0.9823255891655688,-0.099779742,继续持多 (-0.69%)
2025/12/23 16:00,87752.87,88275.4,87162.39,BEARISH_SINGULARITY,1.7949081649775216,-0.499168791,0.8381483915362001,-0.06824928,继续持多 (-0.34%)
2025/12/23 20:00,87486,88372.35,87180,BEARISH_SINGULARITY,1.2713990188632958,-0.725961805,0.6852275708709246,-0.037812146,继续持多 (-0.64%)
2025/12/24 4:00,86911.53,87458.54,86796.65,HIGH_OSCILLATION,0.6981193581133937,-1.17185809,0.5952586302801312,-0.005762841,继续持多 (-1.30%)
2025/12/24 12:00,87049.99,87478.59,86420,BEARISH_SINGULARITY,1.1302906509664423,-0.846908095,0.643281295,-0.03131885,继续持多 (-1.14%)
2025/12/24 16:00,87566.06,87670,86917.25,BEARISH_SINGULARITY,0.8516462700161755,-0.2344687,0.6427403212325107,-0.050452035,继续持多 (-0.55%)
2025/12/24 20:00,87669.45,88049.89,87516.77,BEARISH_SINGULARITY,0.4813247323902653,-0.105574536,0.5604090283476268,-0.067203701,继续持多 (-0.43%)
2025/12/25 0:00,87840.42,87967.5,87508.52,BEARISH_SINGULARITY,0.3332941162998473,0.080730652,0.4037910815471308,-0.077906294,继续持多 (-0.24%)
2025/12/25 16:00,88151.18,88478,87993.21,OSCILLATION,0.5682270778738804,0.350769063,-0.440164825,-0.005816711,继续持多 (+0.11%)
2025/12/25 20:00,87225.27,88167.65,86934.72,BULLISH_SINGULARITY,0.9889539120557272,-0.636728576,-0.537364334,0.022682709,继续持多 (-0.94%)
2025/12/26 0:00,88844.87,89440,86891.7,BULLISH_SINGULARITY,2.705537060992342,1.0919220805060417,-0.504842642,0.040218817,"平多/反空 (高点,盈利0.90%)"
2025/12/26 4:00,88470.75,89567.75,88347.45,BULLISH_SINGULARITY,1.6486727014651343,0.6023977846289111,-0.44578132,0.056341937,继续持空 (+0.42%)
2025/12/26 8:00,88533.42,88918.59,88414.81,BULLISH_SINGULARITY,0.6578673522114016,0.6091124448597804,-0.356078016,0.053596518,继续持空 (+0.35%)
2025/12/26 20:00,87369.56,87792.7,87321.4,OSCILLATION,0.5489681808509624,-0.521862837,-0.029762568,0.003385996,"平空/反多 (低点,盈利1.66%)"
2025/12/27 0:00,87514.22,87532,87253.05,OSCILLATION,0.3591869392545763,-0.32324961,0.007483233,-0.014909651,继续持多 (+0.17%)
2025/12/27 12:00,87551.25,87589.99,87308.05,OSCILLATION,0.4325316358304378,-0.199882772,-0.330690198,-0.019767851,继续持多 (+0.21%)
2025/12/27 16:00,87569.39,87591,87442.08,LOW_OSCILLATION,0.332999201,-0.162165437,-0.585048042,0.001261766,继续持多 (+0.23%)
2025/12/27 20:00,87877.01,87984,87499.99,BULLISH_SINGULARITY,0.542777305,0.1705640650779619,-0.771047594,0.033730176,"平多/反空 (高点,盈利0.58%)"
2025/12/28 0:00,87740.01,87961.37,87705.97,BULLISH_SINGULARITY,0.4261830718136315,0.013026991,-0.919430954,0.063990445,继续持空 (+0.16%)
2025/12/28 4:00,87730.85,87837.99,87614.79,BULLISH_SINGULARITY,0.2850793124073612,0.002339433,-0.975938928,0.086641086,"平空/反多 (低点,盈利0.17%)"
2025/12/28 8:00,87883.25,88010,87720,BULLISH_SINGULARITY,0.4882678430689913,0.1592626196816033,-0.9205129,0.099435199,"平多/反空 (高点,盈利0.17%)"
2025/12/28 12:00,87836.27,88088.75,87794.86,BULLISH_SINGULARITY,0.5233464013527908,0.095641977,-0.824150558,0.099355117,继续持空 (+0.05%)
2025/12/28 16:00,87520.75,87931.59,87500.26,BULLISH_SINGULARITY,0.5677749940297195,-0.238840613,-0.76094667,0.087950367,"平空/反多 (低点,盈利0.41%)"
2025/12/28 20:00,87952.71,88049.53,87435,BULLISH_SINGULARITY,0.579259191,0.2293308250004243,-0.687678592,0.071056907,继续持多 (+0.49%)
