信号索引,信号时间,信号类型,方向,信号前5周期平均张力,信号前5周期平均加速度,信号前5周期平均量能,信号时刻张力,信号时刻加速度,信号时刻量能,信号时刻价格,黄金开仓等待周期,黄金开仓时间,黄金开仓价格,黄金开仓张力,黄金开仓加速度,黄金开仓量能,价格优势%,黄金平仓持仓周期,黄金平仓时间,黄金平仓价格,黄金平仓张力,黄金平仓加速度,黄金平仓量能,最优盈亏%,DXY燃料_信号时刻,DXY燃料_开仓时刻,DXY燃料_平仓时刻
265,2025-11-09 12:00:00,BEARISH_SINGULARITY,short,0.854340036710001,-0.0882066908595398,0.5674869956824108,0.8379705066673881,-0.0716887271255121,1.2793195830384492,103762.17,4,2025-11-10 04:00:00,106461.45,1.0641097410885472,-0.0858018440413919,0.7671736984164703,2.601410514063072,28,2025-11-14 20:00:00,94594.0,-0.5349142812520392,0.1026769750755011,0.9443282652090031,11.147180505243915,,,
266,2025-11-09 16:00:00,BEARISH_SINGULARITY,short,0.8661694281931182,-0.08464339725786807,0.6113914590333147,0.8574827502303841,-0.065274647608194,0.7690908382758446,104805.57,3,2025-11-10 04:00:00,106461.45,1.0641097410885472,-0.0858018440413919,0.7671736984164703,1.5799541951825555,28,2025-11-14 20:00:00,94594.0,-0.5349142812520392,0.1026769750755011,0.9443282652090031,11.147180505243915,,,
267,2025-11-09 20:00:00,BEARISH_SINGULARITY,short,0.8706119944766476,-0.07934359283421467,0.7490265567859801,0.8767014928406581,-0.0633856415520846,1.0617095575204112,104722.96,2,2025-11-10 04:00:00,106461.45,1.0641097410885472,-0.0858018440413919,0.7671736984164703,1.660084856272197,28,2025-11-14 20:00:00,94594.0,-0.5349142812520392,0.1026769750755011,0.9443282652090031,11.147180505243915,,,
268,2025-11-10 00:00:00,BEARISH_SINGULARITY,short,0.8782066374399923,-0.07479394251170267,0.9587474474279727,0.9348336347931884,-0.0700397387824621,1.8325127151913247,106027.97,1,2025-11-10 04:00:00,106461.45,1.0641097410885472,-0.0858018440413919,0.7671736984164703,0.4088355176468963,28,2025-11-14 20:00:00,94594.0,-0.5349142812520392,0.1026769750755011,0.9443282652090031,11.147180505243915,,,
269,2025-11-10 04:00:00,BEARISH_SINGULARITY,short,0.9059429843977922,-0.07338261392317948,1.03666324359728,1.0641097410885472,-0.0858018440413919,0.7671736984164703,106461.45,0,2025-11-10 04:00:00,106461.45,1.0641097410885472,-0.0858018440413919,0.7671736984164703,0.0,28,2025-11-14 20:00:00,94594.0,-0.5349142812520392,0.1026769750755011,0.9443282652090031,11.147180505243915,,,
270,2025-11-10 08:00:00,BEARISH_SINGULARITY,short,0.967718187576507,-0.07817505218753852,1.0665285992580842,1.2352109998388758,-0.1128597140155864,0.6893652031060056,106176.5,4,2025-11-11 00:00:00,106456.0,1.3615265738259832,-0.1794638839864605,1.6641939269156418,0.26324092430999324,23,2025-11-14 20:00:00,94594.0,-0.5349142812520392,0.1026769750755011,0.9443282652090031,11.142631697602766,,,
271,2025-11-10 12:00:00,BEARISH_SINGULARITY,short,1.0525173347822465,-0.089260385577698,1.1218001475961163,1.3467653899018257,-0.138200727466469,1.610948873066641,105079.99,3,2025-11-11 00:00:00,106456.0,1.3615265738259832,-0.1794638839864605,1.6641939269156418,1.3094881337540998,23,2025-11-14 20:00:00,94594.0,-0.5349142812520392,0.1026769750755011,0.9443282652090031,11.142631697602766,,,
272,2025-11-10 16:00:00,BEARISH_SINGULARITY,short,1.1442142826426538,-0.10489031814885592,1.1303862338005175,1.407664437392826,-0.1590542430351416,0.8206073555022515,105817.99,2,2025-11-11 00:00:00,106456.0,1.3615265738259832,-0.1794638839864605,1.6641939269156418,0.602931505313978,23,2025-11-14 20:00:00,94594.0,-0.5349142812520392,0.1026769750755011,0.9443282652090031,11.142631697602766,,,
273,2025-11-10 20:00:00,BEARISH_SINGULARITY,short,1.2300396136928584,-0.12292540250140188,1.098462588984908,1.3916534791418875,-0.1715961476673603,0.8701676886267541,106011.13,1,2025-11-11 00:00:00,106456.0,1.3615265738259832,-0.1794638839864605,1.6641939269156418,0.4196446165605398,23,2025-11-14 20:00:00,94594.0,-0.5349142812520392,0.1026769750755011,0.9443282652090031,11.142631697602766,,,
274,2025-11-11 00:00:00,BEARISH_SINGULARITY,short,1.3011551035316575,-0.14116276003540162,1.0704094576056276,1.3615265738259832,-0.1794638839864605,1.6641939269156418,106456.0,0,2025-11-11 00:00:00,106456.0,1.3615265738259832,-0.1794638839864605,1.6641939269156418,0.0,23,2025-11-14 20:00:00,94594.0,-0.5349142812520392,0.1026769750755011,0.9443282652090031,11.142631697602766,,,
275,2025-11-11 04:00:00,BEARISH_SINGULARITY,short,1.330593975118803,-0.1554893240674997,1.127822206301963,1.24074297061142,-0.1717612282339804,1.1116501905944831,104783.98,1,2025-11-11 08:00:00,105311.9,1.1080871458309391,-0.1574571160793507,0.6110541370051449,0.503817472861785,21,2025-11-14 20:00:00,94594.0,-0.5349142812520392,0.1026769750755011,0.9443282652090031,10.177292404751975,,,
276,2025-11-11 08:00:00,BEARISH_SINGULARITY,short,1.3094066661174804,-0.16292222441146043,1.1147703619518194,1.1080871458309391,-0.1574571160793507,0.6110541370051449,105311.9,0,2025-11-11 08:00:00,105311.9,1.1080871458309391,-0.1574571160793507,0.6110541370051449,0.0,21,2025-11-14 20:00:00,94594.0,-0.5349142812520392,0.1026769750755011,0.9443282652090031,10.177292404751975,,,
277,2025-11-11 12:00:00,BEARISH_SINGULARITY,short,1.2386253711959307,-0.16174294286771207,1.2941494635892965,0.9220776203725278,-0.1311250382039788,2.687223482891502,103455.99,5,2025-11-12 08:00:00,105020.83,0.0473202576387829,0.0278248245734542,1.0206119680418835,1.5125658746293922,26,2025-11-16 16:00:00,94020.0,-0.5689232746216395,0.0004733228104925,1.724554899295272,10.474902931161372,,,
278,2025-11-11 16:00:00,BEARISH_SINGULARITY,short,1.1229414012205696,-0.15109840856891316,1.2849358811516578,0.71356061754066,-0.0951870372423481,0.7653258608764207,103126.39,4,2025-11-12 08:00:00,105020.83,0.0473202576387829,0.0278248245734542,1.0206119680418835,1.8370079666320156,26,2025-11-16 16:00:00,94020.0,-0.5689232746216395,0.0004733228104925,1.724554899295272,10.474902931161372,,,
279,2025-11-11 20:00:00,BEARISH_SINGULARITY,short,0.974344119808315,-0.13179555805732643,1.277821577295984,0.5000697906683597,-0.0557790445978401,0.8274818654927114,103058.99,3,2025-11-12 08:00:00,105020.83,0.0473202576387829,0.0278248245734542,1.0206119680418835,1.9036087972529097,26,2025-11-16 16:00:00,94020.0,-0.5689232746216395,0.0004733228104925,1.724554899295272,10.474902931161372,,,
280,2025-11-14 20:00:00,BULLISH_SINGULARITY,long,-0.36921581113297025,0.07031312786564071,1.5352767677941443,-0.5349142812520392,0.1026769750755011,0.9443282652090031,94594.0,10,2025-11-16 12:00:00,94573.46,-0.5188932433712748,-0.0080016045715345,0.5144444084564758,0.02171385077276952,4,2025-11-17 04:00:00,95653.77,-0.8338684622554619,0.0442054185512893,0.8147971061565912,1.1422972153075477,,,
281,2025-11-15 00:00:00,BULLISH_SINGULARITY,long,-0.43776751499214783,0.08252252392939584,1.4487885180035986,-0.5830565602164893,0.10056606268188,0.7881659511245503,96417.12,10,2025-11-16 16:00:00,94020.0,-0.5689232746216395,0.0004733228104925,1.724554899295272,2.486197471984224,3,2025-11-17 04:00:00,95653.77,-0.8338684622554619,0.0442054185512893,0.8147971061565912,1.7376834716017913,,,
282,2025-11-15 04:00:00,BULLISH_SINGULARITY,long,-0.4910269826916753,0.09025292584640054,1.1464184888788036,-0.5695396354511432,0.0898206965373195,0.4589262660143857,96333.86,9,2025-11-16 16:00:00,94020.0,-0.5689232746216395,0.0004733228104925,1.724554899295272,2.401917664256369,3,2025-11-17 04:00:00,95653.77,-0.8338684622554619,0.0442054185512893,0.8147971061565912,1.7376834716017913,,,
283,2025-11-15 08:00:00,BULLISH_SINGULARITY,long,-0.5201989544944575,0.09144433882334303,1.0383487339074577,-0.5406427003397817,0.0739298706978444,0.4227347070105922,95696.87,8,2025-11-16 16:00:00,94020.0,-0.5689232746216395,0.0004733228104925,1.724554899295272,1.7522725664904144,3,2025-11-17 04:00:00,95653.77,-0.8338684622554619,0.0442054185512893,0.8147971061565912,1.7376834716017913,,,
284,2025-11-15 12:00:00,BULLISH_SINGULARITY,long,-0.5277237744299208,0.08578532858766415,0.6611865886667871,-0.4815885752046997,0.0518417679635491,0.360175863593099,96260.0,7,2025-11-16 16:00:00,94020.0,-0.5689232746216395,0.0004733228104925,1.724554899295272,2.327030957822564,3,2025-11-17 04:00:00,95653.77,-0.8338684622554619,0.0442054185512893,0.8147971061565912,1.7376834716017913,,,
285,2025-11-15 16:00:00,BULLISH_SINGULARITY,long,-0.5238357969798494,0.07409333513678339,0.5533993444520472,-0.4332730294149426,0.0257246378646062,0.3460650137606526,96012.01,6,2025-11-16 16:00:00,94020.0,-0.5689232746216395,0.0004733228104925,1.724554899295272,2.074750856689694,3,2025-11-17 04:00:00,95653.77,-0.8338684622554619,0.0442054185512893,0.8147971061565912,1.7376834716017913,,,
286,2025-11-16 12:00:00,LOW_OSCILLATION,long,-0.48620672854930275,-0.0013832697991678496,0.39527276427112573,-0.5188932433712748,-0.0080016045715345,0.5144444084564758,94573.46,10,2025-11-18 04:00:00,90512.1,-0.7289513600043608,0.0414510150587293,1.8444539813867047,4.294397180773549,3,2025-11-18 16:00:00,93195.61,-0.8977068392011436,0.0794953742546216,0.9240605538533991,2.9648080201431575,,,
287,2025-11-16 16:00:00,LOW_OSCILLATION,long,-0.5088151027504189,-0.0055918223081868,0.6250210785268956,-0.5689232746216395,0.0004733228104925,1.724554899295272,94020.0,9,2025-11-18 04:00:00,90512.1,-0.7289513600043608,0.0414510150587293,1.8444539813867047,3.7310146777281368,3,2025-11-18 16:00:00,93195.61,-0.8977068392011436,0.0794953742546216,0.9240605538533991,2.9648080201431575,,,
288,2025-11-17 00:00:00,BULLISH_SINGULARITY,long,-0.5904360899302398,0.0029478603601189664,0.8504101646592813,-0.7613328296449674,0.0310866910670712,0.8559347347418327,95496.77,7,2025-11-18 04:00:00,90512.1,-0.7289513600043608,0.0414510150587293,1.8444539813867047,5.21972627974747,3,2025-11-18 16:00:00,93195.61,-0.8977068392011436,0.0794953742546216,0.9240605538533991,2.9648080201431575,,,
289,2025-11-17 04:00:00,BULLISH_SINGULARITY,long,-0.6427307722611272,0.012202353226429749,0.9443081847964215,-0.8338684622554619,0.0442054185512893,0.8147971061565912,95653.77,6,2025-11-18 04:00:00,90512.1,-0.7289513600043608,0.0414510150587293,1.8444539813867047,5.375292578640652,3,2025-11-18 16:00:00,93195.61,-0.8977068392011436,0.0794953742546216,0.9240605538533991,2.9648080201431575,,,
290,2025-11-17 08:00:00,BULLISH_SINGULARITY,long,-0.696883673239265,0.022246438038403368,0.982776107615158,-0.8351658708634958,0.0496634827900962,0.743920034867855,95565.38,5,2025-11-18 04:00:00,90512.1,-0.7289513600043608,0.0414510150587293,1.8444539813867047,5.287772622261324,3,2025-11-18 16:00:00,93195.61,-0.8977068392011436,0.0794953742546216,0.9240605538533991,2.9648080201431575,,,
291,2025-11-18 16:00:00,BULLISH_SINGULARITY,long,-0.7840069566940359,0.05284293089443253,1.5622976881382449,-0.8977068392011436,0.0794953742546216,0.9240605538533992,93195.61,6,2025-11-19 16:00:00,88884.56,-0.298907688431296,0.0673666249655634,1.4262113245711865,4.625808018210303,2,2025-11-20 00:00:00,92440.32,-0.0116716261014645,0.0393292141426367,0.6451346279105891,4.000424820688778,,,
292,2025-11-18 20:00:00,BULLISH_SINGULARITY,long,-0.8117807016093007,0.06068181030212028,1.3345365042416917,-0.8674365838475835,0.0857670368062937,0.4433106043970308,92960.83,5,2025-11-19 16:00:00,88884.56,-0.298907688431296,0.0673666249655634,1.4262113245711865,4.384932879794644,2,2025-11-20 00:00:00,92440.32,-0.0116716261014645,0.0393292141426367,0.6451346279105891,4.000424820688778,,,
293,2025-11-19 00:00:00,BULLISH_SINGULARITY,long,-0.8342293677939551,0.06960951761070965,1.05167888409286,-0.8205629292535005,0.0900466656754236,0.5676510278135175,91874.52,10,2025-11-20 16:00:00,86921.28,0.6151323482751896,-0.0667963940777778,2.6137249049167908,5.391309799496101,24,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,1.6175670675811433,,,
294,2025-11-19 08:00:00,BULLISH_SINGULARITY,long,-0.793689272657231,0.08315061732506093,0.793998230816069,-0.5747006870980291,0.084789721753855,0.4525627588735169,91410.22,10,2025-11-21 00:00:00,85821.34,0.4826570272047686,-0.0622603148352319,1.0176873403599653,6.114064707425499,22,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,2.919961398878178,,,
295,2025-11-20 12:00:00,BEARISH_SINGULARITY,short,0.112799938415536,0.019734633878794004,0.8762221987964606,0.5756264075183853,-0.0474477909280258,1.0232145861052302,89869.88,0,2025-11-20 12:00:00,89869.88,0.5756264075183853,-0.0474477909280258,1.0232145861052302,0.0,5,2025-11-21 08:00:00,82309.66,0.2059606420690203,-0.0154468527931213,2.345188179657952,8.412406915420384,,,
296,2025-11-22 16:00:00,BEARISH_SINGULARITY,short,0.08250519725756757,0.03347488717010166,0.37494462092324743,0.3924795902945873,-0.0223453170419141,0.1856669033538673,84609.76,8,2025-11-24 00:00:00,87460.02,1.0508786200617692,-0.0985259083545385,0.7473740379865549,3.368713018450838,2,2025-11-24 08:00:00,86264.72,1.3057234295153826,-0.1146701564898851,0.6287741123801397,1.3666815992038452,,,
297,2025-11-22 20:00:00,BEARISH_SINGULARITY,short,0.1886525492213981,0.015342461836852131,0.3205323919365827,0.4923652234492678,-0.0472118030129103,0.2394108111931307,84739.74,7,2025-11-24 00:00:00,87460.02,1.0508786200617692,-0.0985259083545385,0.7473740379865549,3.210158539547087,2,2025-11-24 08:00:00,86264.72,1.3057234295153826,-0.1146701564898851,0.6287741123801397,1.3666815992038452,,,
298,2025-11-23 00:00:00,BEARISH_SINGULARITY,short,0.30481202306646565,-0.0075526037360139015,0.35321440862498993,0.5872380089443301,-0.0709110455975043,0.586983418150157,86308.54,10,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,2.3389921785260186,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061,,,
299,2025-11-23 04:00:00,BEARISH_SINGULARITY,short,0.4179438393105192,-0.03119369009512017,0.3766790402633348,0.666297148792744,-0.0870655883478409,0.4377166771934445,85782.19,9,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,2.9669328796571772,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061,,,
300,2025-11-23 08:00:00,BEARISH_SINGULARITY,short,0.5207139942648483,-0.052768950702184514,0.35526063589542006,0.7316734543485985,-0.0958800507862898,0.3180593185749097,86331.28,8,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,2.312035683937496,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061,,,
301,2025-11-23 12:00:00,BEARISH_SINGULARITY,short,0.6113069705530462,-0.07053562989259143,0.38301113019686933,0.7977883974887496,-0.0997999745690892,0.5302296527157068,87087.44,7,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,1.4236840582292822,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061,,,
302,2025-11-23 16:00:00,BEARISH_SINGULARITY,short,0.6911337116604498,-0.08380689672385905,0.446195607768144,0.8714400369390081,-0.1019729180295198,0.5647737687815152,87325.01,6,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,1.1477582424553963,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061,,,
303,2025-11-23 20:00:00,BEARISH_SINGULARITY,short,0.7641994392949446,-0.09262096086595263,0.4980552221210411,0.9307595892562373,-0.1000961878654718,0.5505684973105135,86830.0,5,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,1.724392491074506,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061,,,
304,2025-11-24 00:00:00,BEARISH_SINGULARITY,short,0.8414728744811845,-0.097223437992125,0.5247869920937741,1.0508786200617692,-0.0985259083545385,0.7473740379865549,87460.02,4,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,0.9916187990809853,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061,,,
305,2025-11-24 04:00:00,BEARISH_SINGULARITY,short,0.9320750870825569,-0.09999928727962,0.5478196728214318,1.2099104244009793,-0.1037206840728109,0.5759127615593909,87050.39,3,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,1.4668515557483364,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061,,,
306,2025-11-24 08:00:00,BEARISH_SINGULARITY,short,1.0277500829436876,-0.10313097156355255,0.5996054717889702,1.3057234295153826,-0.1146701564898851,0.6287741123801397,86264.72,2,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,2.390977447095397,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061,,,
307,2025-11-24 12:00:00,BEARISH_SINGULARITY,short,1.115962718716722,-0.10690130450164455,0.6638205780827537,1.3270642121269562,-0.1224219721976412,0.9155202904784084,86616.44,1,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,1.9752023980666846,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061,,,
308,2025-11-24 16:00:00,BEARISH_SINGULARITY,short,1.1949857515966118,-0.11195903291667096,0.7894122857260588,1.3455782342183469,-0.1323192885196782,1.3183240146413455,88327.29,0,2025-11-24 16:00:00,88327.29,1.3455782342183469,-0.1323192885196782,1.3183240146413457,0.0,6,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6353269753889061,,,
309,2025-11-24 20:00:00,BEARISH_SINGULARITY,short,1.26633560088038,-0.11947155970655149,0.8359241190321821,1.3588586849588469,-0.145171348604755,0.8296394971472524,88300.01,0,2025-11-24 20:00:00,88300.01,1.3588586849588469,-0.145171348604755,0.8296394971472524,0.0,5,2025-11-25 16:00:00,86882.85,0.9116375042592056,-0.1436790695269989,0.9611819749803725,1.6049375305846387,,,
310,2025-11-25 00:00:00,BEARISH_SINGULARITY,short,1.3174785888232703,-0.12932983235426185,0.8391358277977243,1.357736547719111,-0.1576755442408006,0.7666442905798085,87822.12,10,2025-11-26 16:00:00,89957.36,0.0950247318367659,0.006908614626972,2.059565563334142,2.4313236801844518,29,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,5.868880545182745,,,
311,2025-11-25 04:00:00,BEARISH_SINGULARITY,short,1.3350546607167146,-0.13969700880846272,0.9007770569293534,1.3153668557616438,-0.1659237427980161,0.9457601363491656,87384.81,10,2025-11-26 20:00:00,90484.02,0.0761435158109123,0.0129518142030003,1.0124223214326677,3.5466232632422114,28,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,6.416768397336909,,,
312,2025-11-25 08:00:00,BEARISH_SINGULARITY,short,1.3224909518686998,-0.14870875573100886,0.9715033202929599,1.2303411764272942,-0.168740638025162,1.053131692561778,87361.71,10,2025-11-27 00:00:00,91091.68,0.1146036698842306,0.0096826000477563,1.5276845203338374,4.269570730701112,27,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,7.041049193515805,,,
313,2025-11-25 12:00:00,BEARISH_SINGULARITY,short,1.2831125028664065,-0.15540982049337126,1.061534162630932,1.0907935181131974,-0.1626283607718157,1.4557053445062424,86988.94,10,2025-11-27 04:00:00,91408.34,0.2108131152215675,-0.0012941024922049,0.6596477282635257,5.080415970122172,26,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,7.363080874239704,,,
314,2025-11-25 16:00:00,BEARISH_SINGULARITY,short,1.2107890478732164,-0.1573031173279247,1.0020104893541033,0.9116375042592056,-0.1436790695269989,0.9611819749803724,86882.85,9,2025-11-27 04:00:00,91408.34,0.2108131152215675,-0.0012941024922049,0.6596477282635257,5.20872646327784,26,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,7.363080874239704,,,
315,2025-11-25 20:00:00,BEARISH_SINGULARITY,short,1.106438691222944,-0.15283400056374594,0.988101264575362,0.7327565450572121,-0.1183566480196823,0.7461841484748045,87369.96,8,2025-11-27 04:00:00,91408.34,0.2108131152215675,-0.0012941024922049,0.6596477282635257,4.622160751819035,26,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,7.363080874239704,,,
316,2025-11-26 00:00:00,BEARISH_SINGULARITY,short,0.9716315812760441,-0.14097796955569133,0.9700764495820574,0.5488938880377114,-0.0865393581924731,0.6584954006199814,87119.92,10,2025-11-27 16:00:00,91528.21,0.4654249377900183,-0.0551910819789484,0.6460606991854743,5.06002530764492,23,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,7.484402896112587,,,
317,2025-11-26 04:00:00,BEARISH_SINGULARITY,short,0.8213532771122455,-0.12332365715609199,0.9020519184867717,0.4136970307788524,-0.0599978684004199,0.5376129497774514,87935.05,9,2025-11-27 16:00:00,91528.21,0.4654249377900183,-0.0551910819789484,0.6460606991854743,4.086152222577918,23,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,7.484402896112587,,,
318,2025-11-27 12:00:00,BEARISH_SINGULARITY,short,0.20602213468664532,-0.0049177914042452,1.1210187526164235,0.4132114086226846,-0.0381134065340951,0.8140791561480606,90958.3,6,2025-11-28 12:00:00,92362.49,0.1979274846037127,-0.0300588859287405,1.5633074989550864,1.5437733554826798,18,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,8.320065862234777,,,
319,2025-11-27 16:00:00,BEARISH_SINGULARITY,short,0.26775550234552076,-0.015267740838565266,0.8854346085916455,0.4654249377900183,-0.0551910819789484,0.6460606991854743,91528.21,5,2025-11-28 12:00:00,92362.49,0.1979274846037127,-0.0300588859287405,1.5633074989550864,0.9115003997128304,18,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,8.320065862234777,,,
320,2025-11-27 20:00:00,BEARISH_SINGULARITY,short,0.33600465383726547,-0.02824439513052888,0.77094556923294,0.4856384247613806,-0.0649081115487814,0.3254880852804345,91333.95,4,2025-11-28 12:00:00,92362.49,0.1979274846037127,-0.0300588859287405,1.5633074989550864,1.126131082691604,18,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,8.320065862234777,,,
321,2025-11-28 00:00:00,BEARISH_SINGULARITY,short,0.393037629178268,-0.041340302844922495,0.6185300268277149,0.4568015219302461,-0.0688928462386054,0.6131912659024863,91208.85,3,2025-11-28 12:00:00,92362.49,0.1979274846037127,-0.0300588859287405,1.5633074989550864,1.2648334015832885,18,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,8.320065862234777,,,
322,2025-11-28 04:00:00,BEARISH_SINGULARITY,short,0.42225420042498607,-0.051362238561146766,0.6095321322065127,0.3861125427018761,-0.0614257167895505,0.6056603605363127,90910.87,2,2025-11-28 12:00:00,92362.49,0.1979274846037127,-0.0300588859287405,1.5633074989550864,1.5967507515878023,18,2025-12-01 12:00:00,84677.87,-0.3648151364187713,0.0309769027548779,2.7793936216841635,8.320065862234777,,,
323,2025-12-02 04:00:00,BULLISH_SINGULARITY,long,-0.6108470864234844,0.05747940552480416,1.4117176568236627,-0.955169635744526,0.0949578368861826,0.6123891049634337,87012.65,0,2025-12-02 04:00:00,87012.65,-0.955169635744526,0.0949578368861826,0.6123891049634337,0.0,11,2025-12-04 00:00:00,93543.04,-0.2054766650652667,-0.0228330432749103,0.8171063286976329,7.50510414290336,,,
324,2025-12-04 20:00:00,BULLISH_SINGULARITY,long,-0.34000563848991705,0.004145152469132016,0.7402531770330305,-0.4692798638821703,0.034841628230658,0.4430829164879887,92078.06,6,2025-12-05 20:00:00,89330.04,-0.8968496784325853,0.1038122908340978,0.6249654478211264,2.9844460232980627,23,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,5.004800176961758,,,
325,2025-12-05 00:00:00,BULLISH_SINGULARITY,long,-0.3921450905896667,0.01530393342815,0.6778957426631788,-0.5183133776637644,0.0441196424791976,0.4429617224785224,92142.75,5,2025-12-05 20:00:00,89330.04,-0.8968496784325853,0.1038122908340978,0.6249654478211264,3.052557037857028,23,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,5.004800176961758,,,
326,2025-12-05 04:00:00,BULLISH_SINGULARITY,long,-0.4451642009281734,0.026266783655421566,0.6307076009330513,-0.5743592402305543,0.0497430948246998,0.360941485003295,92258.65,10,2025-12-06 20:00:00,89236.79,-0.3827231667383645,0.1250356232809376,0.3853863236490551,3.2754218710115537,17,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,5.114527315471577,,,
327,2025-12-05 08:00:00,BULLISH_SINGULARITY,long,-0.5003281742039034,0.036057017692518435,0.6638523404137586,-0.6428161602385143,0.0561523723766079,0.6394909372893519,91351.43,9,2025-12-06 20:00:00,89236.79,-0.3827231667383645,0.1250356232809376,0.3853863236490551,2.3148406105958053,17,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,5.114527315471577,,,
328,2025-12-05 20:00:00,BULLISH_SINGULARITY,long,-0.6934179510172496,0.0670926055729197,0.8302961847434692,-0.8968496784325853,0.1038122908340978,0.6249654478211264,89330.04,9,2025-12-07 08:00:00,89149.18,-0.035589027018704,0.0428093508391411,0.33905280090867024,0.20246268780356597,14,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,5.217827017590077,,,
329,2025-12-06 00:00:00,BULLISH_SINGULARITY,long,-0.7668615567308689,0.0808119943830634,0.8280890360965872,-0.9589750119454796,0.1264359753400598,0.4297188305972293,89688.35,8,2025-12-07 08:00:00,89149.18,-0.035589027018704,0.0428093508391411,0.33905280090867024,0.6011594593946847,14,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,5.217827017590077,,,
330,2025-12-06 04:00:00,BULLISH_SINGULARITY,long,-0.8287584021209025,0.09707775754075988,0.8058714580941088,-0.9457403125707564,0.1473376737708787,0.2276360169884248,89597.13,7,2025-12-07 08:00:00,89149.18,-0.035589027018704,0.0428093508391411,0.33905280090867024,0.4999602107790859,14,2025-12-09 16:00:00,93800.83,0.0851475369758388,0.0021409838376549,2.840727520429994,5.217827017590077,,,
