时间,收盘价,信号类型,方向,置信度,张力,加速度,DXY燃料,量能比率,EMA偏离%,V705通过,过滤原因
2025-09-17 00:00:00,116372.04,LOW_OSCILLATION,做多,0.6,-0.9439893913554865,-0.003474310125837209,-0.3654630341412578,0.9966812276446032,0.5773758439922275,True,
2025-09-17 12:00:00,115875.32,LOW_OSCILLATION,做多,0.6,-0.9347895597311293,0.004426009021220196,-0.3654630341412578,1.5110987315371258,-0.005561097912151595,True,
2025-09-17 16:00:00,115652.02,LOW_OSCILLATION,做多,0.6,-0.9332609909158376,0.001365687697259286,-0.3654630341412578,2.6944546727101777,-0.1794097163130743,True,
2025-09-17 20:00:00,116447.59,LOW_OSCILLATION,做多,0.6,-0.9325019283677424,0.00880606914592194,-0.3654630341412578,1.1037654667896537,0.45872421533415225,True,
2025-09-18 00:00:00,117581.66,LOW_OSCILLATION,做多,0.6,-0.9325102550544276,0.0028598898067307282,-0.39462516107266726,1.3653131865694483,1.298438537405988,True,
2025-09-18 08:00:00,117063.4,LOW_OSCILLATION,做多,0.6,-0.9348126195502534,0.004022262375423792,-0.39462516107266726,0.5108553960873861,0.6946371294327072,True,
2025-09-18 12:00:00,117583.56,LOW_OSCILLATION,做多,0.6,-0.9370944621955314,0.004636510078089969,-0.39462516107266726,1.0642264629514093,1.0321734161736706,True,
2025-09-18 16:00:00,117450.21,LOW_OSCILLATION,做多,0.6,-0.9401193284948564,-0.005577491284617774,-0.39462516107266726,0.836105514721916,0.8294793319061825,True,
2025-09-18 20:00:00,117073.53,LOW_OSCILLATION,做多,0.6,-0.9438772145066825,-0.0020730591330268815,-0.39462516107266726,0.6529802063964203,0.45768341710064564,True,
2025-09-19 00:00:00,116977.58,LOW_OSCILLATION,做多,0.6,-0.9483565856335706,0.0023875758435947625,0.3133477898420416,0.6380706630574847,0.339482175650435,True,
2025-09-19 04:00:00,116909.97,LOW_OSCILLATION,做多,0.6,-0.9535443985300253,0.0002415964000961725,0.3133477898420416,0.7289035824244772,0.2546118715392091,True,
2025-09-19 08:00:00,116394.72,LOW_OSCILLATION,做多,0.6,-0.9594261256476336,-0.0038292634650598386,0.3133477898420416,0.5842007910564682,-0.16943241247902807,True,
2025-09-19 12:00:00,115884.03,LOW_OSCILLATION,做多,0.6,-0.9659857823709057,1.9667308752025804e-05,0.3133477898420416,1.2265204390978877,-0.549912163850387,True,
2025-09-19 16:00:00,115125.12,LOW_OSCILLATION,做多,0.6,-0.9732059566927626,-0.0021613046094781053,0.3133477898420416,0.6513305603654788,-1.0880432129976123,True,
