信号时间,信号类型,交易方向,开仓价,开仓张力,首次开仓盈亏,最优平仓盈亏,最优平仓周期,最差平仓盈亏,盈亏波动,是好机会,好机会数,好机会平均盈亏,最优平仓张力,张力变化%,价格优势
2025-10-04 08:00:00,LOW_OSCILLATION,long,121973.26,-0.7611148041514523,-0.14917203983889346,2.8182816463214997,14,-0.5249593230516244,3.343240969373124,False,0,0.0,-0.3141997127140036,58.71848622570192,2.8182816463214997
2025-10-04 12:00:00,LOW_OSCILLATION,long,121791.31,-0.7321316893939632,0.13789161147868623,2.9718869104864707,13,-0.5289129413256153,3.500799851812086,False,0,0.0,-0.3141997127140036,57.084262672185545,2.9718869104864707
2025-10-04 16:00:00,LOW_OSCILLATION,long,121959.25,-0.7025841232241742,0.3540116883303235,2.8300928383865904,12,-0.8261201999848301,3.6562130383714204,False,0,0.0,-0.3141997127140036,55.27941746361501,2.8300928383865904
2025-10-04 20:00:00,LOW_OSCILLATION,long,122391.0,-0.672498098651592,1.1317989067823624,2.467346455213208,11,-1.1759688212368546,3.6433152764500627,False,0,0.0,-0.3141997127140036,53.27872103371042,2.467346455213208
2025-10-05 00:00:00,LOW_OSCILLATION,long,123776.22,-0.6419004415757185,0.7573425654782506,1.3206010007414968,10,-2.281940747584633,3.6025417483261295,False,0,0.0,-0.3141997127140036,51.05164409254568,1.3206010007414968
2025-10-05 04:00:00,LOW_OSCILLATION,long,124713.63,-0.6108187718401942,-1.0014863652032302,0.5590247032341156,9,-3.032210673364252,3.591235376598368,False,0,0.0,-0.3141997127140036,48.5608944585275,0.5590247032341156
2025-10-05 08:00:00,LOW_OSCILLATION,long,123464.64,-0.5792814630100214,-0.5357566344501561,1.5762974727014945,8,-2.051267472209044,3.6275649449105387,False,0,0.0,-0.3141997127140036,45.76044068778219,1.5762974727014945
2025-10-05 12:00:00,LOW_OSCILLATION,long,122803.17,-0.547317600934238,-0.17212910709064322,2.123430527078413,7,-3.0815084008010563,5.2049389278794695,False,0,0.0,-0.3141997127140036,42.59279946822764,2.123430527078413
2025-10-05 16:00:00,LOW_OSCILLATION,long,122591.79,-0.5149569411582997,0.7264107979824783,2.2995177735801104,6,-4.837428346547509,7.13694612012762,False,0,0.0,-0.3141997127140036,38.985245638738284,2.2995177735801104
2025-10-05 20:00:00,LOW_OSCILLATION,long,123482.31,-0.4822298652522169,0.2889320745619343,1.561762166580784,5,-8.671533598618295,10.23329576519908,False,0,0.0,-0.3141997127140036,34.84441023791212,1.561762166580784
2025-10-06 00:00:00,LOW_OSCILLATION,long,123839.09,-0.4491673361222351,-0.3622604138967715,1.2691630728229681,4,-9.317801027123181,10.58696409994615,False,0,0.0,-0.3141997127140036,30.048405695177667,1.2691630728229681
2025-10-06 04:00:00,LOW_OSCILLATION,long,123390.47,-0.4158008523753823,0.6682282675477279,1.6373549756314214,3,-10.54040883384268,12.1777638094741,False,0,0.0,-0.3141997127140036,24.43504843266984,1.6373549756314214
2025-10-06 08:00:00,LOW_OSCILLATION,long,124215.0,-0.3821624018077345,0.6319687638368957,0.9626937165398685,2,-11.134234995773456,12.096928712313325,False,0,0.0,-0.3141997127140036,17.783719374864834,0.9626937165398685
2025-10-06 12:00:00,LOW_OSCILLATION,long,125000.0,-0.3482844140885898,0.32864799999999816,0.32864799999999816,1,-11.692312,12.020959999999997,False,0,0.0,-0.3141997127140036,9.786456124883152,0.32864799999999816
