信号索引,信号类型,方向,普通信号时间,普通信号价格,普通信号张力,普通信号加速度,普通信号量能比率,信号前5周期平均张力,信号前5周期平均加速度,信号前5周期平均量能比率,开仓等待周期,开仓时间,开仓价格,开仓张力,开仓加速度,开仓量能比率,价格优势%,方向是否改变,持仓周期,平仓时间,平仓价格,平仓张力,平仓加速度,平仓量能比率,最优盈亏%
479,BEARISH_SINGULARITY,short,2025-12-24 16:00:00,87566.06,0.5250242034206984,-0.0690923606131794,0.8516462700161755,0.5637851552340326,-0.02662338711702737,0.9009650200276833,8,2025-12-26 00:00:00,88844.87,-0.4373894991017243,0.0557053045722434,2.705537060992342,1.4603945866697643,False,3,2025-12-26 12:00:00,87137.81,-0.1094037815191148,0.01955392127413,2.8284810949603263,1.9213939983253931
480,BEARISH_SINGULARITY,short,2025-12-24 20:00:00,87669.45,0.3799860617703186,-0.0808409053456462,0.4813247323902653,0.5401829997812563,-0.039636038954485885,0.7692859722821783,7,2025-12-26 00:00:00,88844.87,-0.4373894991017243,0.0557053045722434,2.705537060992342,1.3407407027191323,False,3,2025-12-26 12:00:00,87137.81,-0.1094037815191148,0.01955392127413,2.8284810949603263,1.9213939983253931
481,BULLISH_SINGULARITY,long,2025-12-25 20:00:00,87225.27,-0.5300536182024519,0.0430850756431929,0.9889539120557272,-0.2625500572932844,-0.022286042915595734,0.6395041424899788,0,2025-12-25 20:00:00,87225.27,-0.5300536182024519,0.0430850756431929,0.9889539120557272,0.0,True,19,2025-12-29 00:00:00,90123.55,-0.8063307775057191,0.0486893083725517,2.8228766952368542,3.3227526839412462
482,BULLISH_SINGULARITY,long,2025-12-26 00:00:00,88844.87,-0.4373894991017243,0.0557053045722434,2.705537060992342,-0.36141490473814614,0.0005319130168814842,1.0348779666053947,3,2025-12-26 12:00:00,87137.81,-0.1094037815191148,0.01955392127413,2.8284810949603263,1.9213939983253931,False,15,2025-12-29 00:00:00,90123.55,-0.8063307775057191,0.0486893083725517,2.8228766952368542,3.426457470069543
483,LOW_OSCILLATION,long,2025-12-27 12:00:00,87551.25,-0.6388146087695296,0.0081604712231261,0.4325316358304378,-0.22070416770121648,-0.008471452988596417,0.5257547245381572,0,2025-12-27 12:00:00,87551.25,-0.6388146087695296,0.0081604712231261,0.4325316358304378,0.0,True,9,2025-12-29 00:00:00,90123.55,-0.8063307775057191,0.0486893083725517,2.8228766952368542,2.938050570380209
484,BULLISH_SINGULARITY,long,2025-12-27 16:00:00,87569.39,-0.8236851223555107,0.040041140741222,0.332999201031969,-0.3535231646196056,-0.0022943053194920495,0.42887939612198617,0,2025-12-27 16:00:00,87569.39,-0.8236851223555107,0.040041140741222,0.33299920103196906,0.0,True,8,2025-12-29 00:00:00,90123.55,-0.8063307775057191,0.0486893083725517,2.8228766952368542,2.91672695219186
485,BULLISH_SINGULARITY,long,2025-12-27 20:00:00,87877.01,-0.9418746099195164,0.0662259458485815,0.542777305211837,-0.5068621457158891,0.010680597795173484,0.4278475835154653,5,2025-12-28 16:00:00,87520.75,-0.6688837698761436,0.0658295014271757,0.5677749940297195,0.40540751215817966,True,2,2025-12-29 00:00:00,90123.55,-0.8063307775057191,0.0486893083725517,2.8228766952368542,2.9739233267539444
486,BULLISH_SINGULARITY,long,2025-12-28 00:00:00,87740.01,-0.9787440488501126,0.085800444257466,0.4261830718136315,-0.6584364378177561,0.0281264601956203,0.4390136056086411,4,2025-12-28 16:00:00,87520.75,-0.6688837698761436,0.0658295014271757,0.5677749940297195,0.24989739572629951,True,2,2025-12-29 00:00:00,90123.55,-0.8063307775057191,0.0486893083725517,2.8228766952368542,2.9739233267539444
487,BULLISH_SINGULARITY,long,2025-12-28 04:00:00,87730.85,-0.913040790509427,0.0965527891336343,0.2850793124073612,-0.7811354174364807,0.04743640375652539,0.43850576434081817,3,2025-12-28 16:00:00,87520.75,-0.6688837698761436,0.0658295014271757,0.5677749940297195,0.2394824625545128,True,2,2025-12-29 00:00:00,90123.55,-0.8063307775057191,0.0486893083725517,2.8228766952368542,2.9739233267539444
488,BULLISH_SINGULARITY,long,2025-12-28 08:00:00,87883.25,-0.8009436893212487,0.0940841761161692,0.4882678430689913,-0.8495171449542243,0.06514416122003318,0.41797306156070463,2,2025-12-28 16:00:00,87520.75,-0.6688837698761436,0.0658295014271757,0.5677749940297195,0.4124790560203452,True,2,2025-12-29 00:00:00,90123.55,-0.8063307775057191,0.0486893083725517,2.8228766952368542,2.9739233267539444
489,BULLISH_SINGULARITY,long,2025-12-28 12:00:00,87836.27,-0.7186512457680017,0.0802407578275878,0.5233464013527908,-0.8628232511206361,0.0771575423207768,0.4331088558144301,1,2025-12-28 16:00:00,87520.75,-0.6688837698761436,0.0658295014271757,0.5677749940297195,0.35921379630533495,True,2,2025-12-29 00:00:00,90123.55,-0.8063307775057191,0.0486893083725517,2.8228766952368542,2.9739233267539444
490,BULLISH_SINGULARITY,long,2025-12-28 16:00:00,87520.75,-0.6688837698761436,0.0658295014271757,0.5677749940297195,-0.8370230257074084,0.08145560243510241,0.47223815464738855,0,2025-12-28 16:00:00,87520.75,-0.6688837698761436,0.0658295014271757,0.5677749940297195,0.0,True,2,2025-12-29 00:00:00,90123.55,-0.8063307775057191,0.0486893083725517,2.8228766952368542,2.9739233267539444
491,BULLISH_SINGULARITY,long,2025-12-28 20:00:00,87952.71,-0.7494570627054944,0.0602798484129285,0.579259191396088,-0.8049534345050713,0.0804645861958269,0.4783184690114303,3,2025-12-29 08:00:00,87567.66,-0.5687398089530487,0.0169554477191798,2.621102939317758,0.4377920816766224,True,28,2026-01-03 00:00:00,90321.22,1.4148781430233477,-0.1331921099025411,0.5472155819381462,3.14449421167586
492,BULLISH_SINGULARITY,long,2025-12-29 00:00:00,90123.55,-0.8063307775057191,0.0486893083725517,2.8228766952368542,-0.7762178892810058,0.07427939688167454,0.8777674062486341,5,2025-12-29 20:00:00,87237.13,-0.6059058556652802,0.0228261306335689,0.8715723582003595,3.202736687580547,False,30,2026-01-03 20:00:00,90628.01,1.1677979863690937,-0.1679808918709474,0.749760748028543,3.886968771210137
493,BULLISH_SINGULARITY,long,2025-12-29 04:00:00,89617.71,-0.6625798663673401,0.0311576225889108,1.9722635436969689,-0.7344744019239912,0.06338020245755395,1.1589647781302352,4,2025-12-29 20:00:00,87237.13,-0.6059058556652802,0.0228261306335689,0.8715723582003595,2.656372272846518,False,30,2026-01-03 20:00:00,90628.01,1.1677979863690937,-0.1679808918709474,0.749760748028543,3.886968771210137
494,LOW_OSCILLATION,long,2025-12-29 12:00:00,87691.62,-0.5112771210180045,0.0075590976350478,2.309085583226397,-0.6612114010709584,0.03841180435929905,1.8120604911506308,2,2025-12-29 20:00:00,87237.13,-0.6059058556652802,0.0228261306335689,0.8715723582003595,0.5182821345984835,True,30,2026-01-03 20:00:00,90628.01,1.1677979863690937,-0.1679808918709474,0.749760748028543,3.886968771210137
495,LOW_OSCILLATION,long,2025-12-29 16:00:00,87366.23,-0.5194242125678443,0.0081376119114235,0.8009715543845642,-0.6363014748529084,0.028796489440007022,1.8509265845431049,1,2025-12-29 20:00:00,87237.13,-0.6059058556652802,0.0228261306335689,0.8715723582003595,0.14776876603235745,True,30,2026-01-03 20:00:00,90628.01,1.1677979863690937,-0.1679808918709474,0.749760748028543,3.886968771210137
496,BULLISH_SINGULARITY,long,2025-12-29 20:00:00,87237.13,-0.6059058556652802,0.0228261306335689,0.8715723582003595,-0.6123762736795395,0.022554203143447082,1.8996454456771499,0,2025-12-29 20:00:00,87237.13,-0.6059058556652802,0.0228261306335689,0.8715723582003595,0.0,True,30,2026-01-03 20:00:00,90628.01,1.1677979863690937,-0.1679808918709474,0.749760748028543,3.886968771210137
497,BULLISH_SINGULARITY,long,2025-12-30 00:00:00,87379.0,-0.7500845327288259,0.0501846976377587,0.9674853044114112,-0.6030018995500573,0.022803434687648252,1.590413547206243,0,2025-12-30 00:00:00,87379.0,-0.7500845327288259,0.0501846976377587,0.9674853044114113,0.0,True,30,2026-01-04 00:00:00,91236.78,0.8246072056341867,-0.1310808038822998,1.55240967684002,4.414996738346741
498,BULLISH_SINGULARITY,long,2025-12-30 04:00:00,87502.85,-0.9203790012917707,0.088672428462601,0.6861674417373956,-0.6459684220374623,0.03238923566659662,1.3760641968796479,0,2025-12-30 04:00:00,87502.85,-0.9203790012917707,0.088672428462601,0.6861674417373956,0.0,True,30,2026-01-04 04:00:00,91532.0,0.4427773207694374,-0.0972463711285967,1.0392826901340613,4.604592878974792
499,BULLISH_SINGULARITY,long,2025-12-30 08:00:00,87903.89,-1.1190593367103974,0.1339376103519833,1.4868131033765934,-0.7376883433303538,0.05188626277206387,1.1870158908894535,0,2025-12-30 08:00:00,87903.89,-1.1190593367103974,0.1339376103519833,1.4868131033765934,0.0,True,29,2026-01-04 04:00:00,91532.0,0.4427773207694374,-0.0972463711285967,1.0392826901340613,4.127360006479805
500,BULLISH_SINGULARITY,long,2025-12-30 12:00:00,89016.35,-1.1842131943341632,0.1657371075531262,2.12335444098656,-0.8498443555497136,0.07824926442507694,1.1560607005161474,7,2025-12-31 16:00:00,87541.85,0.9899209200003392,-0.0607860377543374,1.289198865251905,1.6564372724785952,False,30,2026-01-05 16:00:00,94303.4,0.5247281106882097,-0.0692073851285894,1.7815825781425056,7.723791535134325
501,BULLISH_SINGULARITY,long,2025-12-30 16:00:00,88226.16,-1.1863022388496895,0.1881865945850938,1.516724643183804,-0.9609906932633545,0.10825742820402197,1.2753528819826874,0,2025-12-30 16:00:00,88226.16,-1.1863022388496895,0.1881865945850938,1.516724643183804,0.0,True,27,2026-01-04 04:00:00,91532.0,0.4427773207694374,-0.0972463711285967,1.0392826901340613,3.747006556785421
502,BULLISH_SINGULARITY,long,2025-12-30 20:00:00,88485.49,-1.0983446783264832,0.1952385835405146,0.6399498690493653,-1.0430638303735549,0.13699283702184625,1.236749133790855,4,2025-12-31 12:00:00,87953.97,0.5866558845129844,0.0177647900796169,1.50406791631474,0.6006860559850028,True,30,2026-01-05 12:00:00,93957.73,0.4815884726983904,-0.056756809288386,1.8291948928720538,6.826025021951818
503,BULLISH_SINGULARITY,long,2025-12-31 00:00:00,88453.04,-0.8582166200367302,0.1836169745443004,0.5736735583500931,-1.0610858449248723,0.15923154983960322,1.1711138427806354,3,2025-12-31 12:00:00,87953.97,0.5866558845129844,0.0177647900796169,1.50406791631474,0.5642202913545904,True,30,2026-01-05 12:00:00,93957.73,0.4815884726983904,-0.056756809288386,1.8291948928720538,6.826025021951818
504,BULLISH_SINGULARITY,long,2025-12-31 04:00:00,88613.12,-0.5173352220537775,0.1512492896428625,0.4917183285708941,-0.9939118817185401,0.1696610267029801,1.1387056572528849,3,2025-12-31 16:00:00,87541.85,0.9899209200003392,-0.0607860377543374,1.289198865251905,1.2089293323607042,False,30,2026-01-05 16:00:00,94303.4,0.5247281106882097,-0.0692073851285894,1.7815825781425056,7.723791535134325
505,BEARISH_SINGULARITY,short,2025-12-31 16:00:00,87541.85,0.9899209200003392,-0.0607860377543374,1.289198865251905,-0.14876101612624884,0.09652167052088001,0.8874167182273851,10,2026-01-02 08:00:00,89502.95,0.2681083642471262,0.0668822882246512,1.8752757240631897,2.2401856940423253,False,1,2026-01-02 12:00:00,89418.11,0.5363094049325228,0.0235638032639815,2.3419741168167447,0.09479017172059302
506,BEARISH_SINGULARITY,short,2025-12-31 20:00:00,87648.22,1.0657187844069942,-0.1183983908898427,0.6830293995358833,0.21191622766266405,0.0442488414491538,0.894596639975138,9,2026-01-02 08:00:00,89502.95,0.2681083642471262,0.0668822882246512,1.8752757240631897,2.116106864463415,False,1,2026-01-02 12:00:00,89418.11,0.5363094049325228,0.0235638032639815,2.3419741168167447,0.09479017172059302
507,BEARISH_SINGULARITY,short,2026-01-01 00:00:00,87846.02,0.8148950877483465,-0.1359903866766432,0.3604437053748428,0.4907681789601768,-0.009019052087670136,0.8590583311459298,10,2026-01-02 16:00:00,89897.23,0.8447019415440786,-0.0262516833373402,2.469867595464185,2.335006184685421,False,3,2026-01-03 04:00:00,89577.13,1.570365553370893,-0.1781450455828428,0.934528920708665,0.35607326276904333
508,BEARISH_SINGULARITY,short,2026-01-01 04:00:00,87631.88,0.5080758454894962,-0.1088330921585194,0.4767665779850533,0.6616700235507224,-0.052366115721233786,0.8565663727149563,10,2026-01-02 20:00:00,89995.13,1.1119364017236613,-0.0765105328005303,0.7756418071828831,2.6967925371451575,False,2,2026-01-03 04:00:00,89577.13,1.570365553370893,-0.1781450455828428,0.934528920708665,0.4644695774093554
509,BEARISH_SINGULARITY,short,2026-01-02 16:00:00,89897.23,0.8447019415440786,-0.0262516833373402,2.469867595464185,0.19558144898252974,0.06142722536541514,1.5259408518261763,2,2026-01-03 00:00:00,90321.22,1.4148781430233477,-0.1331921099025411,0.5472155819381462,0.4716385588299053,True,1,2026-01-03 04:00:00,89577.13,1.570365553370893,-0.1781450455828428,0.934528920708665,0.8238263389267731
510,BEARISH_SINGULARITY,short,2026-01-02 20:00:00,89995.13,1.1119364017236613,-0.0765105328005303,0.7756418071828831,0.4306600126278921,0.032128025364319836,1.5199423615816496,1,2026-01-03 00:00:00,90321.22,1.4148781430233477,-0.1331921099025411,0.5472155819381462,0.3623418289411844,True,1,2026-01-03 04:00:00,89577.13,1.570365553370893,-0.1781450455828428,0.934528920708665,0.8238263389267731
511,BEARISH_SINGULARITY,short,2026-01-03 00:00:00,90321.22,1.4148781430233477,-0.1331921099025411,0.5472155819381462,0.6937030171100546,-0.008030906919324768,1.4525598069044197,0,2026-01-03 00:00:00,90321.22,1.4148781430233477,-0.1331921099025411,0.5472155819381462,0.0,True,1,2026-01-03 04:00:00,89577.13,1.570365553370893,-0.1781450455828428,0.934528920708665,0.8238263389267731
512,BEARISH_SINGULARITY,short,2026-01-03 04:00:00,89577.13,1.570365553370893,-0.1781450455828428,0.934528920708665,0.9577166348069382,-0.053942213355770284,1.4907506243623023,6,2026-01-04 04:00:00,91532.0,0.4427773207694374,-0.0972463711285967,1.0392826901340613,2.182331583965679,False,25,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,1.4259821701699906
513,BEARISH_SINGULARITY,short,2026-01-03 08:00:00,89752.74,1.6478113905974383,-0.1993192150450773,0.6810680815521245,1.187667139198657,-0.09830913056739171,1.291716017277125,10,2026-01-05 00:00:00,92878.22,0.4134190958105024,-0.0276295027286284,2.6547648828503587,3.4823226566676357,False,20,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,2.8547597057738585
514,BEARISH_SINGULARITY,short,2026-01-03 12:00:00,89969.31,1.6207328991944798,-0.2066392164367501,0.5815553842648471,1.3684043882423162,-0.13667630051751364,0.9983128951851419,9,2026-01-05 00:00:00,92878.22,0.4134190958105024,-0.0276295027286284,2.6547648828503587,3.2332247518626116,False,20,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,2.8547597057738585
515,BEARISH_SINGULARITY,short,2026-01-03 16:00:00,90123.77,1.4522876293033289,-0.1961911772104749,0.2775207122667595,1.469668669535525,-0.1649995494963694,0.6329217479855709,10,2026-01-05 08:00:00,93134.26,0.4672063434655171,-0.0469694549516354,1.1578679456205134,3.340395103311802,False,18,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,3.121826490058536
516,BEARISH_SINGULARITY,short,2026-01-03 20:00:00,90628.01,1.1677979863690937,-0.1679808918709474,0.749760748028543,1.4789789336430967,-0.18024460934143893,0.6286082381265141,10,2026-01-05 12:00:00,93957.73,0.4815884726983904,-0.056756809288386,1.8291948928720538,3.674051763908312,False,17,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,3.970892017080438
517,BEARISH_SINGULARITY,short,2026-01-04 00:00:00,91236.78,0.8246072056341867,-0.1310808038822998,1.55240967684002,1.3806004440782367,-0.17989272500473205,0.7961405872768265,10,2026-01-05 16:00:00,94303.4,0.5247281106882097,-0.0692073851285894,1.7815825781425056,3.3611664067933957,False,16,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,4.322887615929002
518,BEARISH_SINGULARITY,short,2026-01-04 04:00:00,91532.0,0.4427773207694374,-0.0972463711285967,1.0392826901340613,1.192669071977994,-0.16640961259569104,0.8135995488477259,0,2026-01-04 04:00:00,91532.0,0.4427773207694374,-0.0972463711285967,1.0392826901340613,0.0,True,25,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,1.4259821701699906
519,BEARISH_SINGULARITY,short,2026-01-05 00:00:00,92878.22,0.4134190958105024,-0.0276295027286284,2.6547648828503587,0.37842380937743575,-0.03771609723891529,1.141323313002835,4,2026-01-05 16:00:00,94303.4,0.5247281106882097,-0.0692073851285894,1.7815825781425056,1.5344609317448084,False,16,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,4.322887615929002
520,BEARISH_SINGULARITY,short,2026-01-05 04:00:00,92520.63,0.4520178541877093,-0.0385505595091215,0.8700906262471553,0.379963898280481,-0.02793346196900275,1.1131246356883508,3,2026-01-05 16:00:00,94303.4,0.5247281106882097,-0.0692073851285894,1.7815825781425056,1.926889170555788,False,16,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,4.322887615929002
521,BEARISH_SINGULARITY,short,2026-01-05 08:00:00,93134.26,0.4672063434655171,-0.0469694549516354,1.1578679456205134,0.4040937107525966,-0.027958215845582116,1.0725186964128275,2,2026-01-05 16:00:00,94303.4,0.5247281106882097,-0.0692073851285894,1.7815825781425056,1.2553275239423167,False,16,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,4.322887615929002
522,BEARISH_SINGULARITY,short,2026-01-05 12:00:00,93957.73,0.4815884726983904,-0.056756809288386,1.8291948928720536,0.4271783390581964,-0.033683498768736116,1.2596166173768222,1,2026-01-05 16:00:00,94303.4,0.5247281106882097,-0.0692073851285894,1.7815825781425056,0.36789947990441896,True,16,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,4.322887615929002
523,BEARISH_SINGULARITY,short,2026-01-05 16:00:00,94303.4,0.5247281106882097,-0.0692073851285894,1.7815825781425056,0.45009196010293323,-0.04246857257362143,1.45537740776619,0,2026-01-05 16:00:00,94303.4,0.5247281106882097,-0.0692073851285894,1.7815825781425056,0.0,True,16,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,4.322887615929002
524,BEARISH_SINGULARITY,short,2026-01-05 20:00:00,93859.71,0.5454938822554722,-0.078172901543952,1.058634468932769,0.4807422931843002,-0.052881102191718786,1.558689232444226,0,2026-01-05 20:00:00,93859.71,0.5454938822554722,-0.078172901543952,1.058634468932769,0.0,True,15,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,3.870606461494503
525,BEARISH_SINGULARITY,short,2026-01-06 00:00:00,93769.24,0.5528723702570535,-0.0837834529465884,0.7414834027915579,0.5039845055920588,-0.06224009389471211,1.2398089857677592,2,2026-01-06 08:00:00,93840.0,0.3900302593928939,-0.0658596569459518,0.6468585424585515,0.07546184655009976,True,12,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,3.8504156010230135
526,BEARISH_SINGULARITY,short,2026-01-06 04:00:00,93255.08,0.4818963782342878,-0.0773622816007612,0.9766304629026348,0.5089642595998217,-0.06870871424331873,1.2575656252103389,1,2026-01-06 08:00:00,93840.0,0.3900302593928939,-0.0658596569459518,0.6468585424585515,0.6272258841019687,True,12,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,3.8504156010230135
527,BEARISH_SINGULARITY,short,2026-01-06 08:00:00,93840.0,0.3900302593928939,-0.0658596569459518,0.6468585424585515,0.4961015789210512,-0.07185708124237146,1.172397391350012,0,2026-01-06 08:00:00,93840.0,0.3900302593928939,-0.0658596569459518,0.6468585424585515,0.0,True,12,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,3.8504156010230135
528,BULLISH_SINGULARITY,long,2026-01-08 00:00:00,90813.4,-0.4243077455671395,0.0870802629087014,0.6397392506798598,-0.2677886434011871,0.06587862905491783,0.8157346463486631,2,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,0.6459729511283469,True,30,2026-01-13 08:00:00,92000.74,-0.3895522173692063,0.0274429307079529,1.6599232983878653,1.9661238011734223
529,BULLISH_SINGULARITY,long,2026-01-08 04:00:00,90548.02,-0.5462274397170984,0.0922751471584185,1.0643229879902,-0.3330460686949488,0.07517682174873627,0.9279351669674337,1,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,0.3547841244899667,True,30,2026-01-13 08:00:00,92000.74,-0.3895522173692063,0.0274429307079529,1.6599232983878653,1.9661238011734223
530,BULLISH_SINGULARITY,long,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,-0.4120302909822076,0.08429981240843214,0.9116543013820468,0,2026-01-08 08:00:00,90226.77,-0.6636241697919323,0.1053999983498396,0.8795947191555351,0.0,True,30,2026-01-13 08:00:00,92000.74,-0.3895522173692063,0.0274429307079529,1.6599232983878653,1.9661238011734223
531,BULLISH_SINGULARITY,long,2026-01-08 12:00:00,90781.57,-0.7849362906564867,0.1131799331203224,1.5163301439041654,-0.504946026666707,0.09262986338966107,0.944921456968992,0,2026-01-08 12:00:00,90781.57,-0.7849362906564867,0.1131799331203224,1.5163301439041654,0.0,True,30,2026-01-13 12:00:00,93449.99,-0.4181406529555443,0.041421122393971,2.5132720715806736,2.939385163750746
532,BULLISH_SINGULARITY,long,2026-01-08 16:00:00,90937.41,-0.8746872688453149,0.1176689707967701,0.9162922359195568,-0.6037788233482418,0.09968417744719382,0.9370711494096208,3,2026-01-09 04:00:00,90741.84,-0.8261197656569522,0.0871150223262596,0.5741893209828938,0.21506000665733382,True,29,2026-01-14 00:00:00,95720.99,-0.0141007770448572,0.0220251845528376,1.0016377073532206,5.487160057587557
533,BULLISH_SINGULARITY,long,2026-01-08 20:00:00,91099.99,-0.9097258886874426,0.1169572269677671,0.6333059019545807,-0.7005848005442358,0.10542692321696985,0.941597539933983,5,2026-01-09 16:00:00,90332.15,-0.7563971060685518,0.0372412226819937,1.0154454330021716,0.8428540991058407,False,30,2026-01-14 16:00:00,97267.42,0.8418041007441175,-0.0934970917357007,2.1307974518489834,7.677521236901817
534,BULLISH_SINGULARITY,long,2026-01-09 00:00:00,91220.23,-0.8877764653601333,0.1046267612645607,0.5950008218209611,-0.7778295871764014,0.10835133960961307,0.9341411351241665,4,2026-01-09 16:00:00,90332.15,-0.7563971060685518,0.0372412226819937,1.0154454330021716,0.9735559754672859,False,30,2026-01-14 16:00:00,97267.42,0.8418041007441175,-0.0934970917357007,2.1307974518489834,7.677521236901817
535,BULLISH_SINGULARITY,long,2026-01-09 04:00:00,90741.84,-0.8261197656569522,0.0871150223262596,0.5741893209828938,-0.824478308166377,0.10749131880425324,0.8524521906229489,3,2026-01-09 16:00:00,90332.15,-0.7563971060685518,0.0372412226819937,1.0154454330021716,0.45148963256641295,False,30,2026-01-14 16:00:00,97267.42,0.8418041007441175,-0.0934970917357007,2.1307974518489834,7.677521236901817
536,BULLISH_SINGULARITY,long,2026-01-09 08:00:00,90463.11,-0.8166315852093067,0.0708365036547312,0.9746160885741468,-0.8499795440692727,0.10173073635506852,0.8682890855260507,2,2026-01-09 16:00:00,90332.15,-0.7563971060685518,0.0372412226819937,1.0154454330021716,0.1447661925397064,True,30,2026-01-14 16:00:00,97267.42,0.8418041007441175,-0.0934970917357007,2.1307974518489834,7.677521236901817
537,BULLISH_SINGULARITY,long,2026-01-09 12:00:00,91176.47,-0.7633152134313852,0.0506374545227805,2.007216885732162,-0.8463760311984224,0.09130698992214487,0.9501035424973835,1,2026-01-09 16:00:00,90332.15,-0.7563971060685518,0.0372412226819937,1.0154454330021716,0.9260283930711586,False,30,2026-01-14 16:00:00,97267.42,0.8418041007441175,-0.0934970917357007,2.1307974518489834,7.677521236901817
538,BULLISH_SINGULARITY,long,2026-01-09 16:00:00,90332.15,-0.7563971060685518,0.0372412226819937,1.0154454330021716,-0.826661004068962,0.0779023652363488,0.9666290753444859,0,2026-01-09 16:00:00,90332.15,-0.7563971060685518,0.0372412226819937,1.0154454330021716,0.0,True,30,2026-01-14 16:00:00,97267.42,0.8418041007441175,-0.0934970917357007,2.1307974518489834,7.677521236901817
539,BULLISH_SINGULARITY,long,2026-01-09 20:00:00,90641.28,-0.7607198633484068,0.0303985586288368,0.4580695202874993,-0.801826666512456,0.06347592051319374,0.9374230117333058,1,2026-01-10 00:00:00,90626.14,-0.7939581127616211,0.0290378182451124,0.21055476526587974,0.016703206309530733,True,28,2026-01-14 16:00:00,97267.42,0.8418041007441175,-0.0934970917357007,2.1307974518489834,7.328216781604071
540,BULLISH_SINGULARITY,long,2026-01-10 00:00:00,90626.14,-0.7939581127616211,0.0290378182451124,0.2105547652658797,-0.7861902744127041,0.0508777633432857,0.8733486689741256,0,2026-01-10 00:00:00,90626.14,-0.7939581127616211,0.0290378182451124,0.21055476526587974,0.0,True,28,2026-01-14 16:00:00,97267.42,0.8418041007441175,-0.0934970917357007,2.1307974518489834,7.328216781604071
541,BULLISH_SINGULARITY,long,2026-01-10 04:00:00,90678.5,-0.8373474657006037,0.0345417215967693,0.2091129858203934,-0.7880615577533127,0.04211554655503732,0.8125026131137089,4,2026-01-10 20:00:00,90504.7,-1.0142847990554562,0.0839899868234428,0.25099763094047856,0.19166616121793248,True,23,2026-01-14 16:00:00,97267.42,0.8418041007441175,-0.0934970917357007,2.1307974518489834,7.472230723929256
542,BULLISH_SINGULARITY,long,2026-01-10 08:00:00,90723.86,-0.8932012504861063,0.0434526223209161,0.2877677806600527,-0.8008231686327791,0.0375515663327348,0.6980278951280265,3,2026-01-10 20:00:00,90504.7,-1.0142847990554562,0.0839899868234428,0.25099763094047856,0.2415682048801754,True,23,2026-01-14 16:00:00,97267.42,0.8418041007441175,-0.0934970917357007,2.1307974518489834,7.472230723929256
543,BULLISH_SINGULARITY,long,2026-01-10 12:00:00,90665.75,-0.9476032817594764,0.0561229442656315,0.1868496082071065,-0.831537846687461,0.038465814623209964,0.39463334887385054,2,2026-01-10 20:00:00,90504.7,-1.0142847990554562,0.0839899868234428,0.25099763094047856,0.17763047236691135,True,23,2026-01-14 16:00:00,97267.42,0.8418041007441175,-0.0934970917357007,2.1307974518489834,7.472230723929256
544,BULLISH_SINGULARITY,long,2026-01-10 16:00:00,90626.54,-0.9869791781062708,0.0696945800796728,0.2506986425510751,-0.8699681920270809,0.04387470752282315,0.2671755504653345,1,2026-01-10 20:00:00,90504.7,-1.0142847990554562,0.0839899868234428,0.25099763094047856,0.13444185334670894,True,23,2026-01-14 16:00:00,97267.42,0.8418041007441175,-0.0934970917357007,2.1307974518489834,7.472230723929256
545,BULLISH_SINGULARITY,long,2026-01-10 20:00:00,90504.7,-1.0142847990554562,0.0839899868234428,0.2509976309404785,-0.9122290146449225,0.05280661222192415,0.2326635689074977,0,2026-01-10 20:00:00,90504.7,-1.0142847990554562,0.0839899868234428,0.25099763094047856,0.0,True,23,2026-01-14 16:00:00,97267.42,0.8418041007441175,-0.0934970917357007,2.1307974518489834,7.472230723929256
