信号类型,方向,最优平仓盈亏%,信号前张力,信号前加速度,信号前量能比率,信号时张力,信号时加速度,信号时量能比率,最优开仓周期,开仓时张力,开仓时加速度,开仓时量能比率,价格优势%,最优平仓周期,平仓时张力,平仓时加速度,平仓时量能比率
BULLISH_SINGULARITY,long,1.7448269410741295,-0.40114288953108956,0.03410268780263623,1.0031086010964907,-0.4585713910852601,0.036352081152581,0.6686714772110123,5,-0.6859973595598463,0.0669887729653505,0.5729369045228989,2.410356524512967,5,-1.216017124369165,0.1297004130650025,1.2084384978097278
BULLISH_SINGULARITY,long,1.7448269410741295,-0.4348236768771083,0.036532283867643976,1.030732566343857,-0.49311589958738,0.0384144740916478,0.9097686839223856,4,-0.6859973595598463,0.0669887729653505,0.5729369045228989,1.888152301982112,5,-1.216017124369165,0.1297004130650025,1.2084384978097278
BULLISH_SINGULARITY,long,1.7448269410741295,-0.45789259123324805,0.03770135710488997,1.0257541544235378,-0.4971863007577235,0.0387465995614905,0.8940515484116474,3,-0.6859973595598463,0.0669887729653505,0.5729369045228989,2.507308359162288,5,-1.216017124369165,0.1297004130650025,1.2084384978097278
BULLISH_SINGULARITY,long,1.7448269410741295,-0.47743146989608065,0.03883523044684858,1.18624758144695,-0.5309259177477875,0.0436696353327408,2.431747306690877,2,-0.6859973595598463,0.0669887729653505,0.5729369045228989,0.4210724667964078,5,-1.216017124369165,0.1297004130650025,1.2084384978097278
BULLISH_SINGULARITY,long,1.7448269410741295,-0.503653281069741,0.04131450541659207,1.2319036347550412,-0.5922875005652081,0.0531431772797372,1.7623689932981763,1,-0.6859973595598463,0.0669887729653505,0.5729369045228989,0.2501044705331447,5,-1.216017124369165,0.1297004130650025,1.2084384978097278
BULLISH_SINGULARITY,long,1.7448269410741295,-0.5430140615505342,0.04621912339725796,1.2065908190094998,-0.6859973595598463,0.0669887729653505,0.5729369045228989,0,-0.6859973595598463,0.0669887729653505,0.5729369045228989,0.0,5,-1.216017124369165,0.1297004130650025,1.2084384978097278
BULLISH_SINGULARITY,long,1.7097872498192581,-0.599892988276689,0.054156002075687715,1.216033041405022,-0.7998449514421886,0.0839733532231595,0.725324811584146,0,-0.7998449514421886,0.0839733532231595,0.725324811584146,0.0,4,-1.216017124369165,0.1297004130650025,1.2084384978097278
BULLISH_SINGULARITY,long,1.5238361848551292,-0.674128341197575,0.06493834054153846,1.1948510792781395,-0.9385280171126962,0.1031085048867523,0.7826769111610912,0,-0.9385280171126962,0.1031085048867523,0.7826769111610912,0.0,3,-1.216017124369165,0.1297004130650025,1.2084384978097278
BULLISH_SINGULARITY,long,0.5732312416434947,-0.7655294764743709,0.07792974027580601,1.2143099678900555,-1.0455931124184985,0.1166949979670958,1.010804880083144,4,-1.1283233185051662,0.1070751565641385,0.7496409177858124,0.6885591582445095,2,-1.0120484837776624,0.0687430316171926,0.8735394094876858
BULLISH_SINGULARITY,long,0.5732312416434947,-0.8693050254010092,0.09186121995240415,0.9861629445413026,-1.1535792113076175,0.1272585133923297,1.0628651665983582,3,-1.1283233185051662,0.1070751565641385,0.7496409177858124,0.12415938100194222,2,-1.0120484837776624,0.0687430316171926,0.8735394094876858
BULLISH_SINGULARITY,long,0.5147518792578145,-0.9732599627016686,0.10462075924994839,0.8938411952932276,-1.216017124369165,0.1297004130650025,1.2084384978097278,9,-1.3107464307688876,0.0830153299448867,0.7913243256902585,2.039651680842444,1,-1.3488160110950247,0.1041364462369272,0.4807111226382789
BULLISH_SINGULARITY,long,-1.9807597074012868,-1.0559321613791155,0.11385155908625195,0.8713966729079,-1.1820305516245275,0.122373571983172,0.4382697702109335,10,-1.3150081231415511,0.1191666427400222,2.220587500178642,3.4767326812969395,1,-1.1758603312642533,0.1232825101162155,2.225770172359241
BULLISH_SINGULARITY,long,-0.7445986893705322,-1.1106785558896117,0.11770185964308179,0.8754493572748444,-1.1283233185051662,0.1070751565641385,0.7496409177858124,10,-1.1758603312642533,0.1232825101162155,2.225770172359241,4.405602811779703,18,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,2.6764383792435313,-1.1357561912839576,0.11548468376572275,0.8231333498495691,-1.0889938294787709,0.0898054496225981,0.4687808666094385,10,-1.062105176870969,0.1246307728711602,7.564454920395598,7.490683403045463,17,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,3.1102668646245015,-1.1301654198438185,0.10749268937407225,0.8002557714169928,-1.0120484837776624,0.0687430316171926,0.8735394094876858,10,-0.9409993070470948,0.1195843780657166,1.985954647165604,8.503965004358495,16,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,4.899442050843859,-1.1008703072790527,0.09487150597593304,0.9550771340668258,-0.9778085359190246,0.0515314130034945,1.991793342497357,10,-0.9065594009360388,0.1190155352788581,1.176536082615425,8.883849837478621,15,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,0.5147518792578145,-1.0658662810937336,0.08085303127217264,1.0504847918525257,-1.00599296725725,0.0455895648424401,1.7808844445239271,3,-1.3107464307688876,0.0830153299448867,0.7913243256902585,0.01626268729373857,1,-1.3488160110950247,0.1041364462369272,0.4807111226382789
BULLISH_SINGULARITY,long,4.899442050843859,-1.047658961311525,0.06834897964265313,1.0946012515012595,-1.0727866329312752,0.047349262206055,0.7029685281033357,8,-0.9065594009360388,0.1190155352788581,1.176536082615425,9.269741514222959,15,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,4.899442050843859,-1.0556160567772883,0.06052599810890504,1.07791120414779,-1.176065891299746,0.0601372673616499,0.649500633664997,7,-0.9065594009360388,0.1190155352788581,1.176536082615425,8.79265539696797,15,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,4.899442050843859,-1.092574823658974,0.059394311495953124,1.1316684473279268,-1.3107464307688876,0.0830153299448867,0.7913243256902585,6,-0.9065594009360388,0.1190155352788581,1.176536082615425,8.72179046001453,15,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,4.899442050843859,-1.1487027448785347,0.06529321393257558,1.066197066186359,-1.3488160110950247,0.1041364462369272,0.4807111226382789,5,-0.9065594009360388,0.1190155352788581,1.176536082615425,9.189240550847337,15,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,4.899442050843859,-1.2049026760822892,0.07656575222199685,1.1043294257999066,-1.3150081231415511,0.1191666427400222,2.220587500178642,4,-0.9065594009360388,0.1190155352788581,1.176536082615425,7.254616028468733,15,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,4.899442050843859,-1.2332139034167897,0.08951457643429274,1.1784770471057922,-1.1758603312642533,0.1232825101162155,2.225770172359241,3,-0.9065594009360388,0.1190155352788581,1.176536082615425,5.380429704744067,15,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,4.899442050843859,-1.231433660740072,0.10239482821181028,2.322058112487836,-1.062105176870969,0.1246307728711602,7.564454920395598,2,-0.9065594009360388,0.1190155352788581,1.176536082615425,2.119175877525504,15,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,4.899442050843859,-1.1922558966979635,0.1123026799958214,2.5448004480712703,-0.9409993070470948,0.1195843780657166,1.985954647165604,1,-0.9065594009360388,0.1190155352788581,1.176536082615425,1.705609821406066,15,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,4.899442050843859,-1.124891391725822,0.11830271421814997,2.609002407558798,-0.9065594009360388,0.1190155352788581,1.176536082615425,0,-0.9065594009360388,0.1190155352788581,1.176536082615425,0.0,15,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,4.653141053681888,-1.0460608231653514,0.12011859190572254,2.687066949969591,-0.8758325997322012,0.1150317123623627,0.9490983771030372,3,-0.7804251521884239,0.0921523517443423,0.636878998415674,1.4567153544709706,11,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,4.653141053681888,-0.967681149564403,0.1182805537648124,2.4143927973386328,-0.8447300815358614,0.1081384138945614,0.5845425843928906,2,-0.7804251521884239,0.0921523517443423,0.636878998415674,1.0276116973125404,11,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,4.653141053681888,-0.9068533468330612,0.11440779855791028,2.1266804475906067,-0.8108935148762021,0.1000459788748027,0.4994960738710856,1,-0.7804251521884239,0.0921523517443423,0.636878998415674,0.48022856256764784,11,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,4.653141053681888,-0.859906676052637,0.1089947283701073,0.9720844605939528,-0.7804251521884239,0.0921523517443423,0.636878998415674,0,-0.7804251521884239,0.0921523517443423,0.636878998415674,0.0,11,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,4.623260688857563,-0.8298424576771609,0.1032826480403571,0.766379505610907,-0.760613996794238,0.0853118960872154,0.7517249172673295,0,-0.760613996794238,0.0853118960872154,0.7517249172673295,0.0,10,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,3.826614971324866,-0.801914959085107,0.09639578056943526,0.6410326525168614,-0.738994409383716,0.077694330453327,0.4244549640511518,0,-0.738994409383716,0.077694330453327,0.4244549640511518,0.0,9,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,3.526631950615991,-0.7741681139599869,0.08935157596529632,0.555374735101964,-0.70935152898148,0.0727664847375291,0.4351508726136527,0,-0.70935152898148,0.0727664847375291,0.4351508726136527,0.0,8,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,2.29212125281144,-0.7432638889688299,0.08243129049267342,0.6778148285895053,-0.6593047315889196,0.066616701058824,1.3191831453181384,0,-0.6593047315889196,0.066616701058824,1.3191831453181384,0.0,7,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,1.2686121004408848,-0.7054164469827015,0.07529948597821363,0.7517600593511715,-0.5838088629594316,0.057255151788044,0.9431674584410836,0,-0.5838088629594316,0.057255151788044,0.9431674584410835,0.0,6,0.172898777628427,-0.0287071347012181,0.45932794018188755
BULLISH_SINGULARITY,long,-0.4157356828193837,-0.6544047484540088,0.06740945704479523,0.7945076580611463,-0.4743549610162679,0.0448121781438318,0.8933645906755225,7,0.3496833439925907,-0.048642673756558,0.5104137725254604,1.2689763637059563,5,0.2410635375621861,-0.0215972219796269,0.4736233095680853
BEARISH_SINGULARITY,short,6.5420788132937515,0.19993283219243738,-0.031338447410372665,0.6419990577365144,0.3837534893151854,-0.0518228549553347,1.2572069854416188,4,0.2410635375621861,-0.0215972219796269,0.4736233095680853,1.16691598550397,14,0.6551103425138806,-0.0617073905378139,1.6857404581024493
BEARISH_SINGULARITY,short,6.5420788132937515,0.2677750656968089,-0.03886380480626008,0.7226565824241734,0.3614174731652726,-0.0477651310035879,1.1267612355125112,3,0.2410635375621861,-0.0215972219796269,0.4736233095680853,1.5399323606971949,14,0.6551103425138806,-0.0617073905378139,1.6857404581024493
BEARISH_SINGULARITY,short,5.180184466151884,0.2985942707220774,-0.014481758472295582,0.8013309450426052,0.4297820636288065,-0.02041737060043,0.6845568670096801,4,0.7366026082921666,-0.062159356865172,1.2519072423131905,0.11951822803510401,5,0.6551103425138806,-0.0617073905378139,1.6857404581024493
BEARISH_SINGULARITY,short,5.180184466151884,0.3433077293162041,-0.0156040530390789,0.8113504218339003,0.5093442891269465,-0.0283309893803268,0.5337401703158565,3,0.7366026082921666,-0.062159356865172,1.2519072423131905,0.5791088887941945,5,0.6551103425138806,-0.0617073905378139,1.6857404581024493
BEARISH_SINGULARITY,short,5.180184466151884,0.4065064726937148,-0.01992626070282603,0.7913640009610007,0.6041714305593175,-0.0389602693242103,0.6285609449878707,2,0.7366026082921666,-0.062159356865172,1.2519072423131905,0.0675831774297385,5,0.6551103425138806,-0.0617073905378139,1.6857404581024493
BEARISH_SINGULARITY,short,5.180184466151884,0.4771665352964729,-0.026715276157291915,0.7928905156006909,0.6663942061016785,-0.0494786214714479,0.7442672541105334,1,0.7366026082921666,-0.062159356865172,1.2519072423131905,0.7419866490873055,5,0.6551103425138806,-0.0617073905378139,1.6857404581024493
BEARISH_SINGULARITY,short,5.180184466151884,0.5500198247926243,-0.035491544955597136,0.8683352063401676,0.7366026082921666,-0.062159356865172,1.2519072423131905,0,0.7366026082921666,-0.062159356865172,1.2519072423131905,0.0,5,0.6551103425138806,-0.0617073905378139,1.6857404581024493
BEARISH_SINGULARITY,short,3.2451875738367026,0.6188122668793657,-0.04496872566354477,0.948903220347956,0.7665790035672789,-0.0704657463396816,1.8503868433506052,3,0.690185698954993,-0.06765081190483,0.5454268128901983,0.5781064643399972,1,0.6551103425138806,-0.0617073905378139,1.6857404581024493
BEARISH_SINGULARITY,short,3.2451875738367026,0.6726264927627086,-0.05379235466524542,1.1310315444119825,0.7526674189288631,-0.0733591446106339,1.7773268113938387,2,0.690185698954993,-0.06765081190483,0.5454268128901983,0.9048994220392582,1,0.6551103425138806,-0.0617073905378139,1.6857404581024493
BEARISH_SINGULARITY,short,3.2451875738367026,0.7051134016771322,-0.06072944396858245,1.1259332674554383,0.7042657426134887,-0.069953525200349,0.5031505085765907,1,0.690185698954993,-0.06765081190483,0.5454268128901983,0.9080517010696003,1,0.6551103425138806,-0.0617073905378139,1.6857404581024493
BEARISH_SINGULARITY,short,3.2451875738367026,0.7194491130764117,-0.06551120106535241,1.1120775787724928,0.690185698954993,-0.06765081190483,0.5454268128901983,0,0.690185698954993,-0.06765081190483,0.5454268128901983,0.0,1,0.6551103425138806,-0.0617073905378139,1.6857404581024493
BEARISH_SINGULARITY,short,0.3941847948765358,0.7175684691451117,-0.06754932924308008,1.2689897794378122,0.6551103425138806,-0.0617073905378139,1.685740458102449,7,0.5602094015851565,-0.0481685423751324,0.49081057217268237,1.4908587454293782,5,0.7789157479337384,-0.0913800377871504,0.30716713571534704
BEARISH_SINGULARITY,short,0.4565615836118822,0.6920031669355766,-0.06597287504470883,1.4993499103178767,0.5832107950349553,-0.0527006316749446,2.6340680275935764,10,0.7593394842984679,-0.0868035931032172,0.2569182839865265,1.5064382669345833,1,0.7789157479337384,-0.0913800377871504,0.30716713571534704
BEARISH_SINGULARITY,short,0.3786293877672953,0.6524401480053463,-0.0615309297844239,1.4350423805390522,0.5292008899858973,-0.043814074777972,1.4645416646776606,3,0.4995706540964485,-0.0347178791801181,0.5579015895941808,0.24987001834114975,1,0.5153408248525874,-0.0397696644827768,0.6174394660159471
BEARISH_SINGULARITY,short,0.211924889781335,0.6100408054212841,-0.055425562104913235,1.2622144357998066,0.4982713634244897,-0.0367269385335699,0.7403591429583637,10,0.763691959855655,-0.0921804266749053,1.2111382825971577,1.2481832651478488,18,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,0.8587688629113008,0.574488446313606,-0.04914893441847804,1.238453860721552,0.49095158796742,-0.0322937590817379,0.3605870581070626,10,0.7475262114797756,-0.0894560790776122,0.8649022915716255,1.9308348792389673,17,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,1.2426769902017596,0.5427192721705152,-0.04366011229769273,1.2405329901722157,0.4995706540964485,-0.0347178791801181,0.5579015895941808,10,0.7601951966741639,-0.0866850015149199,0.5983789883136338,1.7166555836160124,16,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,1.2426769902017596,0.5194243525602996,-0.040003824621853215,1.0624828248244653,0.5153408248525874,-0.0397696644827768,0.6174394660159471,9,0.7601951966741639,-0.0866850015149199,0.5983789883136338,2.1032484882576226,16,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,0.3941847948765358,0.5155907869853332,-0.03924847640521785,0.7052732489209829,0.5602094015851565,-0.0481685423751324,0.4908105721726823,0,0.5602094015851565,-0.0481685423751324,0.49081057217268237,0.0,5,0.7789157479337384,-0.0913800377871504,0.30716713571534704
BEARISH_SINGULARITY,short,3.251661960357618,0.5277325830656124,-0.041748226373868526,0.5121693609749473,0.6020516664675726,-0.0588125745898761,0.305918337001447,10,0.847561876374259,-0.0835227759428315,1.0995272271616228,3.946909150410826,13,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,3.251661960357618,0.5523035668838118,-0.04715942085274632,0.42237168599684133,0.6456972663336857,-0.0691941054068366,0.2015730930897279,9,0.847561876374259,-0.0835227759428315,1.0995272271616228,3.819363702737033,13,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,3.251661960357618,0.5866799680636026,-0.05480927776725312,0.3939785678010181,0.697209995046165,-0.0781929005687787,0.190228348932123,8,0.847561876374259,-0.0835227759428315,1.0995272271616228,3.7177866569215263,13,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,3.251661960357618,0.6299747730972725,-0.06349023008776962,0.3438146835330757,0.7593394842984679,-0.0868035931032172,0.2569182839865265,7,0.847561876374259,-0.0835227759428315,1.0995272271616228,3.630027206513902,13,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,3.251661960357618,0.673903926944131,-0.0720919589718319,0.2921026284829757,0.7789157479337384,-0.0913800377871504,0.307167135715347,6,0.847561876374259,-0.0835227759428315,1.0995272271616228,4.105332159646394,13,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,3.251661960357618,0.7078176866558809,-0.07942727302179405,0.4121572468870549,0.763691959855655,-0.0921804266749053,1.2111382825971575,5,0.847561876374259,-0.0835227759428315,1.0995272271616228,3.141901072585617,13,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,3.251661960357618,0.7320634441579147,-0.08453452376975006,0.505321239315418,0.7475262114797756,-0.0894560790776122,0.8649022915716255,4,0.847561876374259,-0.0835227759428315,1.0995272271616228,2.4733170056790383,13,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,3.251661960357618,0.7511464325479943,-0.08744967312109729,0.5714555551860689,0.7601951966741639,-0.0866850015149199,0.5983789883136338,3,0.847561876374259,-0.0835227759428315,1.0995272271616228,2.076505923370675,13,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,5.17318372412696,0.7643867580083991,-0.08789559226399163,0.6307654004452745,0.776651947808593,-0.0808684154261448,0.5460874204873566,10,0.7199190683685799,-0.0874028149674401,3.307540779786577,4.3995836630837335,5,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,3.251661960357618,0.7720186962399374,-0.08642211179314357,0.7622017813542953,0.8051311136876981,-0.0779627102781288,1.0455365694406515,1,0.847561876374259,-0.0835227759428315,1.0995272271616228,0.9301156725144464,13,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,3.251661960357618,0.7834597176466908,-0.08511256815242375,0.8942617965953413,0.847561876374259,-0.0835227759428315,1.0995272271616228,0,0.847561876374259,-0.0835227759428315,1.0995272271616228,0.0,13,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,3.229578058483299,0.8047070214960393,-0.08508460506087069,0.8496161182342679,0.8911757829517468,-0.092012648125587,0.9432642124307166,1,0.9471754994990474,-0.1018362630551237,0.8816218236144319,0.11511776376087654,11,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,3.229578058483299,0.8379819028325847,-0.08714796905712262,0.852402706908069,0.9471754994990474,-0.1018362630551237,0.8816218236144319,0,0.9471754994990474,-0.1018362630551237,0.8816218236144319,0.0,11,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,2.9314761791218684,0.877004784741709,-0.09127943448641794,0.9662536579622941,0.9943324881289094,-0.1114737940906918,1.281484694638985,0,0.9943324881289094,-0.1114737940906918,1.281484694638985,0.0,10,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,2.6933716715209073,0.9221198693696578,-0.09815216251901887,0.9636233115443966,1.0473424555762867,-0.1221047836217504,0.5303053419799716,0,1.0473424555762867,-0.1221047836217504,0.5303053419799716,0.0,9,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,5.17318372412696,0.9671910914055807,-0.1065646772508958,0.949710962182497,1.0755584459032352,-0.1284377986693904,0.9620624732692544,3,0.7199190683685799,-0.0874028149674401,3.307540779786577,4.00093637200046,5,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,5.17318372412696,0.9985881942305642,-0.11352771965792613,1.0757611599499868,1.03594449332416,-0.1253010303850135,1.85582841376656,2,0.7199190683685799,-0.0874028149674401,3.307540779786577,4.937014722577884,5,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,5.17318372412696,0.9910284382920307,-0.11545310651262934,1.1049835682633862,0.8458172473205453,-0.1035649692538062,1.118598662311113,1,0.7199190683685799,-0.0874028149674401,3.307540779786577,4.459936962614027,5,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,5.17318372412696,0.9531523664369529,-0.11304753183134873,1.5093033942920766,0.7199190683685799,-0.0874028149674401,3.307540779786577,0,0.7199190683685799,-0.0874028149674401,3.307540779786577,0.0,5,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,3.780036909873008,0.8979060011586038,-0.10798887273643763,1.8150895366972133,0.6628542964588156,-0.0811218395212252,3.1162015490698027,0,0.6628542964588156,-0.0811218395212252,3.1162015490698027,0.0,4,0.2126206119057892,-0.0182754586477141,0.9600653005783495
BEARISH_SINGULARITY,short,0.7831464767816685,0.8157302506561663,-0.09945170103741256,2.006009154280664,0.5542879525616616,-0.0708817534276,1.675823047480676,4,0.1333166354035913,-0.0048198237873014,1.7559952424520886,0.10972535235522773,2,0.0335861974682395,0.0129345592721112,0.8780256883803086
BEARISH_SINGULARITY,short,0.7831464767816685,0.7076903193487439,-0.08708546396300403,2.0541771097375485,0.4273188580587018,-0.0542403762229392,1.2510702060105623,3,0.1333166354035913,-0.0048198237873014,1.7559952424520886,0.18525907716805323,2,0.0335861974682395,0.0129345592721112,0.8780256883803086
BULLISH_SINGULARITY,long,3.8595382402697234,-0.30102265477682044,0.0034158560953816337,0.39712622312542883,-0.4940561544651324,0.0358168080032636,0.4374737906767873,3,-0.5482925430701895,0.0907750928993703,0.4673277578538588,0.11197180809869554,7,0.5635786734067567,-0.0261097873077355,2.5116524763777908
BULLISH_SINGULARITY,long,3.8595382402697234,-0.3668444162525227,0.015614347750418985,0.3995202142483527,-0.5489718742485907,0.0564976745507966,0.3549927572383025,2,-0.5482925430701895,0.0907750928993703,0.4673277578538588,0.3251915256158009,7,0.5635786734067567,-0.0261097873077355,2.5116524763777908
BULLISH_SINGULARITY,long,3.8595382402697234,-0.4290977639908176,0.030377030081054756,0.3638868587610835,-0.5580744784193863,0.0750678211711047,0.2411298176031565,1,-0.5482925430701895,0.0907750928993703,0.4673277578538588,0.34556461223469237,7,0.5635786734067567,-0.0261097873077355,2.5116524763777908
BULLISH_SINGULARITY,long,3.8595382402697234,-0.4786552943550264,0.04669110254055928,0.4012319184000663,-0.5482925430701895,0.0907750928993703,0.4673277578538588,0,-0.5482925430701895,0.0907750928993703,0.4673277578538588,0.0,7,0.5635786734067567,-0.0261097873077355,2.5116524763777908
BULLISH_SINGULARITY,long,3.4286462046912494,-0.506444156487549,0.06319243828902903,0.3813024204093643,-0.4856211271711869,0.1032422698869818,0.3272045784490843,0,-0.4856211271711869,0.1032422698869818,0.32720457844908435,0.0,6,0.5635786734067567,-0.0261097873077355,2.5116524763777908
BULLISH_SINGULARITY,long,2.0024612024300685,-0.497762997130004,0.07777639503026919,0.5458590770380605,-0.3515618054055384,0.1052587036700981,1.447025760407173,0,-0.3515618054055384,0.1052587036700981,1.447025760407173,0.0,5,0.5635786734067567,-0.0261097873077355,2.5116524763777908
BEARISH_SINGULARITY,short,7.8042847277391,0.13224707817002393,0.05069663036953353,1.6507457232284581,0.5635786734067567,-0.0261097873077355,2.5116524763777908,0,0.5635786734067567,-0.0261097873077355,2.5116524763777908,0.0,21,-1.1482675588171922,0.0929772818293658,1.2770385558593946
BEARISH_SINGULARITY,short,7.650377481254232,0.29870699826447916,0.023570729743363467,1.6790529632840039,0.6471977151611932,-0.0574967000869222,1.6168692007404466,0,0.6471977151611932,-0.0574967000869222,1.6168692007404466,0.0,20,-1.1482675588171922,0.0929772818293658,1.2770385558593946
BEARISH_SINGULARITY,short,7.335229601404469,0.44216203142312044,-0.005289223191637232,1.7121159057534268,0.6960858661834098,-0.078207018595902,1.8888132966414477,0,0.6960858661834098,-0.078207018595902,1.8888132966414475,0.0,19,-1.1482675588171922,0.0929772818293658,1.2770385558593946
BEARISH_SINGULARITY,short,7.313430420599352,0.5520168230774541,-0.03362841569803565,1.7578501063828809,0.7068940261194882,-0.094977830561045,0.9437499183136332,0,0.7068940261194882,-0.094977830561045,0.9437499183136332,0.0,18,-1.1482675588171922,0.0929772818293658,1.2770385558593946
BEARISH_SINGULARITY,short,7.069864302052195,0.6201023713376546,-0.058055450388919384,1.60157554463367,0.6744007146266308,-0.1010926654869251,1.003641973378769,4,-0.0820739636022908,-0.0353177989243062,1.646662629639849,0.4677425220833227,13,-1.1482675588171922,0.0929772818293658,1.2770385558593946
BEARISH_SINGULARITY,short,7.069864302052195,0.6389268204004906,-0.0763137350153608,1.4882669704375877,0.5454039269054655,-0.099998408053635,0.9648749571734409,3,-0.0820739636022908,-0.0353177989243062,1.646662629639849,0.6436233234751054,13,-1.1482675588171922,0.0929772818293658,1.2770385558593946
BEARISH_SINGULARITY,short,7.069864302052195,0.6035548032937145,-0.08642461014123319,1.2294888639963595,0.3513465707660994,-0.0867750380629698,0.9589838377304196,2,-0.0820739636022908,-0.0353177989243062,1.646662629639849,0.39672166263517844,13,-1.1482675588171922,0.0929772818293658,1.2770385558593946
BULLISH_SINGULARITY,long,-0.1282578544259937,0.04739217452043293,-0.04522497212040494,1.0699815303305453,-0.3994597240863834,0.0204676173172934,1.2253731283745704,4,-0.6750849914098723,0.0820086934997866,1.5502943326842384,1.2300523169272846,4,-0.8461839344127257,0.088415169863286,1.9653716394073666
BULLISH_SINGULARITY,long,-0.1282578544259937,-0.13212733071185004,-0.02061462193112353,1.0395765375989081,-0.5317131044882326,0.0476636930820534,0.7824450007836176,3,-0.6750849914098723,0.0820086934997866,1.5502943326842384,0.9009229983890474,4,-0.8461839344127257,0.088415169863286,1.9653716394073666
BULLISH_SINGULARITY,long,4.374655458102162,-0.29380548804999496,0.005035146246452266,1.0042170141827493,-0.6187223732627701,0.067123571002485,0.7468266972334671,9,-1.1482675588171922,0.0929772818293658,1.2770385558593946,6.1997184311384474,16,-0.1242225013733796,0.0160402223943195,0.8059788294682005
BULLISH_SINGULARITY,long,4.374655458102162,-0.4231637885054556,0.028398664319155182,1.0331785853431652,-0.6545116681169261,0.0772091040541701,0.71045731656746,8,-1.1482675588171922,0.0929772818293658,1.2770385558593946,5.830312388073581,16,-0.1242225013733796,0.0160402223943195,0.8059788294682005
BULLISH_SINGULARITY,long,4.374655458102162,-0.5219989598067193,0.047953079723170644,1.0171172025172301,-0.6750849914098723,0.0820086934997866,1.5502943326842384,7,-1.1482675588171922,0.0929772818293658,1.2770385558593946,4.4600139862221955,16,-0.1242225013733796,0.0160402223943195,0.8059788294682005
