信号时间,信号类型,方向,首次开仓价,首次开仓盈亏%,最优开仓价,最优开仓周期,价格优势%,最优平仓价,最优平仓周期,最优平仓盈亏%,方向改变,方向改变周期,趋势反转,是好机会
2025-07-25 04:00:00,HIGH_OSCILLATION,short,115320.01,-1.0610214133696374,118232.11,9,2.5252339121371965,117919.99,1,0.2639891988732971,False,0,True,True
2025-07-25 08:00:00,HIGH_OSCILLATION,short,116543.58,0.7005962919621999,118232.11,8,1.4488399961628078,117919.99,1,0.2639891988732971,False,0,True,True
2025-07-25 12:00:00,HIGH_OSCILLATION,short,115727.08,-0.8308513443871599,118232.11,7,2.1646014053063456,117919.99,1,0.2639891988732971,False,0,True,True
2025-07-25 16:00:00,HIGH_OSCILLATION,short,116688.6,-0.7933165707704024,118232.11,6,1.322759892568764,117919.99,1,0.2639891988732971,False,0,True,True
2025-07-25 20:00:00,HIGH_OSCILLATION,short,117614.31,0.1060160111469449,117776.11,3,0.13756829419821695,117776.11,0,0.0,True,1,True,False
2025-07-26 00:00:00,HIGH_OSCILLATION,short,117489.62,0.15758838951048967,118960.0,10,1.251497791890045,118062.32,7,0.7546065904505658,False,0,True,True
2025-07-26 04:00:00,HIGH_OSCILLATION,short,117304.47,-0.40206481475087813,119415.55,10,1.799658614884839,118062.32,6,1.1332108758030222,False,0,True,True
2025-07-26 08:00:00,HIGH_OSCILLATION,short,117776.11,-0.3005618032383692,119415.55,9,1.3919970696943567,118062.32,6,1.1332108758030222,False,0,True,True
2025-07-26 12:00:00,HIGH_OSCILLATION,short,118130.1,-0.08635394366041742,118585.74,6,0.3857103312364921,118585.74,0,0.0,True,4,True,False
2025-07-26 16:00:00,HIGH_OSCILLATION,short,118232.11,0.2639891988732971,118232.11,0,0.0,117919.99,1,0.2639891988732971,True,1,True,True
2025-07-26 20:00:00,HIGH_OSCILLATION,short,117919.99,-0.22289689814254265,119415.55,6,1.2682836896441372,118062.32,6,1.1332108758030222,False,0,True,True
2025-07-27 00:00:00,HIGH_OSCILLATION,short,118182.83,0.07351321676761731,118585.74,3,0.34092092734621726,118585.74,0,0.0,True,1,True,False
2025-07-27 04:00:00,HIGH_OSCILLATION,short,118095.95,0.01967891362912165,119415.55,4,1.1173964898881001,118062.32,6,1.1332108758030222,False,0,True,True
2025-07-27 08:00:00,HIGH_OSCILLATION,short,118072.71,-0.4345034513055547,119415.55,3,1.1372992116467866,118062.32,6,1.1332108758030222,True,8,True,True
2025-07-27 12:00:00,HIGH_OSCILLATION,short,118585.74,-0.3156028709691357,119415.55,2,0.6997552994145819,118062.32,6,1.1332108758030222,True,6,True,True
2025-07-27 16:00:00,HIGH_OSCILLATION,short,118960.0,-0.3829438466711524,119415.55,1,0.3829438466711524,118062.32,6,1.1332108758030222,True,3,True,True
2025-07-27 20:00:00,HIGH_OSCILLATION,short,119415.55,0.1068202591706002,119415.55,0,0.0,118062.32,6,1.1332108758030222,True,1,True,True
2025-07-28 00:00:00,HIGH_OSCILLATION,short,119287.99,0.3252548726824932,119287.99,0,0.0,118062.32,5,1.027488182171565,True,1,True,True
2025-07-28 04:00:00,HIGH_OSCILLATION,short,118900.0,0.06098402018502503,118900.0,0,0.0,118062.32,4,0.7045248107653432,True,1,True,True
2025-07-28 08:00:00,HIGH_OSCILLATION,short,118827.49,0.5491911004768434,118827.49,0,0.0,118062.32,3,0.6439334871080743,True,1,True,True
2025-07-28 20:00:00,HIGH_OSCILLATION,short,118062.32,-0.5950501396211753,118882.37,2,0.6945907890002401,117400.01,2,1.246913230279646,True,4,True,True
2025-07-29 08:00:00,HIGH_OSCILLATION,short,118592.38,1.0054355937540083,118592.38,0,0.0,117400.01,1,1.0054355937540083,True,1,True,True
2025-07-29 20:00:00,HIGH_OSCILLATION,short,117950.76,-0.17898146650348043,118466.14,7,0.4369450438471144,115081.77,7,2.8568247433401606,True,5,True,True
2025-07-30 00:00:00,HIGH_OSCILLATION,short,118161.87,0.032887089549277264,118161.87,0,0.0,116916.73,4,1.053757866221988,True,1,True,True
2025-07-30 04:00:00,HIGH_OSCILLATION,short,118123.01,0.45970721538503767,118123.01,0,0.0,116916.73,3,1.0212066218089082,True,1,True,True
2025-07-30 08:00:00,HIGH_OSCILLATION,short,117579.99,-0.35722064613204124,118665.97,5,0.9236095359422941,115081.77,6,3.020410990615083,True,8,True,True
2025-07-30 20:00:00,HIGH_OSCILLATION,short,117840.3,-0.5310916554014175,118665.97,2,0.7006686167635336,115081.77,6,3.020410990615083,True,5,True,True
2025-07-31 00:00:00,HIGH_OSCILLATION,short,118466.14,-0.16868111006233658,118665.97,1,0.16868111006233658,115081.77,6,3.020410990615083,True,2,True,True
2025-07-31 04:00:00,HIGH_OSCILLATION,short,118665.97,0.24836100863625954,118665.97,0,0.0,115081.77,6,3.020410990615083,True,1,True,True
2025-07-31 08:00:00,HIGH_OSCILLATION,short,118371.25,0.05497111840924801,118371.25,0,0.0,115081.77,5,2.7789518147354157,True,1,True,True
2025-08-01 04:00:00,HIGH_OSCILLATION,short,115081.77,-0.1945399345178564,115357.82,2,0.239872918186784,113297.93,2,1.7856526761688232,True,3,True,True
2025-08-05 00:00:00,LOW_OSCILLATION,long,114256.85,-0.2513197239377847,112934.0,3,-1.1577861633678905,115413.87,6,2.195857757628345,False,0,True,True
2025-08-05 04:00:00,LOW_OSCILLATION,long,113969.7,0.7522788951800434,112934.0,2,-0.9087503081959478,115413.87,6,2.195857757628345,True,6,True,True
2025-08-05 08:00:00,LOW_OSCILLATION,long,114827.07,-1.6486269309144672,112934.0,1,-1.6486269309144672,115413.87,6,2.195857757628345,True,7,True,True
2025-08-05 12:00:00,LOW_OSCILLATION,long,112934.0,0.6043529849292543,112934.0,0,0.0,115413.87,6,2.195857757628345,True,1,True,True
2025-08-05 16:00:00,LOW_OSCILLATION,long,113616.52,0.45172128137703554,113509.97,2,-0.09378037630443434,115413.87,3,1.6772975977352425,True,3,True,True
2025-08-05 20:00:00,LOW_OSCILLATION,long,114129.75,-0.5430485916248821,113509.97,1,-0.5430485916248821,115413.87,3,1.6772975977352425,True,2,True,True
2025-08-06 00:00:00,LOW_OSCILLATION,long,113509.97,0.6324906966322009,113509.97,0,0.0,115413.87,3,1.6772975977352425,True,1,True,True
2025-08-06 04:00:00,LOW_OSCILLATION,long,114227.91,-0.0010680402013843763,114226.69,1,-0.0010680402013843763,115413.87,1,1.039319269428181,True,2,True,True
2025-08-06 08:00:00,LOW_OSCILLATION,long,114226.69,1.039319269428181,114226.69,0,0.0,115413.87,1,1.039319269428181,True,1,True,True
2025-08-06 12:00:00,LOW_OSCILLATION,long,115413.87,-0.13332886246686823,114546.03,3,-0.7519373538033137,117472.01,5,2.55441415123684,True,5,True,True
2025-08-06 16:00:00,LOW_OSCILLATION,long,115259.99,-0.2322748769976478,114546.03,2,-0.6194343761438869,117472.01,5,2.55441415123684,True,4,True,True
2025-08-06 20:00:00,LOW_OSCILLATION,long,114992.27,-0.3880608670478505,114546.03,1,-0.3880608670478505,117472.01,5,2.55441415123684,True,3,True,True
2025-08-07 00:00:00,LOW_OSCILLATION,long,114546.03,0.21123385943625145,114546.03,0,0.0,117472.01,5,2.55441415123684,True,1,True,True
2025-08-07 04:00:00,LOW_OSCILLATION,long,114787.99,1.5084679155023044,114787.99,0,0.0,117472.01,4,2.338241134808606,True,1,True,True
2025-08-07 08:00:00,LOW_OSCILLATION,long,116519.53,0.1461385915305347,116519.53,0,0.0,117472.01,3,0.8174423635248065,True,1,True,True
2025-08-07 12:00:00,LOW_OSCILLATION,long,116689.81,0.6617287319261196,116689.81,0,0.0,117472.01,2,0.6703241696939922,True,1,True,True
2025-08-07 16:00:00,LOW_OSCILLATION,long,117461.98,0.008538933193531079,116207.69,5,-1.0678263724142856,117110.0,5,0.7764632443859762,False,0,True,True
2025-08-07 20:00:00,LOW_OSCILLATION,long,117472.01,-0.6253915294375136,116207.69,4,-1.0762734033409256,117110.0,5,0.7764632443859762,False,0,True,True
2025-08-08 00:00:00,LOW_OSCILLATION,long,116737.35,0.0683928494179425,116207.69,3,-0.45371939657701965,117110.0,5,0.7764632443859762,True,1,True,True
2025-08-08 04:00:00,LOW_OSCILLATION,long,116817.19,0.06362077362072519,116207.69,2,-0.5217554026081264,117110.0,5,0.7764632443859762,True,7,True,True
2025-08-08 08:00:00,LOW_OSCILLATION,long,116891.51,-0.5850039921633252,116207.69,1,-0.5850039921633252,117110.0,5,0.7764632443859762,True,6,True,True
2025-08-08 12:00:00,LOW_OSCILLATION,long,116207.69,0.21144900135266534,116207.69,0,0.0,117110.0,5,0.7764632443859762,True,1,True,True
2025-08-08 16:00:00,LOW_OSCILLATION,long,116453.41,0.19005883983989968,116384.01,2,-0.059594648194508625,117110.0,2,0.6237884396662439,True,3,True,True
2025-08-08 20:00:00,LOW_OSCILLATION,long,116674.74,-0.24917989960809894,116384.01,1,-0.24917989960809894,117110.0,2,0.6237884396662439,True,2,True,True
2025-08-09 00:00:00,LOW_OSCILLATION,long,116384.01,0.3196315370126876,116384.01,0,0.0,117110.0,2,0.6237884396662439,True,1,True,True
2025-08-09 04:00:00,LOW_OSCILLATION,long,116756.01,0.3031878187683917,116535.69,3,-0.18870120690146266,121728.99,8,4.456403012673631,True,1,True,True
2025-08-09 08:00:00,LOW_OSCILLATION,long,117110.0,-0.18574844163606766,116462.25,3,-0.5531124583724704,121728.99,7,4.522272238429196,True,4,True,True
2025-08-09 12:00:00,LOW_OSCILLATION,long,116892.47,-0.30522068701260124,116462.25,2,-0.3680476595284548,121728.99,7,4.522272238429196,True,3,True,True
2025-08-09 16:00:00,LOW_OSCILLATION,long,116535.69,-0.06301932051889196,116462.25,1,-0.06301932051889196,121728.99,7,4.522272238429196,True,2,True,True
2025-08-09 20:00:00,LOW_OSCILLATION,long,116462.25,1.7497085965624055,116462.25,0,0.0,121728.99,7,4.522272238429196,True,1,True,True
2025-08-10 00:00:00,LOW_OSCILLATION,long,118500.0,-0.5837130801687739,117808.3,1,-0.5837130801687739,121728.99,5,3.3280252749594066,True,3,True,True
2025-08-10 04:00:00,LOW_OSCILLATION,long,117808.3,0.44333039352914766,117808.3,0,0.0,121728.99,5,3.3280252749594066,True,1,True,True
2025-08-10 08:00:00,LOW_OSCILLATION,long,118330.58,0.4093785393429139,118330.58,0,0.0,121728.99,4,2.8719625983410233,True,1,True,True
2025-08-10 12:00:00,LOW_OSCILLATION,long,118815.0,-0.1278626436056039,118663.08,1,-0.1278626436056039,121728.99,2,2.5837101143843593,True,2,True,True
2025-08-10 16:00:00,LOW_OSCILLATION,long,118663.08,0.5316986547121422,118663.08,0,0.0,121728.99,2,2.5837101143843593,True,1,True,True
2025-08-10 20:00:00,LOW_OSCILLATION,long,119294.01,2.0411586466076637,119294.01,0,0.0,121728.99,1,2.0411586466076637,True,1,True,True
2025-08-11 00:00:00,LOW_OSCILLATION,long,121728.99,-0.15759598432551772,118522.22,8,-2.634351932107548,123337.14,10,4.062461874237588,False,0,True,True
2025-08-11 04:00:00,LOW_OSCILLATION,long,121537.15,-0.8027257509329456,118522.22,7,-2.480665376800421,123337.14,10,4.062461874237588,False,0,True,True
2025-08-11 08:00:00,LOW_OSCILLATION,long,120561.54,-0.20499074580500504,118522.22,6,-1.6915178754352278,123337.14,10,4.062461874237588,False,0,True,True
2025-08-11 12:00:00,LOW_OSCILLATION,long,120314.4,-1.0182488546674309,118522.22,5,-1.489580632077285,123337.14,10,4.062461874237588,False,0,True,True
2025-08-11 16:00:00,LOW_OSCILLATION,long,119089.3,-0.33865343066085946,118522.22,4,-0.4761804796904522,123337.14,10,4.062461874237588,True,5,True,True
2025-08-11 20:00:00,LOW_OSCILLATION,long,118686.0,0.14466744182127386,118522.22,3,-0.13799437170348552,123337.14,10,4.062461874237588,True,1,True,True
2025-08-12 00:00:00,LOW_OSCILLATION,long,118857.7,0.10854997194124072,118522.22,2,-0.28225348462909505,123337.14,10,4.062461874237588,True,3,True,True
2025-08-12 04:00:00,LOW_OSCILLATION,long,118986.72,-0.3903796995160468,118522.22,1,-0.3903796995160468,123337.14,10,4.062461874237588,True,2,True,True
2025-08-12 08:00:00,LOW_OSCILLATION,long,118522.22,1.1903084501792143,118522.22,0,0.0,123337.14,10,4.062461874237588,True,1,True,True
2025-08-12 12:00:00,LOW_OSCILLATION,long,119933.0,-0.22323297174255285,119482.01,3,-0.3760349528486782,123337.14,6,3.226535944616269,True,5,True,True
2025-08-12 16:00:00,LOW_OSCILLATION,long,119665.27,0.39176780364093744,119482.01,2,-0.15314384867055356,123337.14,6,3.226535944616269,True,4,True,True
2025-08-12 20:00:00,LOW_OSCILLATION,long,120134.08,-0.5427851946758213,119482.01,1,-0.5427851946758213,123337.14,6,3.226535944616269,True,3,True,True
2025-08-13 00:00:00,LOW_OSCILLATION,long,119482.01,0.08234712489352951,119482.01,0,0.0,123337.14,6,3.226535944616269,True,1,True,True
2025-08-13 04:00:00,LOW_OSCILLATION,long,119580.4,0.8279032349783153,119580.4,0,0.0,123337.14,5,3.1416018009640423,True,1,True,True
2025-08-13 08:00:00,LOW_OSCILLATION,long,120570.41,0.2904609845815336,120570.41,0,0.0,123337.14,4,2.2947006649475568,True,1,True,True
2025-08-13 12:00:00,LOW_OSCILLATION,long,120920.62,1.5080885294832356,120920.62,0,0.0,123337.14,3,1.9984350063702983,True,1,True,True
2025-08-13 16:00:00,LOW_OSCILLATION,long,122744.21,0.45804197200013475,121725.31,3,-0.8301002548307644,121725.31,0,0.0,True,1,True,False
2025-08-13 20:00:00,LOW_OSCILLATION,long,123306.43,0.0249054327499437,117275.22,10,-4.891237220962437,117676.7,6,0.3423400101061383,False,0,True,True
2025-08-14 00:00:00,LOW_OSCILLATION,long,123337.14,-1.3068488534759293,116936.27,10,-5.189734414143214,117676.7,5,0.6331910535542077,False,0,True,True
2025-08-14 04:00:00,LOW_OSCILLATION,long,121725.31,-0.637205195862717,116936.27,9,-3.934300927227044,117676.7,5,0.6331910535542077,False,0,True,True
2025-08-14 08:00:00,LOW_OSCILLATION,long,120949.67,-2.2260664291188212,116936.27,8,-3.318239727317978,117676.7,5,0.6331910535542077,False,0,True,True
2025-08-14 12:00:00,LOW_OSCILLATION,long,118257.25,-0.26326504294662845,117945.92,1,-0.26326504294662845,119006.01,4,0.8987932774613964,True,2,True,True
2025-08-14 16:00:00,LOW_OSCILLATION,long,117945.92,0.2960424574245538,117945.92,0,0.0,119006.01,4,0.8987932774613964,True,1,True,True
2025-08-14 20:00:00,LOW_OSCILLATION,long,118295.09,0.5696094402565711,118295.09,0,0.0,119006.01,3,0.6009716886812447,True,1,True,True
2025-08-15 00:00:00,LOW_OSCILLATION,long,118968.91,-0.010473324501339386,116936.27,4,-1.708547216243302,117676.7,5,0.6331910535542077,False,0,True,True
2025-08-15 04:00:00,LOW_OSCILLATION,long,118956.45,0.04166230582704651,116936.27,3,-1.6982517551591303,117676.7,5,0.6331910535542077,False,0,True,True
2025-08-28 04:00:00,LOW_OSCILLATION,long,113114.11,-0.1811710316246201,108212.01,9,-4.333765257048839,108869.98,5,0.6080378693640394,False,0,True,True
2025-08-28 08:00:00,LOW_OSCILLATION,long,112909.18,-0.20427922689722325,108212.01,8,-4.160131177996332,108869.98,5,0.6080378693640394,False,0,True,True
2025-08-28 12:00:00,LOW_OSCILLATION,long,112678.53,-0.6897232329885723,108212.01,7,-3.9639494764441854,108869.98,5,0.6080378693640394,False,0,True,True
2025-08-28 16:00:00,LOW_OSCILLATION,long,111901.36,0.5947559529213886,108212.01,6,-3.296966185218844,108869.98,5,0.6080378693640394,False,0,True,True
2025-08-28 20:00:00,LOW_OSCILLATION,long,112566.9,-0.7663620478133433,108212.01,5,-3.868712738824645,108869.98,5,0.6080378693640394,False,0,True,True
2025-08-29 00:00:00,LOW_OSCILLATION,long,111704.23,-1.5083135168650206,108212.01,4,-3.126309540829386,108869.98,5,0.6080378693640394,False,0,True,True
2025-08-29 04:00:00,LOW_OSCILLATION,long,110019.38,0.07219637122113669,108212.01,3,-1.642774209416568,108869.98,5,0.6080378693640394,False,0,True,True
2025-08-29 08:00:00,LOW_OSCILLATION,long,110098.81,-1.555493651566263,108212.01,2,-1.7137333273629416,108869.98,5,0.6080378693640394,False,0,True,True
2025-08-29 12:00:00,LOW_OSCILLATION,long,108386.23,-0.1607399759176061,108212.01,1,-0.1607399759176061,108869.98,5,0.6080378693640394,True,3,True,True
2025-08-29 16:00:00,LOW_OSCILLATION,long,108212.01,0.15283885772013608,108212.01,0,0.0,108869.98,5,0.6080378693640394,True,1,True,True
2025-08-29 20:00:00,LOW_OSCILLATION,long,108377.4,0.05425485387175086,108377.4,0,0.0,108869.98,4,0.45450435238343206,True,1,True,True
2025-08-30 00:00:00,LOW_OSCILLATION,long,108436.2,0.08120904273664853,108436.2,0,0.0,108869.98,3,0.40003246148426336,True,1,True,True
2025-08-30 04:00:00,LOW_OSCILLATION,long,108524.26,0.143516297646259,108524.26,0,0.0,108869.98,2,0.3185647153917485,True,1,True,True
2025-08-30 08:00:00,LOW_OSCILLATION,long,108680.01,0.1747975547665124,108680.01,0,0.0,108869.98,1,0.1747975547665124,True,1,True,True
2025-08-30 12:00:00,LOW_OSCILLATION,long,108869.98,-0.03825664338323033,107660.01,9,-1.111389935039945,110322.18,6,2.4727565973660957,False,0,True,True
2025-08-30 16:00:00,LOW_OSCILLATION,long,108828.33,-0.011026540607578928,107660.01,8,-1.0735439935538909,110322.18,6,2.4727565973660957,False,0,True,True
2025-08-30 20:00:00,LOW_OSCILLATION,long,108816.33,0.37449342391899704,108246.35,6,-0.523800058318449,110322.18,7,1.9176905272094504,True,4,True,True
2025-08-31 00:00:00,LOW_OSCILLATION,long,109223.84,-0.47203980376445454,107660.01,6,-1.43176617851927,110322.18,6,2.4727565973660957,False,0,True,True
2025-08-31 04:00:00,LOW_OSCILLATION,long,108708.26,-0.2929860159660361,108246.35,4,-0.4249079140812197,110322.18,7,1.9176905272094504,True,2,True,True
2025-08-31 08:00:00,LOW_OSCILLATION,long,108389.76,0.3957292644618898,108246.35,3,-0.1323095465844642,110322.18,7,1.9176905272094504,True,1,True,True
2025-08-31 12:00:00,LOW_OSCILLATION,long,108818.69,0.10228941370273588,107660.01,3,-1.0647803240417686,110322.18,6,2.4727565973660957,True,7,True,True
2025-08-31 16:00:00,LOW_OSCILLATION,long,108930.0,-0.6276048838703702,107660.01,2,-1.1658771688240204,110322.18,6,2.4727565973660957,True,6,True,True
2025-08-31 20:00:00,LOW_OSCILLATION,long,108246.35,-0.5416718439005205,107660.01,1,-0.5416718439005205,110322.18,6,2.4727565973660957,True,2,True,True
2025-09-01 00:00:00,LOW_OSCILLATION,long,107660.01,1.6468324682488982,107660.01,0,0.0,110322.18,6,2.4727565973660957,True,1,True,True
2025-09-01 04:00:00,LOW_OSCILLATION,long,109432.99,-0.5940713124990924,108782.88,1,-0.5940713124990924,110322.18,4,1.4150204517475438,True,5,True,True
2025-09-01 08:00:00,LOW_OSCILLATION,long,108782.88,0.0013329303287402297,108782.88,0,0.0,110322.18,4,1.4150204517475438,True,1,True,True
2025-09-01 12:00:00,LOW_OSCILLATION,long,108784.33,0.39832023601193084,108784.33,0,0.0,110322.18,3,1.4136686782002437,True,1,True,True
2025-09-01 16:00:00,LOW_OSCILLATION,long,109217.64,0.01811062755064002,109217.64,0,0.0,110322.18,2,1.0113201493824564,True,1,True,True
2025-09-01 20:00:00,LOW_OSCILLATION,long,109237.42,0.9930296779253802,109237.42,0,0.0,110322.18,1,0.9930296779253802,True,1,True,True
2025-09-02 00:00:00,LOW_OSCILLATION,long,110322.18,-0.08000204491970225,109733.34,2,-0.5337457979891229,112222.74,7,2.2685903846542983,True,3,True,True
2025-09-02 04:00:00,LOW_OSCILLATION,long,110233.92,-0.4541070479939403,109733.34,1,-0.4541070479939403,112222.74,7,2.2685903846542983,True,2,True,True
2025-09-02 08:00:00,LOW_OSCILLATION,long,109733.34,0.9986299514805634,109733.34,0,0.0,112222.74,7,2.2685903846542983,True,1,True,True
2025-09-02 12:00:00,LOW_OSCILLATION,long,110829.17,-0.020906048470811657,110806.0,1,-0.020906048470811657,112222.74,5,1.278576972366122,True,2,True,True
2025-09-02 16:00:00,LOW_OSCILLATION,long,110806.0,0.39168456581773076,110806.0,0,0.0,112222.74,5,1.278576972366122,True,1,True,True
2025-09-02 20:00:00,LOW_OSCILLATION,long,111240.01,-0.1672060259613425,111054.01,1,-0.1672060259613425,112222.74,3,1.0523978377728191,True,3,True,True
2025-09-03 00:00:00,LOW_OSCILLATION,long,111054.01,0.04130422665512924,111054.01,0,0.0,112222.74,3,1.0523978377728191,True,1,True,True
2025-09-03 04:00:00,LOW_OSCILLATION,long,111099.88,0.3041317416364441,111099.88,0,0.0,112222.74,2,1.010676159146167,True,1,True,True
2025-09-03 08:00:00,LOW_OSCILLATION,long,111437.77,0.7044021071132356,111437.77,0,0.0,112222.74,1,0.7044021071132356,True,1,True,True
2025-09-03 12:00:00,LOW_OSCILLATION,long,112222.74,-0.025841464929478638,109510.31,6,-2.417005679953998,112954.32,4,3.1449185012808467,False,0,True,True
2025-09-03 16:00:00,LOW_OSCILLATION,long,112193.74,-0.4349886187945948,109510.31,5,-2.391782286605302,112954.32,4,3.1449185012808467,False,0,True,True
2025-09-03 20:00:00,LOW_OSCILLATION,long,111705.71,-0.4983988732536637,109510.31,4,-1.9653426848099427,112954.32,4,3.1449185012808467,True,8,True,True
2025-09-04 00:00:00,LOW_OSCILLATION,long,111148.97,-0.6168388245073262,109510.31,3,-1.4742916646011235,112954.32,4,3.1449185012808467,True,6,True,True
2025-09-04 04:00:00,LOW_OSCILLATION,long,110463.36,0.3138054102283322,109510.31,2,-0.8627747698422381,112954.32,4,3.1449185012808467,True,4,True,True
2025-09-04 08:00:00,LOW_OSCILLATION,long,110810.0,-1.1728995578016446,109510.31,1,-1.1728995578016446,112954.32,4,3.1449185012808467,True,4,True,True
2025-09-04 12:00:00,LOW_OSCILLATION,long,109510.31,0.2645230389723192,109510.31,0,0.0,112954.32,4,3.1449185012808467,True,1,True,True
2025-09-04 16:00:00,LOW_OSCILLATION,long,109799.99,0.8477960699267731,109799.99,0,0.0,112954.32,3,2.87279625435303,True,1,True,True
2025-09-04 20:00:00,LOW_OSCILLATION,long,110730.87,0.5246052884800858,110730.87,0,0.0,112954.32,2,2.0079766374092536,True,1,True,True
2025-09-05 00:00:00,LOW_OSCILLATION,long,111311.77,1.4756301153058684,110716.82,3,-0.5344897489277164,111614.54,1,0.8108253109148064,True,1,True,True
2025-09-05 04:00:00,LOW_OSCILLATION,long,112954.32,-0.5314714833394659,110038.41,9,-2.581494891032059,111329.99,5,1.1737537828836329,False,0,True,True
2025-09-05 08:00:00,LOW_OSCILLATION,long,112354.0,-1.457162183811874,110038.41,8,-2.0609769122594623,111329.99,5,1.1737537828836329,False,0,True,True
2025-09-05 12:00:00,LOW_OSCILLATION,long,110716.82,0.8108253109148064,110659.99,2,-0.05132914763989947,111082.22,1,0.381556152318463,True,3,True,True
2025-09-05 16:00:00,LOW_OSCILLATION,long,111614.54,-0.8552201173789619,110038.41,6,-1.4121188870195498,111329.99,5,1.1737537828836329,False,0,True,True
2025-09-05 20:00:00,LOW_OSCILLATION,long,110659.99,0.381556152318463,110659.99,0,0.0,111082.22,1,0.381556152318463,True,1,True,True
2025-09-06 00:00:00,LOW_OSCILLATION,long,111082.22,-0.23101806931837995,110038.41,4,-0.9396733338602683,111329.99,5,1.1737537828836329,True,8,True,True
2025-09-06 04:00:00,LOW_OSCILLATION,long,110825.6,-0.04022536309300536,110038.41,3,-0.7102961770565667,111329.99,5,1.1737537828836329,True,7,True,True
2025-09-06 08:00:00,LOW_OSCILLATION,long,110781.02,-0.3582472882087653,110038.41,2,-0.6703404608478967,111329.99,5,1.1737537828836329,True,6,True,True
2025-09-06 12:00:00,LOW_OSCILLATION,long,110384.15,-0.3132152578064792,110038.41,1,-0.3132152578064792,111329.99,5,1.1737537828836329,True,3,True,True
2025-09-06 16:00:00,LOW_OSCILLATION,long,110038.41,0.13591617690586194,110038.41,0,0.0,111329.99,5,1.1737537828836329,True,1,True,True
2025-09-06 20:00:00,LOW_OSCILLATION,long,110187.97,0.40038853606250574,110187.97,0,0.0,111329.99,4,1.0364289313978685,True,1,True,True
2025-09-07 00:00:00,LOW_OSCILLATION,long,110629.15,0.11233024930590543,110629.15,0,0.0,111329.99,3,0.6335039182710986,True,1,True,True
2025-09-07 04:00:00,LOW_OSCILLATION,long,110753.42,0.4864048442025595,110753.42,0,0.0,111329.99,2,0.5205888901670097,True,1,True,True
2025-09-07 08:00:00,LOW_OSCILLATION,long,111292.13,0.034018577953356256,111052.11,4,-0.21566664237624356,112631.75,3,1.4224313252580247,True,6,True,True
2025-09-07 12:00:00,LOW_OSCILLATION,long,111329.99,-0.06287613966371505,111052.11,3,-0.24960030985362044,112631.75,3,1.4224313252580247,True,5,True,True
2025-09-07 16:00:00,LOW_OSCILLATION,long,111259.99,-0.11023729195015093,111052.11,2,-0.18684164900608444,112631.75,3,1.4224313252580247,True,3,True,True
2025-09-07 20:00:00,LOW_OSCILLATION,long,111137.34,-0.07668889681901324,111052.11,1,-0.07668889681901324,112631.75,3,1.4224313252580247,True,2,True,True
2025-09-08 00:00:00,LOW_OSCILLATION,long,111052.11,0.20556115502893085,111052.11,0,0.0,112631.75,3,1.4224313252580247,True,1,True,True
2025-09-08 04:00:00,LOW_OSCILLATION,long,111280.39,0.6937790207241309,111280.39,0,0.0,112631.75,2,1.2143738892360105,True,1,True,True
2025-09-08 08:00:00,LOW_OSCILLATION,long,112052.43,0.5170079756414091,112052.43,0,0.0,112631.75,1,0.5170079756414091,True,1,True,True
2025-09-08 12:00:00,LOW_OSCILLATION,long,112631.75,-0.47450208311599734,110880.76,6,-1.5546149287390147,114400.01,9,3.173905012916578,False,0,True,True
2025-09-08 16:00:00,LOW_OSCILLATION,long,112097.31,-0.028617992706517,110880.76,5,-1.08526243850098,114400.01,9,3.173905012916578,True,3,True,True
2025-09-08 20:00:00,LOW_OSCILLATION,long,112065.23,-0.31876970225287177,110880.76,4,-1.0569469227877382,114400.01,9,3.173905012916578,True,2,True,True
2025-09-09 00:00:00,LOW_OSCILLATION,long,111708.0,1.1486285673362702,110880.76,3,-0.7405378307730917,114400.01,9,3.173905012916578,True,1,True,True
2025-09-09 04:00:00,LOW_OSCILLATION,long,112991.11,-0.4934193495399807,110880.76,2,-1.8677133094807243,114400.01,9,3.173905012916578,True,8,True,True
2025-09-09 08:00:00,LOW_OSCILLATION,long,112433.59,-1.3811086170956577,110880.76,1,-1.3811086170956577,114400.01,9,3.173905012916578,True,7,True,True
2025-09-09 12:00:00,LOW_OSCILLATION,long,110880.76,0.3794797221808401,110880.76,0,0.0,114400.01,9,3.173905012916578,True,1,True,True
2025-09-09 16:00:00,LOW_OSCILLATION,long,111301.53,0.21999697578281321,111301.53,0,0.0,114400.01,8,2.7838611023586073,True,1,True,True
2025-09-09 20:00:00,LOW_OSCILLATION,long,111546.39,-0.0004572088796372176,111545.88,1,-0.0004572088796372176,114400.01,6,2.55870499206245,True,2,True,True
2025-09-10 00:00:00,LOW_OSCILLATION,long,111545.88,0.9034578417418819,111545.88,0,0.0,114400.01,6,2.55870499206245,True,1,True,True
2025-09-10 04:00:00,LOW_OSCILLATION,long,112553.65,-0.22536808002227288,112299.99,1,-0.22536808002227288,114400.01,4,1.8700090712385542,True,2,True,True
2025-09-10 08:00:00,LOW_OSCILLATION,long,112299.99,1.3837935337305016,112299.99,0,0.0,114400.01,4,1.8700090712385542,True,1,True,True
2025-09-10 12:00:00,LOW_OSCILLATION,long,113853.99,-0.24546350988665497,113574.52,1,-0.24546350988665497,114400.01,2,0.7268267565647565,True,2,True,True
