时间,开盘价,最高价,最低价,收盘价,成交量,信号类型,置信度,描述,张力,加速度,DXY燃料
2026-01-17 08:00:00,95101.67,95323.86,95021.67,95323.86,614.83515,BEARISH_SINGULARITY,0.7,奇点看空,0.6373629428397113,-0.030065083505193102,0.06495330521621061
2026-01-17 12:00:00,95323.85,95639.45,95198.81,95573.64,1450.99515,BEARISH_SINGULARITY,0.7,奇点看空,0.5900333308610507,-0.03320826184724679,0.06495330521621061
2026-01-17 16:00:00,95573.65,95576.14,95212.25,95291.38,636.49063,BEARISH_SINGULARITY,0.7,奇点看空,0.5338499414412404,-0.035260362975641946,0.06495330521621061
2026-01-17 20:00:00,95291.37,95412.86,95050.0,95147.77,498.96321,BEARISH_SINGULARITY,0.7,奇点看空,0.4854705894353574,-0.03765841686000132,0.06495330521621061
2026-01-18 00:00:00,95147.77,95250.0,94876.33,95200.29,721.03445,BEARISH_SINGULARITY,0.7,奇点看空,0.44564202591711677,-0.03784457879255765,0.06495330521621061
2026-01-18 04:00:00,95200.29,95260.0,95028.27,95028.27,705.29271,BEARISH_SINGULARITY,0.7,奇点看空,0.3942193342767988,-0.03598075798782818,0.06495330521621061
2026-01-18 20:00:00,95380.99,95531.12,93615.4,93673.14,2410.20356,OSCILLATION,0.8,系统平衡,0.17055940591090699,-0.01310455850892886,0.06495330521621061
2026-01-19 00:00:00,93673.14,93673.14,91910.2,92690.09,6141.54249,OSCILLATION,0.8,系统平衡,0.18004937245598274,-0.013029872247503071,0.06495330521621061
2026-01-19 04:00:00,92690.08,92861.41,92385.07,92841.62,1712.23708,OSCILLATION,0.8,系统平衡,0.18361979456016705,-0.01579220633844755,0.06495330521621061
2026-01-19 08:00:00,92841.62,93368.44,92702.56,93191.96,1908.98628,OSCILLATION,0.8,系统平衡,0.13824882962540527,-0.013232750381666797,0.06495330521621061
2026-01-19 12:00:00,93191.96,93226.44,92700.0,93068.62,1798.82427,OSCILLATION,0.8,系统平衡,0.03598985337117668,-0.0067986223790788836,0.06495330521621061
2026-01-19 16:00:00,93068.62,93420.0,92930.0,93105.85,1153.18382,OSCILLATION,0.8,系统平衡,-0.08591117171310822,0.0012988326341783762,0.06495330521621061
2026-01-19 20:00:00,93105.85,93342.36,92158.48,92631.0,1580.75353,OSCILLATION,0.8,系统平衡,-0.23084834542154387,0.010462989246988685,0.06495330521621061
2026-01-20 00:00:00,92630.99,92870.0,92264.7,92434.92,1260.14088,OSCILLATION,0.8,系统平衡,-0.3440354584425507,0.019508296204333253,0.06495330521621061
