时间,收盘价,信号类型,置信度,描述,张力,加速度,量能比率,EMA偏离%,DXY燃料,V705通过,过滤原因
2025-09-24 08:00:00,113029.46,LOW_OSCILLATION,0.6,低位震荡(T=-1.14<-0.3),-1.1396191224212577,9.172527238465733e-05,0.7126533968600118,-0.0022020607234225285,-0.6118787027623548,True,
2025-09-24 12:00:00,113346.41,LOW_OSCILLATION,0.6,低位震荡(T=-1.15<-0.3),-1.1502926763163288,0.00012144476487141453,1.1088233476032336,0.0005391175605970695,-0.6118787027623548,True,
2025-09-24 16:00:00,113420.01,LOW_OSCILLATION,0.6,低位震荡(T=-1.16<-0.3),-1.1608150278141105,0.000151202397289385,0.5701617640986058,0.001075463235262068,-0.6118787027623548,True,
2025-09-24 20:00:00,113307.0,LOW_OSCILLATION,0.6,低位震荡(T=-1.17<-0.3),-1.1711564308753537,0.00018094843653848613,0.5105047385958748,7.057690315715351e-05,-0.6118787027623548,True,
2025-09-25 00:00:00,112546.21,LOW_OSCILLATION,0.6,低位震荡(T=-1.18<-0.3),-1.1812872008154753,0.00021063312112157284,1.2435187607406708,-0.006015325048450009,0.15503794925239064,True,
2025-09-25 04:00:00,111766.72,LOW_OSCILLATION,0.6,低位震荡(T=-1.19<-0.3),-1.1911777640145425,0.00024020674105451612,1.1394473566140795,-0.011685439198058856,0.15503794925239064,True,
2025-09-25 08:00:00,111348.0,LOW_OSCILLATION,0.6,低位震荡(T=-1.20<-0.3),-1.200798707495936,0.0002696197176734749,0.9035166338853362,-0.01394294230363539,0.15503794925239064,True,
2025-09-25 12:00:00,111580.77,LOW_OSCILLATION,0.6,低位震荡(T=-1.21<-0.3),-1.210120828294075,0.00029882268325476247,1.9693185870677123,-0.010762212342274622,0.15503794925239064,True,
2025-09-25 16:00:00,109360.0,LOW_OSCILLATION,0.6,低位震荡(T=-1.22<-0.3),-1.2191151825319337,0.0003277665602801072,2.3960642409122954,-0.027630870325707723,0.15503794925239064,True,
2025-09-25 20:00:00,108994.49,LOW_OSCILLATION,0.6,低位震荡(T=-1.23<-0.3),-1.2277531341295485,0.0003564026402440579,0.8406212402499301,-0.028022171590453684,0.15503794925239064,True,
2025-09-26 00:00:00,109580.01,LOW_OSCILLATION,0.6,低位震荡(T=-1.24<-0.3),-1.2360064030652802,0.0003846826618829624,0.9379071356260549,-0.020674091589798344,0.3837365672677548,True,
2025-09-26 04:00:00,109320.02,LOW_OSCILLATION,0.6,低位震荡(T=-1.24<-0.3),-1.2438471131123507,0.0004125588886612075,1.191828774249875,-0.020853066041563763,0.3837365672677548,True,
2025-09-26 08:00:00,109133.5,LOW_OSCILLATION,0.6,低位震荡(T=-1.25<-0.3),-1.251247838973949,0.00043998418547230855,1.037841770116892,-0.020422367056414578,0.3837365672677548,True,
2025-09-26 12:00:00,109027.78,LOW_OSCILLATION,0.6,低位震荡(T=-1.26<-0.3),-1.2581816527412255,0.0004669120943217031,1.239853120667752,-0.01937537877111693,0.3837365672677548,True,
2025-09-26 16:00:00,109172.2,LOW_OSCILLATION,0.6,低位震荡(T=-1.26<-0.3),-1.2646221695995243,0.0004932969089777028,0.7963718266804782,-0.01638306719767783,0.3837365672677548,True,
2025-09-26 20:00:00,109643.46,LOW_OSCILLATION,0.6,低位震荡(T=-1.27<-0.3),-1.2705435927094038,0.000519093748419408,0.3314425460487944,-0.010993912522253233,0.3837365672677548,True,
2025-09-27 00:00:00,109553.77,LOW_OSCILLATION,0.6,低位震荡(T=-1.28<-0.3),-1.2759207571903413,0.0005442586289419182,0.41561713940820916,-0.010690862875034911,0.3837365672677548,True,
2025-09-27 04:00:00,109411.2,LOW_OSCILLATION,0.6,低位震荡(T=-1.28<-0.3),-1.2807291731364008,0.000568748534877983,0.3650409767352043,-0.010849905289626354,0.3837365672677548,True,
2025-09-27 08:00:00,109310.21,LOW_OSCILLATION,0.6,低位震荡(T=-1.28<-0.3),-1.2849450675947092,0.0005925214877511298,0.5615855078118447,-0.01065457992606872,0.3837365672677548,True,
2025-09-27 12:00:00,109402.24,LOW_OSCILLATION,0.6,低位震荡(T=-1.29<-0.3),-1.2885454254392326,0.0006155366137849949,0.4947093280160473,-0.008894560492384329,0.3837365672677548,True,
2025-09-27 16:00:00,109424.2,LOW_OSCILLATION,0.6,低位震荡(T=-1.29<-0.3),-1.291508029074082,0.0006377542096740463,0.25929605625868346,-0.00787398543064656,0.3837365672677548,True,
2025-09-27 20:00:00,109635.85,LOW_OSCILLATION,0.6,低位震荡(T=-1.29<-0.3),-1.2938114969024608,0.0006591358064704789,0.2082350927001208,-0.005390914351094459,0.3837365672677548,True,
2025-09-28 00:00:00,109436.0,LOW_OSCILLATION,0.6,低位震荡(T=-1.30<-0.3),-1.2954353204993003,0.0006796442315393225,0.3824642624401594,-0.006522325521383024,0.3837365672677548,True,
2025-09-28 04:00:00,109513.06,LOW_OSCILLATION,0.6,低位震荡(T=-1.30<-0.3),-1.296359900427721,0.0006992436684187808,0.2686282874229069,-0.005271136703827063,0.3837365672677548,True,
2025-09-28 08:00:00,109369.02,LOW_OSCILLATION,0.6,低位震荡(T=-1.30<-0.3),-1.296566580641571,0.0007178997145709243,0.42952936119325574,-0.005956595920891402,0.3837365672677548,True,
2025-09-28 12:00:00,110037.93,LOW_OSCILLATION,0.6,低位震荡(T=-1.30<-0.3),-1.2960376814185681,0.0007355794368526514,0.6990785585706247,0.00011133508353938651,0.3837365672677548,True,
2025-09-28 16:00:00,110337.6,LOW_OSCILLATION,0.6,低位震荡(T=-1.29<-0.3),-1.2947565307708906,0.0007522514246747214,0.6479395687693905,0.002564282279687422,0.3837365672677548,True,
2025-09-28 20:00:00,112163.95,LOW_OSCILLATION,0.6,低位震荡(T=-1.29<-0.3),-1.2927074942824772,0.000767885840735838,1.5335188489116456,0.017302859201965195,0.3837365672677548,True,
2025-09-29 00:00:00,111857.51,LOW_OSCILLATION,0.6,低位震荡(T=-1.29<-0.3),-1.2898760033247831,0.0007824544692807134,1.450242686555513,0.013122172096904023,0.18143578345137074,True,
2025-09-29 04:00:00,111865.95,LOW_OSCILLATION,0.6,低位震荡(T=-1.29<-0.3),-1.2862485816053473,0.000795930761741781,1.1658785597962793,0.011926612474797784,0.18143578345137074,True,
2025-09-29 08:00:00,112100.0,LOW_OSCILLATION,0.6,低位震荡(T=-1.28<-0.3),-1.2818128700061064,0.0008082898798049687,1.362145489135249,0.012689325061639261,0.18143578345137074,True,
2025-09-29 12:00:00,113815.57,LOW_OSCILLATION,0.6,低位震荡(T=-1.28<-0.3),-1.2765576496711635,0.0008195087357021347,3.048520263718833,0.02543464809475937,0.18143578345137074,True,
2025-09-29 16:00:00,114265.55,LOW_OSCILLATION,0.6,低位震荡(T=-1.27<-0.3),-1.2704728633064577,0.0008295660297628071,1.6330018236225865,0.02660561794171554,0.18143578345137074,True,
2025-09-29 20:00:00,114311.96,LOW_OSCILLATION,0.6,低位震荡(T=-1.26<-0.3),-1.2635496346566204,0.0008384422851315243,0.9544915333651129,0.024386243930815035,0.18143578345137074,True,
2025-09-30 00:00:00,114376.39,LOW_OSCILLATION,0.6,低位震荡(T=-1.26<-0.3),-1.2557802861271992,0.0008461198795839397,1.5622726100430362,0.0225325631930991,-0.28409285767988823,True,
2025-09-30 04:00:00,113699.23,LOW_OSCILLATION,0.6,低位震荡(T=-1.25<-0.3),-1.2471583545233593,0.0008525830744186003,1.3930374742413105,0.014885944846420517,-0.28409285767988823,True,
2025-09-30 08:00:00,113055.01,LOW_OSCILLATION,0.6,低位震荡(T=-1.24<-0.3),-1.2376786048791628,0.0008578180403566726,1.6287028316353922,0.008258357279552845,-0.28409285767988823,True,
2025-09-30 12:00:00,113106.16,LOW_OSCILLATION,0.6,低位震荡(T=-1.23<-0.3),-1.227337042354531,0.0008618128804354086,1.5284525719064226,0.00787803477444631,-0.28409285767988823,True,
2025-09-30 16:00:00,114359.99,LOW_OSCILLATION,0.6,低位震荡(T=-1.22<-0.3),-1.2161309221800793,0.0008645576498196306,1.3226652530434286,0.017205214782797146,-0.28409285767988823,True,
2025-09-30 20:00:00,114048.93,LOW_OSCILLATION,0.6,低位震荡(T=-1.20<-0.3),-1.204058757633085,0.0008660443725427847,1.0096637392635286,0.013045384113659733,-0.28409285767988823,True,
2025-10-01 00:00:00,114176.92,LOW_OSCILLATION,0.6,低位震荡(T=-1.19<-0.3),-1.191120326030962,0.000866267055128711,1.0056236723616,0.01281426204463845,0.0052288705599092666,True,
2025-10-01 04:00:00,114539.02,LOW_OSCILLATION,0.6,低位震荡(T=-1.18<-0.3),-1.1773166727317603,0.0008652216970785886,0.9469262567596733,0.014477883511702682,0.0052288705599092666,True,
2025-10-01 08:00:00,116789.58,LOW_OSCILLATION,0.6,低位震荡(T=-1.16<-0.3),-1.1626501131343616,0.0008629062981970748,2.2412637385032337,0.031032248573090546,0.0052288705599092666,True,
2025-10-01 12:00:00,117423.73,LOW_OSCILLATION,0.6,低位震荡(T=-1.15<-0.3),-1.1471242326741868,0.0008593208627760696,1.7890298226649457,0.033026753265434215,0.0052288705599092666,True,
2025-10-01 16:00:00,117439.53,LOW_OSCILLATION,0.6,低位震荡(T=-1.13<-0.3),-1.1307438848134264,0.0008544674005857011,1.4268999300460412,0.02991262620293551,0.0052288705599092666,True,
2025-10-01 20:00:00,118594.99,LOW_OSCILLATION,0.6,低位震荡(T=-1.11<-0.3),-1.1135151870279447,0.000848349924721159,0.8969065053352752,0.03609416068955345,0.0052288705599092666,True,
2025-10-02 00:00:00,118733.99,LOW_OSCILLATION,0.6,低位震荡(T=-1.10<-0.3),-1.0954455147961972,0.0008409744462658519,1.455652670306196,0.03363581430149322,-0.20733261018244967,True,
2025-10-02 04:00:00,118489.76,LOW_OSCILLATION,0.6,低位震荡(T=-1.08<-0.3),-1.0765434935986413,0.000832348965808416,0.6264832229402423,0.02842345797699143,-0.20733261018244967,True,
2025-10-02 08:00:00,118765.73,LOW_OSCILLATION,0.6,低位震荡(T=-1.06<-0.3),-1.056818988939267,0.0008224834618184573,0.5238269893064658,0.02780200170005326,-0.20733261018244967,True,
2025-10-02 12:00:00,119910.78,LOW_OSCILLATION,0.6,低位震荡(T=-1.04<-0.3),-1.0362830944039967,0.000811389875895907,1.7281875066569399,0.03399764054661569,-0.20733261018244967,True,
2025-10-02 16:00:00,120836.49,LOW_OSCILLATION,0.6,低位震荡(T=-1.01<-0.3),-1.0149481177738005,0.0007990820949259625,1.5769228133114217,0.03783073659838558,-0.20733261018244967,True,
2025-10-02 20:00:00,120529.35,LOW_OSCILLATION,0.6,低位震荡(T=-0.99<-0.3),-0.9928275652134374,0.0007855759301668153,0.7742020968685158,0.03173473710929486,-0.20733261018244967,True,
2025-10-03 00:00:00,120225.89,LOW_OSCILLATION,0.6,低位震荡(T=-0.97<-0.3),-0.969936123559786,0.0007708890932883739,0.7752788697193158,0.026289196226364667,0.4916139186254188,True,
2025-10-03 04:00:00,119640.21,LOW_OSCILLATION,0.6,低位震荡(T=-0.95<-0.3),-0.9462896407366918,0.000755041169442805,0.773482447233619,0.019223071624673956,0.4916139186254188,True,
2025-10-03 08:00:00,120334.5,LOW_OSCILLATION,0.6,低位震荡(T=-0.92<-0.3),-0.9219051043262427,0.0007380535873547922,1.1502998488343945,0.022689381381843912,0.4916139186254188,True,
2025-10-03 12:00:00,122258.05,LOW_OSCILLATION,0.6,低位震荡(T=-0.90<-0.3),-0.8968006183292849,0.0007199495865087835,1.5676431566364253,0.03518845375354094,0.4916139186254188,True,
2025-10-03 16:00:00,122660.99,LOW_OSCILLATION,0.6,低位震荡(T=-0.87<-0.3),-0.8709953781508148,0.0007007541815122753,2.7200078107952175,0.034796112435932496,0.4916139186254188,True,
2025-10-03 20:00:00,122232.0,LOW_OSCILLATION,0.6,低位震荡(T=-0.84<-0.3),-0.8445096438487176,0.00068049412362714,0.44874721142531954,0.028124303645573185,0.4916139186254188,True,
2025-10-04 00:00:00,122243.99,LOW_OSCILLATION,0.6,低位震荡(T=-0.82<-0.3),-0.817364711687042,0.0006591978595784642,0.5138932402419746,0.025468582262850804,0.4916139186254188,True,
2025-10-04 04:00:00,122324.08,LOW_OSCILLATION,0.6,低位震荡(T=-0.79<-0.3),-0.7895828840376387,0.0006368954877276067,0.4533318186545664,0.023592134271708698,0.4916139186254188,True,
2025-10-04 08:00:00,121973.26,LOW_OSCILLATION,0.6,低位震荡(T=-0.76<-0.3),-0.7611874376766617,0.0006136187115736158,0.3837882504489875,0.01865253543028218,0.4916139186254188,True,
2025-10-04 12:00:00,121791.31,LOW_OSCILLATION,0.6,低位震荡(T=-0.73<-0.3),-0.7322025905248609,0.000589400790823924,0.4464669591498293,0.015476024830666889,0.4916139186254188,True,
2025-10-04 16:00:00,121959.25,LOW_OSCILLATION,0.6,低位震荡(T=-0.70<-0.3),-0.7026534668831232,0.0005642764899368435,0.4669951709549891,0.01524451424806195,0.4916139186254188,True,
2025-10-04 20:00:00,122391.0,LOW_OSCILLATION,0.6,低位震荡(T=-0.67<-0.3),-0.6725660612170432,0.0005382820243423625,0.27046650534231464,0.01701392069226518,0.4916139186254188,True,
2025-10-05 00:00:00,123776.22,LOW_OSCILLATION,0.6,低位震荡(T=-0.64<-0.3),-0.6419672005465725,0.0005114550043906485,1.4406456119510238,0.025737936537282242,0.4916139186254188,True,
2025-10-05 04:00:00,124713.63,LOW_OSCILLATION,0.6,低位震荡(T=-0.61<-0.3),-0.6108845054990432,0.0004838343770586784,2.3173615880009613,0.030218781237698673,0.4916139186254188,True,
2025-10-05 08:00:00,123464.64,LOW_OSCILLATION,0.6,低位震荡(T=-0.58<-0.3),-0.579346350085872,0.00045546036564181325,1.4002070925128436,0.017971857412856528,0.4916139186254188,True,
2025-10-05 12:00:00,122803.17,LOW_OSCILLATION,0.6,低位震荡(T=-0.55<-0.3),-0.5473818202653423,0.0004263744073584874,0.6967672597738956,0.011312328179646149,0.4916139186254188,True,
2025-10-05 16:00:00,122591.79,LOW_OSCILLATION,0.6,低位震荡(T=-0.52<-0.3),-0.5150206713557021,0.00039661908911059474,0.7339238342870849,0.008652100590202574,0.4916139186254188,True,
2025-10-05 20:00:00,123482.31,LOW_OSCILLATION,0.6,低位震荡(T=-0.48<-0.3),-0.4822932843646441,0.0003662380814177246,0.46102791378745916,0.014435275460867664,0.4916139186254188,True,
2025-10-06 00:00:00,123839.09,LOW_OSCILLATION,0.6,低位震荡(T=-0.45<-0.3),-0.4492306213029167,0.00033527607066941023,1.0169755936496172,0.015686426290161783,-0.42592691282905243,True,
2025-10-06 04:00:00,123390.47,LOW_OSCILLATION,0.6,低位震荡(T=-0.42<-0.3),-0.41586417955143157,0.0003037786897577277,0.744024892438189,0.010851064521109023,-0.42592691282905243,True,
2025-10-06 08:00:00,124215.0,LOW_OSCILLATION,0.6,低位震荡(T=-0.38<-0.3),-0.38222594535266596,0.00027179244728048335,0.9239220199335617,0.015902444387512076,-0.42592691282905243,True,
2025-10-06 12:00:00,125000.0,LOW_OSCILLATION,0.6,低位震荡(T=-0.35<-0.3),-0.34834834649858265,0.00023936465531770867,1.468786744550404,0.02015381938609095,-0.42592691282905243,True,
2025-10-06 16:00:00,125410.81,LOW_OSCILLATION,0.6,低位震荡(T=-0.31<-0.3),-0.3142642042884851,0.00020654335601422158,1.4884326734496307,0.021220310655648333,-0.42592691282905243,True,
2025-10-09 20:00:00,121662.4,HIGH_OSCILLATION,0.6,高位震荡(T=0.33>0.3),0.3277250238191363,-0.00042517430721911165,0.7029685281033357,-0.004878627792796837,-0.02372965503196372,True,
2025-10-10 00:00:00,121026.01,HIGH_OSCILLATION,0.6,高位震荡(T=0.36>0.3),0.35888443395426534,-0.0004553351292159169,0.649500633664997,-0.009132294355885553,0.2334909150241095,True,
2025-10-10 04:00:00,120932.05,HIGH_OSCILLATION,0.6,高位震荡(T=0.39>0.3),0.3895589951348052,-0.00048484895458916766,0.7913243256902585,-0.008967016055365403,0.2334909150241095,True,
2025-10-10 08:00:00,121554.55,HIGH_OSCILLATION,0.6,高位震荡(T=0.42>0.3),0.41971988504005964,-0.0005136712752853989,0.4807111226382789,-0.003498785618082296,0.2334909150241095,True,
2025-10-10 12:00:00,119018.98,HIGH_OSCILLATION,0.6,高位震荡(T=0.45>0.3),0.4493390163350689,-0.000541758610245191,2.220587500178642,-0.02202337557871824,0.2334909150241095,False,高位放量(2.22)
2025-10-10 16:00:00,116661.5,HIGH_OSCILLATION,0.6,高位震荡(T=0.48>0.3),0.4783890790574691,-0.0005690685726090772,2.225770172359241,-0.03760062112461547,0.2334909150241095,False,高位放量(2.23)
2025-10-10 20:00:00,112774.5,HIGH_OSCILLATION,0.6,高位震荡(T=0.51>0.3),0.5068435818446236,-0.0005955599352456264,7.564454920395599,-0.06345254103972993,0.2334909150241095,False,高位放量(7.56)
2025-10-11 00:00:00,112300.01,HIGH_OSCILLATION,0.6,高位震荡(T=0.53>0.3),0.5346768919373522,-0.0006211926944259538,1.985954647165604,-0.06136849830046606,0.2334909150241095,False,高位放量(1.99)
2025-10-11 04:00:00,110384.61,HIGH_OSCILLATION,0.6,高位震荡(T=0.56>0.3),0.5618642738984763,-0.0006459281316045784,1.1765360826154252,-0.0705283124832399,0.2334909150241095,False,高位放量(1.18)
2025-10-11 08:00:00,112280.0,HIGH_OSCILLATION,0.6,高位震荡(T=0.59>0.3),0.5883819269864384,-0.0006697288731618567,0.9490983771030373,-0.04962947658420422,0.2334909150241095,True,
2025-10-11 12:00:00,111793.2,HIGH_OSCILLATION,0.6,高位震荡(T=0.61>0.3),0.6142070211263164,-0.0006925589480841765,0.5845425843928908,-0.04888107977496802,0.2334909150241095,True,
2025-10-11 16:00:00,111178.31,HIGH_OSCILLATION,0.6,高位震荡(T=0.64>0.3),0.6393177314228119,-0.0007143838433825156,0.49949607387108563,-0.04921251874566858,0.2334909150241095,True,
2025-10-11 20:00:00,110644.4,HIGH_OSCILLATION,0.6,高位震荡(T=0.66>0.3),0.663693271162002,-0.0007351705573053202,0.636878998415674,-0.048907203501335254,0.2334909150241095,True,
2025-10-12 00:00:00,110676.0,HIGH_OSCILLATION,0.6,高位震荡(T=0.69>0.3),0.6873139232510485,-0.000754887650143754,0.7517249172673295,-0.04420838396534811,0.2334909150241095,True,
2025-10-12 04:00:00,111525.2,HIGH_OSCILLATION,0.6,高位震荡(T=0.71>0.3),0.7101610700474938,-0.0007735052926010066,0.42445496405115185,-0.03348044043086487,0.2334909150241095,True,
2025-10-12 08:00:00,111848.36,HIGH_OSCILLATION,0.6,高位震荡(T=0.73>0.3),0.7322172215322609,-0.0007909953116783663,0.4351508726136527,-0.027839269844823794,0.2334909150241095,True,
2025-10-12 12:00:00,113198.2,HIGH_OSCILLATION,0.6,高位震荡(T=0.75>0.3),0.7534660417830845,-0.0008073312339433869,1.3191831453181384,-0.014595175937466176,0.2334909150241095,False,高位放量(1.32)
2025-10-12 16:00:00,114342.28,HIGH_OSCILLATION,0.6,高位震荡(T=0.77>0.3),0.7738923737077413,-0.0008224883261668259,0.9431674584410835,-0.0041961596820873975,0.2334909150241095,True,
2025-10-12 20:00:00,114958.8,HIGH_OSCILLATION,0.6,高位震荡(T=0.79>0.3),0.7934822619991281,-0.0008364436332700675,0.8933645906755225,0.001061254376625061,0.2334909150241095,True,
2025-10-13 00:00:00,114821.12,HIGH_OSCILLATION,0.6,高位震荡(T=0.81>0.3),0.812222974277064,-0.0008491760134508031,0.5960744735979285,-0.00012455395441365443,0.2334909150241095,True,
2025-10-13 04:00:00,115399.67,HIGH_OSCILLATION,0.6,高位震荡(T=0.83>0.3),0.8301030203844393,-0.0008606661705606866,0.49298656843746913,0.004443491445224154,0.2334909150241095,True,
2025-10-13 08:00:00,114180.0,HIGH_OSCILLATION,0.6,高位震荡(T=0.85>0.3),0.8471121698082701,-0.0008708966835444532,0.6428160873865575,-0.005587988073459063,0.2334909150241095,True,
2025-10-13 12:00:00,114312.1,HIGH_OSCILLATION,0.6,高位震荡(T=0.86>0.3),0.863241467199075,-0.0008798520330258741,0.7645434662320791,-0.004016585584078055,0.2334909150241095,True,
2025-10-13 16:00:00,115792.84,HIGH_OSCILLATION,0.6,高位震荡(T=0.88>0.3),0.8784832459649675,-0.0008875186249124312,0.45932794018188755,0.008031895492231926,0.2334909150241095,True,
2025-10-13 20:00:00,115166.0,HIGH_OSCILLATION,0.6,高位震荡(T=0.89>0.3),0.8928311399198496,-0.0008938848110103814,0.21768609465148317,0.0023291494101049916,0.2334909150241095,True,
2025-10-14 00:00:00,113500.0,HIGH_OSCILLATION,0.6,高位震荡(T=0.91>0.3),0.9062800929680837,-0.0008989409066481047,0.5104137725254604,-0.011024291025729847,-0.028467979943317376,True,
2025-10-14 04:00:00,111724.41,HIGH_OSCILLATION,0.6,高位震荡(T=0.92>0.3),0.9188263668110703,-0.0009026792052473365,1.2572069854416188,-0.024033028540879246,-0.028467979943317376,False,高位放量(1.26)
2025-10-14 08:00:00,111313.98,HIGH_OSCILLATION,0.6,高位震荡(T=0.93>0.3),0.9304675466642334,-0.0009050939898236354,1.1267612355125112,-0.025053916125309342,-0.028467979943317376,False,高位放量(1.13)
2025-10-14 12:00:00,112900.43,HIGH_OSCILLATION,0.6,高位震荡(T=0.94>0.3),0.9412025449759632,-0.000906181541433182,1.5324600014298515,-0.010106940317808977,-0.028467979943317376,False,高位放量(1.53)
2025-10-14 16:00:00,112613.7,HIGH_OSCILLATION,0.6,高位震荡(T=0.95>0.3),0.9510316031431746,-0.0009059401445185022,1.5604890114646752,-0.011432690887498789,-0.028467979943317376,False,高位放量(1.56)
2025-10-14 20:00:00,113028.14,HIGH_OSCILLATION,0.6,高位震荡(T=0.96>0.3),0.9599562912212157,-0.0009043700891702144,0.4736233095680853,-0.007057472409686002,-0.028467979943317376,True,
2025-10-15 00:00:00,112024.29,HIGH_OSCILLATION,0.6,高位震荡(T=0.97>0.3),0.9679795056289661,-0.0009014736702908088,0.748479470225269,-0.014385940622119892,0.3079657901673157,True,
2025-10-15 04:00:00,112584.5,HIGH_OSCILLATION,0.6,高位震荡(T=0.98>0.3),0.9751054648530468,-0.0008972551836695652,0.7351081662723918,-0.008564129386883024,0.3079657901673157,True,
2025-10-15 08:00:00,111905.73,HIGH_OSCILLATION,0.6,高位震荡(T=0.98>0.3),0.9813397031581343,-0.0008917209189932551,0.7992390978763306,-0.013174822153104936,0.3079657901673157,True,
2025-10-15 12:00:00,110798.01,HIGH_OSCILLATION,0.6,高位震荡(T=0.99>0.3),0.9866890623134441,-0.0008848791497777508,1.366978759303874,-0.02080349744097252,0.3079657901673157,False,高位放量(1.37)
2025-10-15 16:00:00,111271.73,HIGH_OSCILLATION,0.6,高位震荡(T=0.99>0.3),0.9911616813485258,-0.0008767401202280922,0.6845568670096802,-0.015058182488318375,0.3079657901673157,True,
2025-10-15 20:00:00,110763.28,HIGH_OSCILLATION,0.6,高位震荡(T=0.99>0.3),0.9947669843544489,-0.0008673160291585713,0.5337401703158565,-0.01772909957812374,0.3079657901673157,True,
2025-10-16 00:00:00,111329.48,HIGH_OSCILLATION,0.6,高位震荡(T=1.00>0.3),0.9975156663495774,-0.0008566210107945338,0.6285609449878709,-0.01151157849737742,-0.10743735688723755,True,
2025-10-16 04:00:00,110584.2,HIGH_OSCILLATION,0.6,高位震荡(T=1.00>0.3),0.9994196772319796,-0.0008446711127264583,0.7442672541105332,-0.016430687880453886,-0.10743735688723755,True,
2025-10-16 08:00:00,111404.72,HIGH_OSCILLATION,0.6,高位震荡(T=1.00>0.3),1.0004922038435113,-0.0008314842708703196,1.2519072423131903,-0.008270143864911308,-0.10743735688723755,False,高位放量(1.25)
2025-10-16 12:00:00,108549.21,HIGH_OSCILLATION,0.6,高位震荡(T=1.00>0.3),1.0007476501734918,-0.0008170802815513634,1.8503868433506054,-0.030579566203056963,-0.10743735688723755,False,高位放量(1.85)
2025-10-16 16:00:00,108197.66,HIGH_OSCILLATION,0.6,高位震荡(T=1.00>0.3),1.0002016157326872,-0.0008014807707850125,1.7773268113938392,-0.03060609263389728,-0.10743735688723755,False,高位放量(1.78)
2025-10-16 20:00:00,108194.28,HIGH_OSCILLATION,0.6,高位震荡(T=1.00>0.3),0.9988708721311524,-0.000784709160730146,0.5031505085765907,-0.02779973827555619,-0.10743735688723755,True,
2025-10-17 00:00:00,109176.74,HIGH_OSCILLATION,0.6,高位震荡(T=1.00>0.3),0.9967733378961883,-0.0007667906334294372,0.5454268128901983,-0.017195902738486892,-0.18303279344962253,True,
2025-10-17 04:00:00,105633.75,HIGH_OSCILLATION,0.6,高位震荡(T=0.99>0.3),0.9939280515693321,-0.00074775209189204,1.6857404581024493,-0.04462314865902275,-0.18303279344962253,False,高位放量(1.69)
2025-10-17 08:00:00,105683.72,HIGH_OSCILLATION,0.6,高位震荡(T=0.99>0.3),0.9903551431239646,-0.0007276221185112952,2.6340680275935764,-0.04013325818822744,-0.18303279344962253,False,高位放量(2.63)
2025-10-17 12:00:00,106803.53,HIGH_OSCILLATION,0.6,高位震荡(T=0.99>0.3),0.9860758037475672,-0.0007064309310298444,1.4645416646776606,-0.02718663795093284,-0.18303279344962253,False,高位放量(1.46)
2025-10-17 16:00:00,106454.72,HIGH_OSCILLATION,0.6,高位震荡(T=0.98>0.3),0.9811122540352315,-0.0006842103359383511,0.7403591429583635,-0.027551639820675298,-0.18303279344962253,True,
2025-10-17 20:00:00,106431.68,HIGH_OSCILLATION,0.6,高位震荡(T=0.98>0.3),0.975487710643344,-0.0006609936795517468,0.3605870581070626,-0.025184685251042328,-0.18303279344962253,True,
2025-10-18 00:00:00,107070.4,HIGH_OSCILLATION,0.6,高位震荡(T=0.97>0.3),0.9692263514547352,-0.0006368157967213683,0.5579015895941807,-0.017525483879322904,-0.18303279344962253,True,
2025-10-18 04:00:00,106665.0,HIGH_OSCILLATION,0.6,高位震荡(T=0.96>0.3),0.9623532793087829,-0.0006117129573435243,0.6174394660159469,-0.019261019920377254,-0.18303279344962253,True,
2025-10-18 08:00:00,107208.6,HIGH_OSCILLATION,0.6,高位震荡(T=0.95>0.3),0.9548944843521325,-0.0005857228106980195,0.49081057217268237,-0.012922036919403192,-0.18303279344962253,True,
2025-10-18 12:00:00,106948.75,HIGH_OSCILLATION,0.6,高位震荡(T=0.95>0.3),0.9468768050677415,-0.0005588843277406497,0.3059183370014471,-0.013876211521064634,-0.18303279344962253,True,
2025-10-18 16:00:00,107080.14,HIGH_OSCILLATION,0.6,高位震荡(T=0.94>0.3),0.938327888041948,-0.0005312377414025127,0.20157309308972796,-0.011472399706408232,-0.18303279344962253,True,
2025-10-18 20:00:00,107185.01,HIGH_OSCILLATION,0.6,高位震荡(T=0.93>0.3),0.9292761465310946,-0.000502824485059894,0.19022834893212306,-0.009513385451313005,-0.18303279344962253,True,
2025-10-19 00:00:00,107275.78,HIGH_OSCILLATION,0.6,高位震荡(T=0.92>0.3),0.9197507178910549,-0.0004736871291862732,0.25691828398652644,-0.007854926484139723,-0.18303279344962253,True,
2025-10-19 04:00:00,106786.0,HIGH_OSCILLATION,0.6,高位震荡(T=0.91>0.3),0.9097814199346799,-0.00044386931633533244,0.3071671357153471,-0.011218418484143783,-0.18303279344962253,True,
2025-10-19 08:00:00,107783.47,HIGH_OSCILLATION,0.6,高位震荡(T=0.90>0.3),0.8993987062837269,-0.0004134156945779788,1.2111382825971575,-0.0017939175545586673,-0.18303279344962253,False,高位放量(1.21)
2025-10-19 12:00:00,108486.7,HIGH_OSCILLATION,0.6,高位震荡(T=0.89>0.3),0.8886336207833224,-0.0003823718494514461,0.8649022915716255,0.004267515960774907,-0.18303279344962253,True,
