时间,收盘价,信号类型,方向,置信度,张力,加速度,量能比率,EMA偏离%
2025-08-19 08:00:00,115508.71,BULLISH_SINGULARITY,long,0.6,-0.4267629475559527,0.022693250114354,0.8411053239032745,-0.9071606925084572
2025-08-19 12:00:00,113786.38,BULLISH_SINGULARITY,long,0.6,-0.3937749810925627,0.022320521448056,2.6910959193952118,-2.162512087210668
2025-08-19 16:00:00,113132.48,BULLISH_SINGULARITY,long,0.6,-0.3855837295543378,0.0236230974135053,1.8052387091846778,-2.4716712938404894
2025-08-19 20:00:00,112872.94,BULLISH_SINGULARITY,long,0.6,-0.4127695384609168,0.0307026936589847,1.211057214393044,-2.444983807682035
2025-08-20 00:00:00,113525.91,BULLISH_SINGULARITY,long,0.6,-0.4345968873640079,0.038755569887753,1.3651891070313045,-1.7045735917341436
2025-08-20 04:00:00,113490.13,BULLISH_SINGULARITY,long,0.6,-0.4450787884818425,0.0466125865894631,0.5920290954909955,-1.5728623922959155
2025-08-20 08:00:00,113666.68,BULLISH_SINGULARITY,long,0.6,-0.4259111762740392,0.0506060654913566,0.984803652397805,-1.2862704185807345
2025-08-20 12:00:00,113353.94,BULLISH_SINGULARITY,long,0.6,-0.401770623538743,0.0540195071077675,1.796474068828177,-1.4115950672281772
2025-08-23 00:00:00,115568.77,BEARISH_SINGULARITY,short,0.7,0.482901870937082,-0.0492397506583675,0.9649104102932007,0.8777357746793217
2025-08-23 04:00:00,115799.47,BEARISH_SINGULARITY,short,0.7,0.6333806707152054,-0.0712640491633229,0.8285408455879127,0.9753346352884985
2025-08-23 08:00:00,115310.13,BEARISH_SINGULARITY,short,0.7,0.7778002315429431,-0.0914094309137822,0.49856447921019387,0.49612732593830294
2025-08-23 12:00:00,114812.87,BEARISH_SINGULARITY,short,0.7,0.8863440247877669,-0.1042426033983412,1.1137451002913437,0.05677113481770443
2025-08-23 16:00:00,115133.91,BEARISH_SINGULARITY,short,0.7,0.9730895517152656,-0.1089135252440037,0.41624435825621814,0.3044001407960823
2025-08-23 20:00:00,115438.05,BEARISH_SINGULARITY,short,0.7,1.0531858941557062,-0.1085940280251415,0.3946493228285967,0.5148616765544478
2025-08-24 00:00:00,115036.0,BEARISH_SINGULARITY,short,0.7,1.0769821168733722,-0.1038053964306118,0.8169413274942211,0.14906911828509783
2025-08-24 04:00:00,114888.19,BEARISH_SINGULARITY,short,0.7,1.0708524911169692,-0.092549308999744,0.7001554125542437,0.01844535512603567
2025-08-24 08:00:00,114730.22,BEARISH_SINGULARITY,short,0.7,1.0319283983851089,-0.0782288510122637,0.8964646670920398,-0.10775028052641732
2025-08-24 12:00:00,114400.0,BEARISH_SINGULARITY,short,0.7,1.0151278920587972,-0.0661799694442726,1.051035614462017,-0.3577537447294075
2025-08-24 16:00:00,112600.0,BEARISH_SINGULARITY,short,0.7,0.9687040681926288,-0.0491240873358002,2.8962509888814183,-1.7453662396782181
2025-08-24 20:00:00,113493.59,BEARISH_SINGULARITY,short,0.7,0.9451727344888068,-0.0382081877909753,1.4380470235102416,-0.8744609282184796
2025-08-25 00:00:00,112916.84,BEARISH_SINGULARITY,short,0.7,0.9605294073820044,-0.0376898339179111,0.8068319560739156,-1.248577705223139
2025-08-25 04:00:00,111511.55,BEARISH_SINGULARITY,short,0.7,0.9901744926572216,-0.0422254379919179,1.3062239963449849,-2.2469164489726587
2025-08-25 08:00:00,111214.97,BEARISH_SINGULARITY,short,0.7,0.9795186488538624,-0.0493714037453194,1.2492562543830392,-2.2735794288642497
2025-08-25 12:00:00,112200.64,BEARISH_SINGULARITY,short,0.7,0.9899554608979894,-0.0661054025473951,1.3624460161588137,-1.2751208926855055
2025-08-25 16:00:00,110716.13,BEARISH_SINGULARITY,short,0.7,0.9794449860146016,-0.0832975594232998,0.906471958636407,-2.341249425148074
2025-08-25 20:00:00,110111.98,BEARISH_SINGULARITY,short,0.7,0.9030361214659274,-0.0960738742872103,2.187672884390929,-2.6075577877986293
2025-08-26 00:00:00,109879.56,BEARISH_SINGULARITY,short,0.7,0.7369634222366804,-0.0985524456856689,1.2993817374062875,-2.5520501389214307
2025-08-26 04:00:00,110303.2,BEARISH_SINGULARITY,short,0.7,0.5345275625055369,-0.0909357766635975,0.5991984065493355,-1.9731594267710157
2025-08-26 20:00:00,111763.22,BULLISH_SINGULARITY,long,0.6,-0.4196000498763127,0.0347914175798994,0.7255420339035564,-0.14038070262109692
2025-08-27 00:00:00,111418.15,BULLISH_SINGULARITY,long,0.6,-0.4410154337487175,0.0570183355524237,0.6392791728839068,-0.4061386145503981
2025-08-27 04:00:00,110725.18,BULLISH_SINGULARITY,long,0.6,-0.3744866570999202,0.0677060100386067,0.5261567965420816,-0.9288010867363451
2025-08-27 20:00:00,111262.01,BEARISH_SINGULARITY,short,0.7,0.5315121968672527,-0.050391659494089,0.7481286805715702,-0.41903274918754774
2025-08-28 00:00:00,112000.01,BEARISH_SINGULARITY,short,0.7,0.6228681623718062,-0.0849772542968496,0.38527995455796854,0.21843799105214237
2025-08-28 04:00:00,113114.11,BEARISH_SINGULARITY,short,0.7,0.6656782316141232,-0.1159608534360241,0.817583264615477,1.0983246959790205
2025-08-28 08:00:00,112909.18,BEARISH_SINGULARITY,short,0.7,0.6737575505002432,-0.136815789679834,0.47501260804026413,0.8272843110425572
2025-08-28 12:00:00,112678.53,BEARISH_SINGULARITY,short,0.7,0.652081059323314,-0.1495768647783813,1.0509701468803228,0.5618098071604894
2025-08-28 16:00:00,111901.36,BEARISH_SINGULARITY,short,0.7,0.5172077569394516,-0.1454252815639488,0.6411084836338397,-0.11925205399624371
2025-08-28 20:00:00,112566.9,BEARISH_SINGULARITY,short,0.7,0.3561697536914833,-0.1316469636920373,0.41351997900940585,0.4293819428363782
2025-08-29 16:00:00,108212.01,BULLISH_SINGULARITY,long,0.6,-0.642657453137198,0.0615080212056534,0.9544664611055005,-2.5757392316888152
2025-08-29 20:00:00,108377.4,BULLISH_SINGULARITY,long,0.6,-0.7684945150156616,0.1065179259550469,1.1358943829325332,-2.2007964033711844
2025-08-30 00:00:00,108436.2,BULLISH_SINGULARITY,long,0.6,-0.826383095552823,0.1377633362345751,1.2300505987398176,-1.9471722095281776
2025-08-30 04:00:00,108524.26,BULLISH_SINGULARITY,long,0.6,-0.803174850247795,0.1541530947413698,1.1437571543846348,-1.6926937191650984
2025-08-30 08:00:00,108680.01,BULLISH_SINGULARITY,long,0.6,-0.7713245495928104,0.1538493748967691,0.5385779558990268,-1.4059121904988707
2025-08-30 12:00:00,108869.98,BULLISH_SINGULARITY,long,0.6,-0.7277703400945494,0.1401944094079916,0.5885642363758226,-1.11740183317743
2025-08-30 16:00:00,108828.33,BULLISH_SINGULARITY,long,0.6,-0.6933734792857912,0.1171216925296003,0.26348618721172634,-1.0463602229357367
2025-08-30 20:00:00,108816.33,BULLISH_SINGULARITY,long,0.6,-0.6499194763126628,0.0935760121256518,0.31773525095792976,-0.9575430473934143
2025-08-31 00:00:00,109223.84,BULLISH_SINGULARITY,long,0.6,-0.5760261711056902,0.0655039960753078,0.7206988869860957,-0.5310622106991942
2025-08-31 04:00:00,108708.26,BULLISH_SINGULARITY,long,0.6,-0.422744464374906,0.0413572439110956,0.4974993314729847,-0.9061639364283008
2025-09-01 16:00:00,109217.64,BULLISH_SINGULARITY,long,0.6,-0.4760740318065498,0.023287612135092,0.6667709059605984,0.07687886123379592
2025-09-01 20:00:00,109237.42,BULLISH_SINGULARITY,long,0.6,-0.5184182718053967,0.0354461501861494,1.4388743514287827,0.08594769152692618
2025-09-02 00:00:00,110322.18,BULLISH_SINGULARITY,long,0.6,-0.4735874512774584,0.0389766857312472,1.4923277651309665,0.9759861074727663
2025-09-02 04:00:00,110233.92,BULLISH_SINGULARITY,long,0.6,-0.3576406308179115,0.0319296818965584,0.9440195664875175,0.8092558500509085
2025-09-03 04:00:00,111099.88,BEARISH_SINGULARITY,short,0.7,0.397710678091797,-0.0338642574229575,0.6434622572335598,0.9727907018013595
2025-09-03 08:00:00,111437.77,BEARISH_SINGULARITY,short,0.7,0.4166636808538325,-0.03224186132157,0.63628929280795,1.156577787009389
2025-09-03 12:00:00,112222.74,BEARISH_SINGULARITY,short,0.7,0.4336833685097903,-0.0302216211978624,1.420357788248189,1.688109731974864
2025-09-03 16:00:00,112193.74,BEARISH_SINGULARITY,short,0.7,0.5228213463087743,-0.0275396173639849,0.7774210970317674,1.5011863936988366
2025-09-03 20:00:00,111705.71,BEARISH_SINGULARITY,short,0.7,0.6539744280970713,-0.0316288378347989,0.38814924551638824,0.9577804443957649
2025-09-04 00:00:00,111148.97,BEARISH_SINGULARITY,short,0.7,0.8149550890482373,-0.0412074301939662,0.6046358005979585,0.4111339992211268
2025-09-04 04:00:00,110463.36,BEARISH_SINGULARITY,short,0.7,0.9059228787005932,-0.0523018742665059,0.9153657794991216,-0.18844577005004737
2025-09-04 08:00:00,110810.0,BEARISH_SINGULARITY,short,0.7,0.9870372456691516,-0.0662296119138201,0.5195106195374984,0.11287218088573006
2025-09-04 12:00:00,109510.31,BEARISH_SINGULARITY,short,0.7,0.9595783107924732,-0.0707098421747679,1.2658511858862884,-0.961241815925747
2025-09-04 16:00:00,109799.99,BEARISH_SINGULARITY,short,0.7,0.85410119092831,-0.0610143945247236,0.8978365284025687,-0.6330867638622139
2025-09-04 20:00:00,110730.87,BEARISH_SINGULARITY,short,0.7,0.7003169128914906,-0.046460143218319,0.8463131209436908,0.1893669312733992
2025-09-05 00:00:00,111311.77,BEARISH_SINGULARITY,short,0.7,0.4716210894862228,-0.0257522419508708,0.7062758632570026,0.646433512856428
2025-09-05 20:00:00,110659.99,BEARISH_SINGULARITY,short,0.7,0.6097920520830333,-0.0270096743746095,1.0098942366255668,-0.2832215897663522
2025-09-06 00:00:00,111082.22,BEARISH_SINGULARITY,short,0.7,0.6998876732829364,-0.0436367636543797,0.3338275052059753,0.08798348643402565
2025-09-06 04:00:00,110825.6,BEARISH_SINGULARITY,short,0.7,0.7680319494154517,-0.059430208663915,0.29243294796864916,-0.1296138230555878
2025-09-06 08:00:00,110781.02,BEARISH_SINGULARITY,short,0.7,0.7834969066484352,-0.0756687592709099,0.2739010339112355,-0.15364169758298313
2025-09-06 12:00:00,110384.15,BEARISH_SINGULARITY,short,0.7,0.7301231025153798,-0.0859443872761429,0.3959197004013461,-0.4628650675322376
2025-09-06 16:00:00,110038.41,BEARISH_SINGULARITY,short,0.7,0.5917108993894648,-0.0857561533279768,0.6235897639813041,-0.7013736559302258
2025-09-06 20:00:00,110187.97,BEARISH_SINGULARITY,short,0.7,0.3697256523198328,-0.0749375642637005,0.293819384925858,-0.5127434711790338
2025-09-07 16:00:00,111259.99,BULLISH_SINGULARITY,long,0.6,-0.5524373245307223,0.0274058909445968,0.4876118254795937,0.336463787349699
2025-09-07 20:00:00,111137.34,BULLISH_SINGULARITY,long,0.6,-0.558368483498322,0.0341460379838687,0.47684447132106234,0.20430158555798567
2025-09-08 00:00:00,111052.11,BULLISH_SINGULARITY,long,0.6,-0.4829804285247015,0.0370007702263392,0.9462725283319072,0.115303347996729
2025-09-08 04:00:00,111280.39,BULLISH_SINGULARITY,long,0.6,-0.4857472183584772,0.0325742096291457,0.7535990928123307,0.2904316074213888
2025-09-08 08:00:00,112052.43,BULLISH_SINGULARITY,long,0.6,-0.5142097119765877,0.0309401949237588,1.4982310762518352,0.8914620190225783
2025-09-08 12:00:00,112631.75,BULLISH_SINGULARITY,long,0.6,-0.5438304329301421,0.0297055746723071,1.6816599986792313,1.2767816998770398
2025-09-08 16:00:00,112097.31,BULLISH_SINGULARITY,long,0.6,-0.5504470292120278,0.0343338309090238,0.9442892785149065,0.7198448021069589
2025-09-08 20:00:00,112065.23,BULLISH_SINGULARITY,long,0.6,-0.5542317892088254,0.0399649473789373,0.836673400334305,0.6247981100586496
2025-09-09 00:00:00,111708.0,BULLISH_SINGULARITY,long,0.6,-0.581278870704437,0.0526654892724967,1.5571521161483448,0.2750012316342473
2025-09-09 04:00:00,112991.11,BULLISH_SINGULARITY,long,0.6,-0.5436787975631806,0.0618006827599404,2.1323127087582527,1.2891521591091633
2025-09-09 08:00:00,112433.59,BULLISH_SINGULARITY,long,0.6,-0.4456182630959323,0.0629188632998236,1.3061449409410406,0.713657093674725
2025-09-09 12:00:00,110880.76,BULLISH_SINGULARITY,long,0.6,-0.3829960572501151,0.0650254555608246,2.888088006725402,-0.6131979349464162
2025-09-12 20:00:00,116029.42,BULLISH_SINGULARITY,long,0.6,-0.5603252051864925,0.0270855472927339,0.8438159030817044,1.510545775020022
2025-09-13 00:00:00,115957.0,BULLISH_SINGULARITY,long,0.6,-0.6129528151397056,0.0488287180228995,0.892426910246084,1.3075581808454784
2025-09-13 04:00:00,115778.71,BULLISH_SINGULARITY,long,0.6,-0.6465978818855268,0.0679158472818818,0.4262905693784213,1.04095607714425
2025-09-13 08:00:00,115974.11,BULLISH_SINGULARITY,long,0.6,-0.629643360780302,0.0830258692239649,0.4975662848722725,1.0948405692220853
2025-09-13 12:00:00,115768.68,BULLISH_SINGULARITY,long,0.6,-0.5286965672850125,0.0938720992511303,0.568754822874369,0.8278289775796952
2025-09-13 16:00:00,115797.12,BULLISH_SINGULARITY,long,0.6,-0.3960923756474586,0.0973581579198135,0.6722445669006868,0.7707728431078822
2025-09-18 12:00:00,117583.56,LOW_OSCILLATION,long,0.6,-0.7607988833733069,0.007054367018813,1.0642264629514093,1.0321734160653966
2025-09-18 16:00:00,117450.21,BULLISH_SINGULARITY,long,0.6,-0.8932457374573024,0.0295487700779963,0.8361055147219159,0.8294793318084985
2025-09-18 20:00:00,117073.53,BULLISH_SINGULARITY,long,0.6,-0.9863690255242752,0.0545538079575373,0.6529802063964203,0.4576834170126261
2025-09-19 00:00:00,116977.58,BULLISH_SINGULARITY,long,0.6,-0.9899285288805456,0.0790377616187847,0.6380706630574847,0.3394821755709293
2025-09-19 04:00:00,116909.97,BULLISH_SINGULARITY,long,0.6,-0.9537670492615472,0.0913135809952151,0.7289035824244772,0.2546118714673609
2025-09-19 08:00:00,116394.72,BULLISH_SINGULARITY,long,0.6,-0.8556381998726509,0.0967570602956352,0.5842007910564682,-0.16943241254376962
2025-09-19 12:00:00,115884.03,BULLISH_SINGULARITY,long,0.6,-0.7235687522979161,0.0919762886380752,1.2265204390978877,-0.5499121639087715
2025-09-19 16:00:00,115125.12,BULLISH_SINGULARITY,long,0.6,-0.6501879955248384,0.0911574481144616,0.6513305603654788,-1.0880432130502196
2025-09-19 20:00:00,115632.38,BULLISH_SINGULARITY,long,0.6,-0.5802467880938101,0.0857744385991045,0.39052670745935963,-0.5904715355502772
2025-09-20 00:00:00,115445.0,BULLISH_SINGULARITY,long,0.6,-0.5958317618672219,0.0822376835839874,0.3643659414484349,-0.6804723855932961
2025-09-20 04:00:00,115968.56,BULLISH_SINGULARITY,long,0.6,-0.6707447704064823,0.0746480388076519,0.3906684285135758,-0.20818044688463208
2025-09-20 08:00:00,115894.06,BULLISH_SINGULARITY,long,0.6,-0.7966076931956015,0.0717596178118271,0.4172236173545329,-0.24641994523443445
2025-09-20 12:00:00,115986.69,BULLISH_SINGULARITY,long,0.6,-0.9102830352200922,0.072832781954379,0.4602568676654739,-0.1508391213033856
2025-09-20 16:00:00,115702.0,BULLISH_SINGULARITY,long,0.6,-1.015880013178614,0.0797150193472613,0.504464070448046,-0.3583479683129673
2025-09-20 20:00:00,115685.63,BULLISH_SINGULARITY,long,0.6,-1.0819323204582336,0.0902917940495702,0.40095074126737235,-0.3370942367887557
2025-09-21 00:00:00,115669.41,BULLISH_SINGULARITY,long,0.6,-1.1262067882008593,0.0989525503458196,0.6424170944329632,-0.31773894391502316
2025-09-21 04:00:00,115815.97,BULLISH_SINGULARITY,long,0.6,-1.0574036866519858,0.1076440216851182,0.5966227853286702,-0.1732352308141749
2025-09-21 08:00:00,115603.45,BULLISH_SINGULARITY,long,0.6,-0.9035021869254742,0.1072343627307967,0.6357014781627034,-0.3225805354432762
2025-09-21 12:00:00,115531.61,BULLISH_SINGULARITY,long,0.6,-0.7129643708577235,0.0967452388276653,0.5680222694109844,-0.34802970958358376
2025-09-21 16:00:00,115480.05,BULLISH_SINGULARITY,long,0.6,-0.5045964088949538,0.0794161234200658,0.6718564819010923,-0.35525444089715924
2025-09-21 20:00:00,115232.29,BULLISH_SINGULARITY,long,0.6,-0.3528546309540486,0.0546827682151681,0.510919113441992,-0.5151250010111857
2025-09-23 00:00:00,112339.99,BULLISH_SINGULARITY,long,0.6,-0.3817475223911127,0.0478901283848592,1.4455716549672275,-1.6978484531093685
2025-09-23 04:00:00,113090.13,BULLISH_SINGULARITY,long,0.6,-0.4454200864200647,0.0533883601369263,1.4366155022404876,-0.943195122258297
2025-09-23 08:00:00,112975.99,BULLISH_SINGULARITY,long,0.6,-0.4598015308615255,0.0541905887801258,1.0089783330540523,-0.9447604669500158
2025-09-23 12:00:00,112882.19,BULLISH_SINGULARITY,long,0.6,-0.3920333719162456,0.0447054719875366,1.0489449086748215,-0.930102520177473
2025-09-25 04:00:00,111766.72,BEARISH_SINGULARITY,short,0.7,0.3510707379084591,-0.0295471339627648,1.1394473566140793,-1.1685439198078695
2025-09-25 08:00:00,111348.0,BEARISH_SINGULARITY,short,0.7,0.4214387853350161,-0.0380891695500196,0.9035166338853362,-1.3942942303653179
2025-09-25 12:00:00,111580.77,BEARISH_SINGULARITY,short,0.7,0.5070226708389441,-0.0496845122315624,1.9693185870677123,-1.076221234229083
2025-09-25 16:00:00,109360.0,BEARISH_SINGULARITY,short,0.7,0.5323354265241772,-0.054402660995467,2.396064240912296,-2.763087032572207
2025-09-25 20:00:00,108994.49,BEARISH_SINGULARITY,short,0.7,0.4373635635805704,-0.0513889115625864,0.8406212402499301,-2.8022171590466676
2025-09-29 00:00:00,111857.51,BEARISH_SINGULARITY,short,0.7,0.3545264632503546,-0.0385408225756717,1.4502426865555131,1.3122172096902152
2025-09-29 04:00:00,111865.95,BEARISH_SINGULARITY,short,0.7,0.4846996733810367,-0.0435349792202885,1.1658785597962793,1.1926612474796052
2025-09-29 08:00:00,112100.0,BEARISH_SINGULARITY,short,0.7,0.5401670490544025,-0.0487019765743164,1.3621454891352491,1.2689325061637664
2025-09-29 12:00:00,113815.57,BEARISH_SINGULARITY,short,0.7,0.6336521972194467,-0.0554111125529606,3.0485202637188324,2.543464809475803
2025-09-29 16:00:00,114265.55,BEARISH_SINGULARITY,short,0.7,0.7654088730390721,-0.0667504741253252,1.6330018236225865,2.6605617941714335
2025-09-29 20:00:00,114311.96,BEARISH_SINGULARITY,short,0.7,0.9161678580449188,-0.0803390648847629,0.954491533365113,2.4386243930813967
2025-09-30 00:00:00,114376.39,BEARISH_SINGULARITY,short,0.7,1.089785759909492,-0.0982000101149772,1.5622726100430362,2.253256319309817
2025-09-30 04:00:00,113699.23,BEARISH_SINGULARITY,short,0.7,1.2600666099399618,-0.1154327497961524,1.3930374742413105,1.4885944846419727
2025-09-30 08:00:00,113055.01,BEARISH_SINGULARITY,short,0.7,1.3735266099817551,-0.1268854709870958,1.6287028316353922,0.8258357279552061
2025-09-30 12:00:00,113106.16,BEARISH_SINGULARITY,short,0.7,1.379625782682854,-0.1270135844836061,1.5284525719064228,0.7878034774445656
2025-09-30 16:00:00,114359.99,BEARISH_SINGULARITY,short,0.7,1.3705655696021868,-0.1239028513095225,1.3226652530434286,1.720521478279649
2025-09-30 20:00:00,114048.93,BEARISH_SINGULARITY,short,0.7,1.3234538981341706,-0.116896847008322,1.0096637392635288,1.3045384113659209
2025-10-01 00:00:00,114176.92,BEARISH_SINGULARITY,short,0.7,1.2398046064634378,-0.1059442618754087,1.0056236723616,1.2814262044638058
2025-10-01 04:00:00,114539.02,BEARISH_SINGULARITY,short,0.7,1.0845764652309156,-0.0856251378977006,0.9469262567596733,1.447788351170229
2025-10-01 08:00:00,116789.58,BEARISH_SINGULARITY,short,0.7,0.948272888419297,-0.0700604772395167,2.2412637385032337,3.103224857309015
2025-10-01 12:00:00,117423.73,BEARISH_SINGULARITY,short,0.7,0.8725464229301639,-0.0615394506683987,1.7890298226649457,3.3026753265433815
2025-10-01 16:00:00,117439.53,BEARISH_SINGULARITY,short,0.7,0.8078627687139808,-0.057113081544154,1.4268999300460412,2.9912626202935244
2025-10-01 20:00:00,118594.99,BEARISH_SINGULARITY,short,0.7,0.7844386533177055,-0.0600652452736593,0.8969065053352752,3.6094160689553187
2025-10-02 00:00:00,118733.99,BEARISH_SINGULARITY,short,0.7,0.8085336274810345,-0.0671246226435213,1.4556526703061958,3.3635814301492957
2025-10-02 04:00:00,118489.76,BEARISH_SINGULARITY,short,0.7,0.8425842163215977,-0.0752711937217649,0.6264832229402423,2.8423457976991173
2025-10-02 08:00:00,118765.73,BEARISH_SINGULARITY,short,0.7,0.8449341568802928,-0.0811807728382564,0.5238269893064658,2.780200170005313
2025-10-02 12:00:00,119910.78,BEARISH_SINGULARITY,short,0.7,0.826689970412964,-0.0840132971853564,1.7281875066569399,3.399764054661556
2025-10-02 16:00:00,120836.49,BEARISH_SINGULARITY,short,0.7,0.819648588776154,-0.0865371825324028,1.5769228133114217,3.7830736598385326
2025-10-02 20:00:00,120529.35,BEARISH_SINGULARITY,short,0.7,0.8039971536499956,-0.087923244402594,0.7742020968685157,3.17347371092946
2025-10-03 00:00:00,120225.89,BEARISH_SINGULARITY,short,0.7,0.7854121384093111,-0.0860687116237975,0.7752788697193159,2.6289196226364537
2025-10-03 04:00:00,119640.21,BEARISH_SINGULARITY,short,0.7,0.7233403263556512,-0.0792823028435962,0.773482447233619,1.922307162467383
2025-10-03 08:00:00,120334.5,BEARISH_SINGULARITY,short,0.7,0.5989826190717772,-0.0661096742425397,1.1502998488343945,2.2689381381843785
2025-10-03 12:00:00,122258.05,BEARISH_SINGULARITY,short,0.7,0.4727867217797255,-0.0513254156654321,1.5676431566364253,3.5188453753540814
2025-10-03 16:00:00,122660.99,BEARISH_SINGULARITY,short,0.7,0.3746813651402899,-0.0379070403604678,2.7200078107952175,3.479611243593237
2025-10-06 08:00:00,124215.0,BULLISH_SINGULARITY,long,0.6,-0.358772814620885,0.0317321601380146,0.9239220199335617,1.5902444387512076
2025-10-06 12:00:00,125000.0,BULLISH_SINGULARITY,long,0.6,-0.4136926457707922,0.0368663952809891,1.4687867445504037,2.015381938609095
2025-10-06 16:00:00,125410.81,BULLISH_SINGULARITY,long,0.6,-0.4349566335232456,0.0382675274612763,1.4884326734496307,2.1220310655648333
2025-10-06 20:00:00,124658.54,BULLISH_SINGULARITY,long,0.6,-0.4498326766750868,0.0375610650813551,0.7248137989961472,1.363739209093396
2025-10-07 00:00:00,124329.74,BULLISH_SINGULARITY,long,0.6,-0.4585713910852601,0.036352081152581,0.6686714772110123,0.9909296880156406
2025-10-07 04:00:00,123667.99,BULLISH_SINGULARITY,long,0.6,-0.49311589958738,0.0384144740916478,0.9097686839223857,0.410043286389077
2025-10-07 08:00:00,124453.38,BULLISH_SINGULARITY,long,0.6,-0.4971863007577235,0.0387465995614905,0.8940515484116474,0.9469983873452313
2025-10-07 12:00:00,121846.01,BULLISH_SINGULARITY,long,0.6,-0.5309259177477875,0.0436696353327408,2.4317473066908772,-1.057847493354022
2025-10-07 16:00:00,121637.17,BULLISH_SINGULARITY,long,0.6,-0.5922875005652081,0.0531431772797372,1.7623689932981765,-1.1118325624308387
2025-10-07 20:00:00,121332.95,BULLISH_SINGULARITY,long,0.6,-0.6859973595598463,0.0669887729653505,0.5729369045228989,-1.2313066797506675
2025-10-08 00:00:00,121374.75,BULLISH_SINGULARITY,long,0.6,-0.7998449514421886,0.0839733532231595,0.725324811584146,-1.0844901357736783
2025-10-08 04:00:00,121597.06,BULLISH_SINGULARITY,long,0.6,-0.9385280171126962,0.1031085048867523,0.7826769111610912,-0.8179900583773193
2025-10-08 08:00:00,122884.14,BULLISH_SINGULARITY,long,0.6,-1.0455931124184985,0.1166949979670958,1.010804880083144,0.2097057577361085
2025-10-08 12:00:00,122189.72,BULLISH_SINGULARITY,long,0.6,-1.1535792113076175,0.1272585133923297,1.0628651665983582,-0.32273022919708116
2025-10-08 16:00:00,123450.0,BULLISH_SINGULARITY,long,0.6,-1.216017124369165,0.1297004130650025,1.2084384978097278,0.6377486072358924
2025-10-08 20:00:00,123306.0,BULLISH_SINGULARITY,long,0.6,-1.1820305516245275,0.122373571983172,0.43826977021093355,0.4705671459445507
2025-10-09 00:00:00,122038.01,BULLISH_SINGULARITY,long,0.6,-1.1283233185051662,0.1070751565641385,0.7496409177858124,-0.5092916838218468
2025-10-09 04:00:00,121906.1,BULLISH_SINGULARITY,long,0.6,-1.0889938294787709,0.0898054496225981,0.4687808666094385,-0.5584127538062013
2025-10-09 08:00:00,122737.57,BULLISH_SINGULARITY,long,0.6,-1.0120484837776624,0.0687430316171926,0.8735394094876858,0.10841094293181032
2025-10-09 12:00:00,121147.14,BULLISH_SINGULARITY,long,0.6,-0.9778085359190246,0.0515314130034945,1.991793342497357,-1.076791976284153
2025-10-09 16:00:00,120951.72,BULLISH_SINGULARITY,long,0.6,-1.00599296725725,0.0455895648424401,1.7808844445239271,-1.1199328522022838
2025-10-09 20:00:00,121662.4,BULLISH_SINGULARITY,long,0.6,-1.0727866329312752,0.047349262206055,0.7029685281033357,-0.4878627792796837
2025-10-10 00:00:00,121026.01,BULLISH_SINGULARITY,long,0.6,-1.176065891299746,0.0601372673616499,0.649500633664997,-0.9132294355885553
2025-10-10 04:00:00,120932.05,BULLISH_SINGULARITY,long,0.6,-1.3107464307688876,0.0830153299448867,0.7913243256902585,-0.8967016055365403
2025-10-10 08:00:00,121554.55,BULLISH_SINGULARITY,long,0.6,-1.3488160110950247,0.1041364462369272,0.4807111226382789,-0.3498785618082296
2025-10-10 12:00:00,119018.98,BULLISH_SINGULARITY,long,0.6,-1.3150081231415511,0.1191666427400222,2.220587500178642,-2.2023375578718243
2025-10-10 16:00:00,116661.5,BULLISH_SINGULARITY,long,0.6,-1.1758603312642533,0.1232825101162155,2.225770172359241,-3.760062112461547
2025-10-10 20:00:00,112774.5,BULLISH_SINGULARITY,long,0.6,-1.062105176870969,0.1246307728711602,7.564454920395598,-6.345254103972993
2025-10-11 00:00:00,112300.01,BULLISH_SINGULARITY,long,0.6,-0.9409993070470948,0.1195843780657166,1.985954647165604,-6.136849830046606
2025-10-11 04:00:00,110384.61,BULLISH_SINGULARITY,long,0.6,-0.9065594009360388,0.1190155352788581,1.176536082615425,-7.05283124832399
2025-10-11 08:00:00,112280.0,BULLISH_SINGULARITY,long,0.6,-0.8758325997322012,0.1150317123623627,0.9490983771030373,-4.962947658420422
2025-10-11 12:00:00,111793.2,BULLISH_SINGULARITY,long,0.6,-0.8447300815358614,0.1081384138945614,0.5845425843928906,-4.888107977496802
2025-10-11 16:00:00,111178.31,BULLISH_SINGULARITY,long,0.6,-0.8108935148762021,0.1000459788748027,0.49949607387108563,-4.921251874566858
2025-10-11 20:00:00,110644.4,BULLISH_SINGULARITY,long,0.6,-0.7804251521884239,0.0921523517443423,0.636878998415674,-4.890720350133526
2025-10-12 00:00:00,110676.0,BULLISH_SINGULARITY,long,0.6,-0.760613996794238,0.0853118960872154,0.7517249172673295,-4.420838396534811
2025-10-12 04:00:00,111525.2,BULLISH_SINGULARITY,long,0.6,-0.738994409383716,0.077694330453327,0.4244549640511518,-3.348044043086487
2025-10-12 08:00:00,111848.36,BULLISH_SINGULARITY,long,0.6,-0.70935152898148,0.0727664847375291,0.4351508726136527,-2.7839269844823793
2025-10-12 12:00:00,113198.2,BULLISH_SINGULARITY,long,0.6,-0.6593047315889196,0.066616701058824,1.3191831453181384,-1.4595175937466176
